Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -153.399912          85.652372          0.735868                0.151581
1                          67.041529          47.542960          0.512998                0.736821
2                          164.438211          -149.097535          0.498583                0.332160
3                          -210.001212          88.419329          0.790354                0.635192
4                          468.285501          40.669872          0.977169                0.736178
5                          89.790379          -10.070420          0.326122                0.787281
6                          -73.311335          207.565958          0.669856                0.246127
7                          18.009435          -257.161208          0.955783                0.922108
8                          157.822205          -273.692818          0.374684                0.830162
9                          538.939118          96.161854          0.951825                0.543906
10                          239.927601          -25.927148          0.845560                0.547430
11                          -107.377293          79.269365          0.021235                0.919440
12                          -187.168995          355.660741          0.814606                0.389221
13                          -4.974271          52.489796          0.450243                0.842985
14                          105.266188          -154.509245          0.551374                0.560523
15                          272.438723          270.241939          0.639013                0.656390
16                          -453.744345          147.118690          0.368970                0.813758
17                          -92.477813          -518.704692          0.210385                0.326715
18                          286.632911          -264.719141          0.596450                0.170824
19                          326.152402          68.239797          0.704489                0.666299
20                          -310.027142          347.698858          0.897174                0.847622
21                          159.072808          -19.823640          0.932258                0.457332
22                          -375.770533          -448.477151          0.814536                0.026578
23                          -335.979038          -102.685576          0.414228                0.800821
24                          -316.667672          -85.217296          0.877708                0.768507
25                          159.321222          -36.190744          0.506876                0.833456
26                          273.909937          -204.341097          0.166046                0.035442
27                          241.325522          -0.957483          0.124475                0.508151
28                          -286.398942          297.454319          0.613202                0.693841
29                          -122.654470          50.852998          0.500419                0.126983
30                          -82.077350          -350.439655          0.310933                0.011626
31                          50.645258          179.482040          0.335846                0.708013
32                          -44.658340          220.538569          0.990725                0.594019
33                          121.764203          271.188913          0.262249                0.045146
34                          -77.672105          -91.092100          0.356806                0.744185
35                          -38.136197          22.230015          0.766558                0.610715
36                          34.561701          -79.590513          0.485652                0.003623
37                          -52.456714          579.110057          0.674709                0.112189
38                          61.498709          305.393923          0.572590                0.002533
39                          593.734562          -160.384431          0.060428                0.878901
40                          -23.656839          -373.287920          0.154989                0.783185
41                          -102.402474          236.850419          0.371191                0.998752
42                          -191.184106          -25.680337          0.816387                0.351357
43                          88.294274          170.956164          0.838324                0.580254
44                          132.334094          -332.679871          0.977785                0.012473
45                          -481.387454          -232.000945          0.310719                0.211338
46                          117.183072          -196.420865          0.816119                0.792095
47                          -144.970877          230.240418          0.685691                0.212323
48                          237.794695          63.795237          0.203285                0.178116
49                          166.975884          289.346099          0.197661                0.278366
50                          -168.115891          250.979960          0.772502                0.139496
51                          120.639751          -312.010242          0.673421                0.644591
52                          365.256986          -455.381577          0.243154                0.234373
53                          98.442021          455.954453          0.792931                0.814232
54                          3.722342          60.512526          0.108878                0.071577
55                          141.169101          -170.837637          0.813267                0.692369
56                          -7.096885          313.114470          0.347878                0.703955
57                          298.620502          -102.944368          0.945801                0.242464
58                          59.008542          538.268726          0.589055                0.945880
59                          -5.108376          -374.415562          0.640325                0.540009
60                          -94.004257          238.444520          0.959542                0.054607
61                          -413.775628          386.200481          0.851194                0.814356
62                          -29.326815          195.679286          0.116259                0.374529
63                          22.553282          32.568459          0.777643                0.084048
64                          80.848120          -522.208919          0.429525                0.531902
65                          -223.083187          -41.143941          0.622697                0.752880
66                          253.753854          273.279002          0.162339                0.582215
67                          -112.077004          -203.490856          0.151824                0.409936
68                          141.080725          236.121189          0.429710                0.854544
69                          -41.329577          53.832557          0.800683                0.027002
70                          239.696012          549.377787          0.560432                0.066720
