Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -26.003875          546.213335          0.930558                0.157593
1                          240.043252          6.754869          0.157583                0.848614
2                          -63.283481          -90.072820          0.602289                0.723104
3                          167.642115          28.781697          0.578544                0.292847
4                          -357.180569          -564.749934          0.591075                0.892634
5                          -146.019934          291.156774          0.964627                0.818849
6                          50.876631          141.092088          0.610582                0.720388
7                          46.706991          392.085984          0.719421                0.087826
8                          -399.246402          -105.997149          0.908056                0.282793
9                          378.771851          -149.192816          0.455621                0.422663
10                          269.632810          365.911128          0.809787                0.485103
11                          132.886590          193.862033          0.607752                0.678973
12                          -335.140663          24.984786          0.716161                0.240639
13                          351.634618          -189.332103          0.539877                0.585982
14                          372.353488          54.199047          0.271332                0.166435
15                          -83.098065          -49.643034          0.988810                0.848547
16                          -39.781190          -37.496124          0.927160                0.622434
17                          217.626091          -137.720561          0.737230                0.529937
18                          381.822325          65.558807          0.488847                0.557482
19                          85.065725          -124.385390          0.923543                0.888048
20                          -85.345487          145.273030          0.893524                0.672173
21                          130.481437          -286.972879          0.521043                0.916783
22                          -0.647176          28.815478          0.862217                0.553115
23                          -242.054273          -40.515815          0.411902                0.653991
24                          186.926889          221.361956          0.352928                0.787070
25                          286.264493          -627.303927          0.555371                0.153002
26                          723.299144          -9.067180          0.544581                0.979241
27                          68.618591          156.799751          0.434026                0.347267
28                          90.409704          -90.335800          0.285004                0.738849
29                          -83.092242          91.528231          0.496724                0.703217
30                          -173.354521          489.097308          0.418342                0.618474
31                          421.912866          -242.820522          0.062416                0.479694
32                          27.624008          139.904854          0.116294                0.955150
33                          383.819050          36.625152          0.866832                0.243836
34                          271.542376          -455.322819          0.472482                0.633401
35                          -139.432035          -86.831485          0.664588                0.517016
36                          -146.723124          -346.722333          0.130628                0.793871
37                          268.115979          -16.411049          0.698419                0.409452
38                          708.542804          200.524423          0.434931                0.005685
39                          -450.057924          -55.602037          0.717797                0.653874
40                          -372.423867          47.027197          0.697992                0.721311
41                          140.364162          182.789131          0.573677                0.388779
42                          204.805289          97.289691          0.231896                0.826165
43                          217.261044          -231.546375          0.878048                0.184634
44                          -427.118978          314.939448          0.363321                0.145200
45                          -180.255190          300.492364          0.961159                0.710478
46                          90.751474          -240.320674          0.677437                0.014448
47                          -137.255614          -146.430773          0.296700                0.525679
48                          -304.335540          71.300638          0.678594                0.361417
49                          -190.559497          -257.273502          0.063968                0.463454
50                          -101.250837          -42.162439          0.133875                0.319167
51                          72.727861          280.753668          0.780311                0.468109
52                          -163.661533          -95.927555          0.126723                0.918657
53                          11.264918          190.317013          0.216096                0.402908
54                          -178.198481          -242.302352          0.054452                0.621668
55                          -220.979688          -311.461050          0.421494                0.446337
56                          178.751547          624.980321          0.870996                0.019147
57                          214.935835          134.219090          0.365419                0.096992
58                          -140.404442          573.634283          0.261931                0.120932
59                          245.271209          -325.777332          0.958985                0.641025
60                          -310.975328          -32.449791          0.037563                0.673312
61                          -34.803494          -143.619261          0.547807                0.719733
62                          -91.362208          205.467209          0.703784                0.823950
63                          -296.642376          -24.486876          0.894983                0.756210
64                          191.190371          -101.187750          0.654069                0.612942
65                          -104.744433          41.718468          0.322352                0.865738
66                          -296.539386          -139.168819          0.668871                0.500892
67                          171.976771          -79.518423          0.075007                0.604997
68                          10.522074          -69.030334          0.188428                0.771327
69                          322.905409          26.937185          0.558135                0.742616
70                          -421.187558          -35.473372          0.363195                0.262627
71                          -477.500154          212.542199          0.134150                0.649424
72                          441.748391          -80.589452          0.035009                0.504351
73                          56.342457          322.577230          0.292599                0.062991
74                          242.062975          216.451530          0.524343                0.505552
75                          73.461650          -272.887192          0.181606                0.836771
76                          2.579088          28.110219          0.056775                0.821485
77                          -83.506679          501.873321          0.029864                0.299397
78                          -323.964265          -29.977900          0.812794                0.433634
79                          -291.227760          166.388891          0.445615                0.957804
80                          2.293556          -367.005135          0.706270                0.646317
81                          243.985252          246.922714          0.513069                0.736197
82                          130.240955          -173.482351          0.588220                0.083060
83                          330.777972          173.844964          0.868664                0.325453
84                          212.300382          273.530102          0.844771                0.246548
85                          109.757406          421.297375          0.948337                0.805606
86                          471.360124          407.447314          0.966648                0.355701
87                          -361.116901          -229.673998          0.849895                0.548077
88                          126.579772          133.408323          0.504732                0.148311
89                          164.863185          50.730786          0.772664                0.300444
90                          -17.402716          -52.431188          0.284887                0.005479
91                          177.013511          -382.007815          0.511983                0.619625
92                          -337.859940          150.159686          0.515779                0.034245
93                          -536.575077          -384.730358          0.402563                0.369664
94                          21.795603          -334.978520          0.625259                0.712557
95                          -189.753875          -122.893222          0.691001                0.855990
96                          -696.040373          -419.815170          0.757986                0.780422
97                          207.542501          -194.949193          0.925385                0.433784
98                          -251.892714          308.047057          0.310452                0.287446
99                          -182.880727          -1.880958          0.034950                0.551647
100                          18.333452          -103.142330          0.305837                0.509152
101                          52.998766          -247.711375          0.184615                0.294226
102                          97.283799          202.468458          0.619650                0.137424
103                          322.246447          369.940708          0.903373                0.044005
104                          322.915261          -664.020011          0.073857                0.584148
105                          -332.712686          198.466215          0.529086                0.088427
106                          -623.117581          -110.367430          0.879512                0.450416
107                          143.350802          -256.522935          0.604044                0.561058
108                          51.311618          203.615687          0.873021                0.523627
109                          -251.476896          225.817059          0.045604                0.456606
110                          135.744693          -357.465294          0.657451                0.020014
111                          263.188132          64.189311          0.673601                0.387491
112                          234.829921          -59.444819          0.441072                0.098761
113                          -118.551911          147.085161          0.331419                0.655193
114                          395.495978          -422.171782          0.196082                0.509504
115                          85.170434          -179.145906          0.337832                0.255041
116                          204.850496          -228.588111          0.298118                0.593556
117                          127.191300          662.213193          0.421476                0.582961
118                          27.694813          -229.976398          0.370031                0.970316
119                          348.508063          -216.886127          0.656535                0.084146
120                          43.102511          -26.547681          0.900995                0.922123
121                          32.321901          347.798247          0.393446                0.922325
122                          487.085282          -533.455943          0.575313                0.071134
123                          -106.050855          -171.777210          0.987943                0.004364
124                          -132.844552          -146.837257          0.380518                0.022778
125                          -21.275704          -42.648804          0.858138                0.695619
126                          -16.794577          -32.863460          0.457592                0.194252
127                          -183.214229          38.497454          0.632069                0.227655
128                          154.900845          149.102364          0.937713                0.454486
129                          94.792247          -147.479534          0.923988                0.417061
130                          -87.922644          -196.637418          0.949251                0.233518
131                          -305.434631          101.752572          0.336270                0.309434
132                          475.947925          -112.409375          0.707080                0.018034
133                          -163.325701          -324.342259          0.133402                0.451746
134                          -407.687701          -84.364292          0.986167                0.833321
135                          342.136619          42.663863          0.830155                0.727831
136                          108.997005          17.219212          0.492535                0.212351
137                          28.169208          -65.334727          0.126961                0.930655
138                          38.726786          148.781527          0.880541                0.644751
139                          258.412181          -313.907880          0.453154                0.618781
140                          923.095671          -187.872617          0.404710                0.651137
141                          64.555400          80.911144          0.131106                0.051423
142                          26.408861          -175.270089          0.974469                0.266127
143                          360.084006          286.272149          0.563974                0.772986
144                          73.101328          -434.897701          0.898786                0.628090
145                          70.607093          268.055034          0.954608                0.358488
146                          219.444081          -135.802449          0.223299                0.574860
147                          -250.713914          424.441105          0.265203                0.582351
148                          324.998959          142.365552          0.253275                0.667565
149                          159.865530          -194.049516          0.888287                0.226862
150                          94.561000          322.592708          0.354199                0.114053
151                          147.027013          267.778538          0.732521                0.699423
152                          -611.774416          321.283665          0.264113                0.005653
153                          -60.590868          300.022913          0.777451                0.839773
154                          65.665514          -211.479857          0.257233                0.374375
155                          52.555658          70.518357          0.302743                0.774248
156                          -48.152730          -123.120074          0.833078                0.258314
157                          43.930223          -180.057433          0.500571                0.404221
158                          -174.403666          68.489398          0.213628                0.326992
159                          100.484588          -224.441311          0.797906                0.758233
160                          -25.966657          273.385596          0.397540                0.968901
161                          180.448825          147.450906          0.827322                0.445236
162                          -45.140642          -25.192680          0.172443                0.864734
163                          -103.970718          42.738882          0.050313                0.359444
164                          240.902888          -59.253705          0.801005                0.435378
165                          -25.872874          344.273954          0.410893                0.294368
166                          -455.046909          39.243855          0.940988                0.965854
167                          67.263197          -47.194850          0.089723                0.064584
168                          126.985439          46.460729          0.909892                0.822012
169                          136.045113          -321.673359          0.367573                0.946495
170                          -99.193423          -4.851572          0.301453                0.128397
171                          56.455763          162.311998          0.330326                0.330207
172                          -235.758734          -348.727959          0.789982                0.419166
173                          39.984143          -146.808604          0.906369                0.085298
174                          -535.582616          -17.381925          0.620040                0.175591
175                          -453.384579          345.275064          0.358235                0.283535
176                          -20.123040          199.681945          0.811910                0.694686
177                          187.031591          -105.451789          0.479386                0.516095
178                          -315.430003          296.908479          0.644760                0.461061
179                          418.139561          -242.785466          0.654770                0.243936
180                          -207.273914          -5.506928          0.070517                0.988123
181                          -120.187085          -133.747577          0.827868                0.475666
182                          -85.846739          419.787733          0.604148                0.472170
183                          193.532631          -350.124928          0.977206                0.351710
184                          -13.217377          -74.670796          0.525616                0.370046
185                          -141.400875          -300.338936          0.010234                0.832723
186                          -292.382141          88.053977          0.621100                0.269354
187                          104.631148          89.203921          0.789489                0.163138
188                          105.010240          -92.744856          0.024291                0.461582
189                          -265.100776          -125.840593          0.578980                0.837489
190                          -134.538473          44.662723          0.991400                0.637595
191                          295.314417          -118.586967          0.001118                0.366903
192                          -502.949751          255.720312          0.405932                0.670005
193                          246.793842          -220.580791          0.046533                0.705068
194                          -19.438754          -8.518677          0.442585                0.458320
195                          11.253426          -103.806053          0.809147                0.822202
196                          42.700715          104.827159          0.446467                0.583721
197                          -383.219398          -86.038271          0.082392                0.794084
198                          105.324103          440.893924          0.649585                0.711501
199                          161.459371          -18.972920          0.733704                0.448208
200                          193.124894          138.336878          0.292720                0.754426
201                          586.360993          -15.340771          0.580875                0.281996
202                          -25.491635          235.905559          0.556837                0.275379
203                          88.917858          55.929169          0.722945                0.686416
204                          -122.856895          61.721339          0.832626                0.639286
205                          -355.394784          -373.204062          0.165628                0.794625
206                          -376.775393          107.352419          0.262973                0.343190
207                          397.953138          143.954775          0.613663                0.214961
208                          -199.416840          -84.393693          0.052610                0.380372
209                          197.312268          126.861380          0.121988                0.535460
210                          17.629934          -242.455768          0.348625                0.390824
211                          375.099317          140.473521          0.792246                0.075934
212                          86.766642          -28.267172          0.184164                0.944969
213                          311.163228          742.439311          0.914248                0.557465
214                          -82.085203          7.726591          0.981947                0.064959
215                          366.639201          34.711920          0.309909                0.086278
216                          -96.004738          -84.820051          0.845135                0.300088
217                          -382.460728          212.664077          0.605564                0.465437
218                          189.707086          -202.443150          0.827881                0.324399
219                          -347.535466          -32.983377          0.978607                0.681517
220                          48.719130          -91.090414          0.374876                0.083587
221                          569.295947          -192.861764          0.941891                0.302036
222                          327.858617          155.648434          0.842016                0.437539
223                          -12.041256          243.054072          0.389461                0.633572
224                          55.380666          -89.104089          0.673320                0.038857
225                          286.651975          351.927482          0.606316                0.244634
226                          17.752259          17.727106          0.817385                0.143060
227                          33.916737          -65.060940          0.083782                0.824939
228                          -156.845079          -22.925296          0.308631                0.513481
229                          -38.705915          181.311816          0.311527                0.153718
230                          -50.741233          -0.270094          0.844426                0.361604
231                          -96.023162          477.260871          0.905644                0.024829
232                          136.973291          -354.776962          0.783901                0.704447
233                          99.015117          148.653020          0.148837                0.593221
234                          -179.812630          154.764046          0.223890                0.457371
235                          287.839569          -224.871959          0.468248                0.914095
236                          -43.964417          86.254813          0.214546                0.038781
237                          45.496133          106.483435          0.842466                0.431628
238                          88.477414          -39.644140          0.772475                0.763458
239                          10.778069          204.975809          0.565552                0.065142
240                          -555.206526          469.038639          0.397197                0.407872
241                          -200.662975          -58.905643          0.703315                0.396394
242                          -119.315980          9.317745          0.400993                0.215469
243                          152.451755          443.408718          0.614046                0.632842
244                          -46.099627          -171.636666          0.419341                0.304986
245                          -441.726107          -92.710019          0.630102                0.077538
246                          -304.183389          -84.269745          0.528707                0.614636
247                          142.495660          69.797039          0.368063                0.181273
248                          351.694646          -5.534987          0.455433                0.008430
249                          -99.697627          302.871546          0.264520                0.273967
250                          -439.567998          22.221777          0.842771                0.965694
251                          129.550805          88.800606          0.604594                0.516827
252                          -667.491470          -31.504417          0.845775                0.588985
253                          49.938347          96.341296          0.718146                0.537536
254                          -347.657931          61.944027          0.779930                0.611034
255                          -93.241203          194.649039          0.103158                0.796308
256                          70.769235          -55.284383          0.553699                0.769970
257                          -105.144826          -120.589081          0.776594                0.830214
258                          80.812913          96.761559          0.475802                0.776590
259                          -244.427811          257.933330          0.692108                0.817984
260                          -9.596336          -260.944470          0.253678                0.679892
261                          -574.753685          224.168807          0.153285                0.110461
262                          104.503552          25.948758          0.327323                0.300389
263                          152.145717          -190.744959          0.029933                0.302225
264                          182.763748          40.848005          0.739049                0.523069
265                          -426.883105          -189.372977          0.968812                0.561557
266                          366.602088          9.583089          0.511912                0.170080
267                          268.772642          120.716985          0.058354                0.245634
268                          163.259711          31.310036          0.447190                0.989896
269                          239.503875          -299.499044          0.517392                0.537989
270                          -221.578168          285.976227          0.862281                0.123297
271                          145.536825          -86.664762          0.777286                0.321070
272                          -195.284724          472.832698          0.885218                0.745929
273                          -192.088537          -59.618427          0.470977                0.919178
274                          55.361426          -13.412175          0.724813                0.035308
275                          -12.711917          28.824644          0.462826                0.946071
276                          150.462147          136.672019          0.696532                0.648509
277                          -17.388818          -284.052629          0.695177                0.739509
278                          0.977583          -195.396733          0.610059                0.352647
279                          -4.358362          -149.055073          0.556343                0.801684
280                          230.385260          119.005132          0.231843                0.385001
281                          31.609893          160.189794          0.160758                0.173685
282                          -80.415482          -184.346688          0.369883                0.119067
283                          20.240180          352.252503          0.634597                0.376201
284                          -454.880506          -197.543496          0.126989                0.475413
285                          -381.366274          195.568680          0.810919                0.832976
286                          109.483575          -187.291938          0.208735                0.224037
287                          39.263895          -308.471469          0.211040                0.435965
288                          -203.011440          -250.649717          0.595195                0.390324
289                          -361.637802          -442.110994          0.549704                0.581607
290                          85.676247          159.885178          0.995424                0.921942
291                          -213.481102          68.246084          0.825095                0.589519
292                          -50.368518          -76.689229          0.165878                0.797122
293                          -64.283185          -57.481409          0.678238                0.926509
294                          -166.986309          286.661494          0.200513                0.237743
295                          -233.093798          36.323323          0.322883                0.746441
296                          -367.533045          157.088712          0.088196                0.457455
297                          -205.323904          450.564573          0.461177                0.281999
298                          -13.069373          -118.149064          0.041809                0.647545
299                          -5.787938          -113.851844          0.641014                0.747394
300                          221.459369          -308.063699          0.034437                0.696938
301                          7.730468          177.570499          0.216480                0.707159
302                          90.210197          268.966657          0.822609                0.507167
303                          -381.087310          -55.022153          0.467313                0.069522
304                          -300.755440          -53.605633          0.926073                0.509671
305                          105.778008          209.283036          0.900840                0.630672
306                          -142.882746          -285.189558          0.303467                0.431114
307                          -159.141606          -334.298495          0.688009                0.318063
308                          192.159301          -93.078238          0.396007                0.401372
309                          70.947284          170.759817          0.297446                0.737559
310                          64.247552          63.969931          0.649414                0.717412
311                          53.156194          85.513637          0.183673                0.487029
312                          -195.184694          -76.991254          0.075563                0.573464
313                          -196.144787          304.758522          0.441056                0.439335
314                          99.997363          -102.573567          0.627588                0.374090
315                          91.414653          -46.597283          0.874983                0.884364
316                          -128.589002          375.829149          0.542810                0.645844
317                          101.697204          293.758285          0.959946                0.096145
318                          67.163621          -53.467592          0.251513                0.795470
319                          -189.499431          -199.167219          0.235353                0.791247
320                          314.352098          179.339896          0.298469                0.852494
321                          -327.812695          146.688749          0.116199                0.795420
322                          279.828530          50.012264          0.520943                0.973485
323                          -127.916495          401.357936          0.352450                0.266122
324                          429.271966          57.437818          0.323140                0.116354
325                          192.692574          11.045718          0.295945                0.159273
326                          32.209872          -264.279161          0.343876                0.459497
327                          -602.783628          59.109422          0.261992                0.477047
328                          -299.287614          479.752758          0.800094                0.673441
329                          154.466017          -316.471093          0.514033                0.769306
330                          -68.699634          -0.300142          0.223408                0.480999
331                          72.929728          182.217191          0.357384                0.195532
332                          198.433206          -189.774106          0.404970                0.956875
333                          -236.282411          58.960444          0.830754                0.384135
334                          84.299553          115.772622          0.556845                0.850312
335                          -3.014588          24.138867          0.764025                0.640104
336                          53.834872          -431.489817          0.429975                0.986043
337                          218.590967          -65.163857          0.926983                0.170505
338                          -134.853270          77.978637          0.568765                0.566550
339                          -626.186241          -169.624202          0.049777                0.223878
340                          68.736338          102.202978          0.530726                0.498417
341                          152.221262          530.546056          0.587169                0.073107
342                          8.391162          -159.875357          0.736270                0.260319
343                          -109.495316          243.797044          0.950997                0.842075
344                          -262.605380          80.036506          0.808438                0.902025
345                          25.168428          493.635066          0.035006                0.635784
346                          70.567610          437.250179          0.733148                0.897355
347                          86.330725          -476.811131          0.635647                0.581928
348                          -305.798603          40.414727          0.857562                0.924482
349                          303.393859          290.719231          0.868099                0.575194
350                          -2.665363          338.529118          0.076134                0.678767
351                          -314.460090          290.196921          0.768547                0.497608
352                          -427.628429          22.677784          0.405317                0.774947
353                          -401.034227          4.580372          0.953193                0.683679
354                          177.229887          -278.614463          0.503112                0.898809
355                          113.394908          -276.652898          0.141491                0.988281
356                          198.576044          236.122652          0.063595                0.100527
357                          40.473543          -157.186140          0.103477                0.610908
358                          162.204757          296.024834          0.173876                0.781993
359                          184.204369          76.599760          0.264193                0.672450
360                          -90.238001          -112.274535          0.988368                0.287782
361                          219.321249          465.192024          0.088509                0.931749
362                          -158.676179          55.993783          0.293370                0.358326
363                          110.061360          -37.920285          0.748233                0.362449
364                          -75.006216          -201.462007          0.392926                0.455634
365                          93.365613          50.250315          0.352135                0.421081
