Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          290.581503          -274.891065          0.188652                0.434854
1                          34.335134          -310.686365          0.454039                0.487793
2                          -32.400277          28.630083          0.228128                0.045783
3                          -322.580914          244.312240          0.919688                0.772780
4                          -133.865653          -273.075896          0.796038                0.729119
5                          62.537594          2.477036          0.024731                0.967687
6                          -348.677120          452.146772          0.387219                0.482252
7                          -307.732307          -283.925270          0.674058                0.758131
8                          143.240471          -193.742917          0.812091                0.106789
9                          12.821501          -297.599244          0.007444                0.717448
10                          -184.745950          46.644879          0.757034                0.410074
11                          58.001406          390.155412          0.214811                0.701926
12                          133.581286          -427.507561          0.999576                0.839041
13                          -440.523010          -95.088759          0.939799                0.992870
14                          396.825641          91.830471          0.127002                0.272639
15                          -78.507905          472.482998          0.267907                0.589172
16                          409.983053          221.132617          0.069940                0.896543
17                          -10.978797          27.769720          0.387468                0.931758
18                          -143.452563          -551.340390          0.617627                0.189171
19                          173.972912          -176.426337          0.544124                0.975992
20                          54.969104          90.697345          0.266373                0.310931
21                          141.230748          -52.680856          0.683855                0.538807
22                          -176.477502          159.361166          0.051471                0.894329
23                          -330.183434          39.942884          0.083930                0.546908
24                          -14.329023          -468.727922          0.430327                0.974922
25                          456.771301          231.416564          0.084407                0.767818
26                          -50.843621          -4.166379          0.882938                0.203155
27                          6.136439          -167.834378          0.943580                0.978458
28                          -25.225543          -192.304817          0.768855                0.021516
29                          -308.640097          -7.115539          0.227241                0.978697
30                          -480.185962          152.782623          0.471352                0.346904
31                          -111.204681          252.250043          0.232801                0.290018
32                          150.019402          352.947174          0.690225                0.494554
33                          -205.855808          157.212670          0.260156                0.338831
34                          -208.446064          -189.937817          0.487857                0.765726
35                          -56.363635          -264.237772          0.248882                0.682185
36                          -193.432897          216.859293          0.178536                0.193710
37                          103.210192          -418.532624          0.454067                0.990540
38                          -227.610190          85.891892          0.928848                0.643490
39                          -238.540215          -310.841364          0.819135                0.848452
40                          -611.831342          -35.243863          0.452343                0.201790
41                          81.786322          -241.179732          0.013578                0.376425
42                          221.760240          247.186222          0.824087                0.301598
43                          -39.545199          -12.234877          0.347762                0.211626
44                          154.658079          164.888829          0.017459                0.057983
45                          -108.544954          425.603760          0.292773                0.521921
46                          -29.034931          -265.490341          0.966059                0.638980
47                          -99.897599          -53.704733          0.791278                0.534800
48                          -294.122594          13.342971          0.059267                0.455916
49                          155.404420          105.568716          0.765850                0.776195
