Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -153.399912          85.652372          0.266432                0.972056
1                          67.041529          47.542960          0.155197                0.192241
2                          164.438211          -149.097535          0.073756                0.903937
3                          -210.001212          88.419329          0.778727                0.482172
4                          468.285501          40.669872          0.462931                0.125760
5                          -14.895543          324.750284          0.312974                0.959006
6                          -203.083986          -18.816873          0.309482                0.086371
7                          18.009435          -257.161208          0.128297                0.458730
8                          157.822205          -273.692818          0.886482                0.208426
9                          -476.130139          -160.124521          0.306816                0.517130
10                          -359.804042          -297.959142          0.441326                0.680199
11                          -107.377293          79.269365          0.992655                0.678771
12                          58.306761          395.090834          0.128253                0.973881
13                          -4.974271          52.489796          0.402594                0.345791
14                          70.311693          237.368940          0.303683                0.951050
15                          -194.128895          -395.457813          0.568131                0.993574
16                          433.292578          266.739698          0.020054                0.166678
17                          -595.871252          -307.039974          0.786114                0.266275
18                          468.019267          -206.208454          0.262005                0.931773
19                          -71.153341          39.632102          0.366140                0.142658
20                          -460.164879          281.530837          0.912196                0.730860
21                          -116.568048          -153.701691          0.436908                0.286754
22                          -375.770533          -448.477151          0.214986                0.730562
23                          -221.130962          -128.503997          0.166560                0.598962
24                          -316.667672          -85.217296          0.844311                0.952201
25                          114.996264          145.966912          0.783271                0.513198
26                          418.098016          73.933648          0.602330                0.646050
27                          -759.591620          -197.577102          0.803498                0.882117
28                          -286.398942          297.454319          0.869753                0.543191
29                          -166.072315          125.468713          0.178708                0.866376
30                          -450.592319          108.105326          0.617605                0.272041
31                          -57.071687          -235.369146          0.760287                0.193534
32                          -44.658340          220.538569          0.562937                0.706584
33                          121.764203          271.188913          0.428643                0.642897
34                          -77.672105          -91.092100          0.612776                0.871603
35                          -161.692542          -3.752823          0.983520                0.735815
36                          34.561701          -79.590513          0.816723                0.241216
37                          -142.871900          633.537089          0.764644                0.904900
38                          96.453203          -86.484261          0.417742                0.057348
39                          593.734562          -160.384431          0.747882                0.342560
40                          -160.201447          -46.396026          0.543678                0.128397
41                          -478.481697          298.130382          0.752032                0.883721
42                          -163.480011          -89.742374          0.553191                0.739276
43                          96.029588          141.652233          0.732051                0.036230
44                          80.315930          16.901655          0.855548                0.185860
45                          212.635760          -1.657772          0.841986                0.198922
46                          117.183072          -196.420865          0.938629                0.910556
47                          -144.970877          230.240418          0.296998                0.417824
48                          237.794695          63.795237          0.481149                0.789218
49                          166.975884          289.346099          0.797143                0.050047
50                          -85.970529          -66.624372          0.347248                0.827811
51                          -40.408689          -76.670020          0.375308                0.318853
52                          365.256986          -455.381577          0.741994                0.872218
53                          150.508331          48.780296          0.823934                0.493574
54                          3.722342          60.512526          0.144535                0.651234
55                          141.169101          -170.837637          0.165542                0.055895
56                          110.013481          75.691274          0.939787                0.365489
57                          298.620502          -102.944368          0.806322                0.256348
58                          59.008542          538.268726          0.154305                0.102020
59                          -26.311011          -361.376247          0.483866                0.019564
60                          -64.627995          74.101187          0.257699                0.227450
61                          259.048759          281.739858          0.892859                0.275790
62                          -29.326815          195.679286          0.835334                0.248964
63                          -25.272323          463.007544          0.908059                0.097435
64                          -336.492760          -23.592661          0.832216                0.864680
65                          -223.083187          -41.143941          0.485756                0.358758
66                          253.753854          273.279002          0.593077                0.199987
67                          251.739474          -33.935139          0.283227                0.556214
68                          -411.139268          49.254659          0.047176                0.852835
69                          -41.329577          53.832557          0.404782                0.542670
70                          239.696012          549.377787          0.856508                0.329276
71                          284.731465          79.241340          0.833050                0.036270
72                          -180.099464          95.266251          0.961776                0.791359
73                          -292.958082          18.464581          0.262349                0.347673
74                          -1.944720          69.695983          0.427107                0.057044
75                          -219.334569          131.348418          0.429233                0.269567
76                          -49.661725          485.601315          0.744725                0.206910
77                          -111.692762          -464.496348          0.035134                0.767266
78                          -328.826750          -144.964138          0.010244                0.482263
79                          160.953981          218.715466          0.779534                0.712995
80                          -12.189702          -63.809375          0.266530                0.429739
81                          -394.279549          210.464561          0.116539                0.061120
82                          91.363648          119.295019          0.306574                0.951913
83                          -133.207294          -289.893424          0.000008                0.139061
84                          465.608473          -85.478801          0.830213                0.036242
85                          -361.995523          149.397764          0.473806                0.190549
86                          187.909884          -4.994360          0.031915                0.037911
87                          13.949569          -30.561360          0.703068                0.053359
88                          416.009450          110.592731          0.690589                0.204045
89                          -26.721012          71.837487          0.669635                0.651558
90                          -272.861530          -254.818502          0.365819                0.198810
91                          -261.604433          -137.409034          0.956568                0.385143
92                          -207.698675          -306.314293          0.610788                0.243040
93                          -97.068667          314.503999          0.758231                0.983915
94                          205.895021          -117.592789          0.845712                0.066833
95                          385.932480          -74.822267          0.643730                0.071335
96                          318.915325          223.014381          0.201273                0.125412
97                          55.682514          449.409635          0.801454                0.957814
98                          -122.352203          175.899095          0.481163                0.645188
99                          109.819596          454.218181          0.847573                0.976768
100                          -185.311765          252.986175          0.744477                0.111242
