Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          406.724508          238.858857          0.475187                0.636943
1                          125.197886          124.032406          0.893865                0.931364
2                          76.652195          213.867747          0.960461                0.647106
3                          62.067747          161.686004          0.729741                0.683799
4                          282.339446          47.051572          0.687098                0.516416
5                          -320.224899          133.209894          0.239180                0.951980
6                          -164.330796          15.335007          0.438486                0.835387
7                          -176.544150          -285.146227          0.923643                0.577894
8                          237.760956          -155.345043          0.895776                0.982030
9                          72.245284          328.191842          0.936143                0.405355
10                          167.838483          294.792997          0.754035                0.289839
11                          -53.834146          445.282238          0.840872                0.761512
12                          -68.804567          86.378945          0.755366                0.677137
13                          -99.460415          -339.791332          0.389210                0.052831
14                          -147.910406          214.848346          0.203522                0.879784
15                          -205.019630          478.692756          0.384672                0.916409
16                          -236.997245          95.130000          0.749050                0.603323
17                          85.664070          -234.890067          0.633729                0.672808
18                          -276.767471          -134.345821          0.607965                0.496959
19                          -101.591360          71.829086          0.869300                0.317665
20                          112.737536          329.990376          0.580323                0.802674
21                          230.755511          9.990604          0.651826                0.170981
22                          -206.853474          79.713396          0.076930                0.588875
23                          315.722313          -238.323683          0.120485                0.507190
24                          488.408466          110.335868          0.338126                0.746765
25                          115.747592          -392.553404          0.366819                0.430495
26                          572.440508          -42.900598          0.445068                0.888126
27                          78.102070          401.079508          0.656204                0.975898
28                          356.653828          -151.888752          0.770216                0.824282
29                          27.662731          191.099873          0.008029                0.997927
30                          -285.116057          444.606594          0.216360                0.202582
31                          315.973945          97.255276          0.301201                0.270559
32                          -120.879137          -564.806112          0.747709                0.459058
33                          320.621945          -55.269670          0.029104                0.148687
34                          131.670781          -323.003811          0.193954                0.678332
35                          -130.184362          -292.508811          0.193568                0.748001
36                          488.164803          -75.706151          0.111360                0.308385
37                          159.746164          145.163481          0.964407                0.715074
38                          384.504395          312.063266          0.952643                0.509981
39                          8.422855          235.681374          0.197453                0.900061
40                          92.245088          193.030265          0.105799                0.315218
41                          -77.688570          -378.122145          0.064719                0.857043
42                          -165.348297          -190.158021          0.261837                0.789970
43                          169.421104          352.860071          0.204018                0.330526
44                          -178.756016          -171.704821          0.334869                0.425225
45                          275.132421          473.490413          0.705903                0.810310
46                          -323.876893          -23.458697          0.513441                0.582929
47                          427.050126          -299.935903          0.885498                0.430899
48                          207.873386          -339.972891          0.486696                0.190949
49                          96.803401          -329.453047          0.335833                0.175454
50                          -126.057338          -94.712237          0.810455                0.115259
51                          415.384215          23.592094          0.224485                0.319908
52                          -359.235858          -200.380690          0.793771                0.656318
53                          355.569816          -184.956734          0.183391                0.311787
54                          -16.595299          -0.504983          0.361019                0.705637
55                          -108.307938          10.283834          0.542510                0.877845
