Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          5.426890          -131.581835          0.473540                0.296491
1                          155.811503          219.899604          0.962761                0.711143
2                          -4.355630          -10.964959          0.794045                0.259961
3                          72.389522          -511.604614          0.596440                0.899274
4                          -13.764108          20.673569          0.068483                0.583797
5                          -181.281029          -215.781740          0.708400                0.758772
6                          137.761856          -342.988343          0.753726                0.656402
7                          -384.468988          264.404740          0.413718                0.681794
8                          53.290069          -24.270833          0.149752                0.809273
9                          -239.713311          157.667666          0.715231                0.852266
10                          36.520946          -83.934208          0.609033                0.110919
11                          -325.257116          252.301162          0.600003                0.784663
12                          66.070593          -214.912479          0.459376                0.654512
13                          58.997470          71.662344          0.170260                0.277506
14                          -135.288071          -677.853990          0.297383                0.257522
15                          -56.187982          338.964843          0.411533                0.838134
16                          -365.212037          -61.302952          0.566821                0.286963
17                          98.607878          6.607009          0.770586                0.882337
18                          95.456804          -55.718921          0.463427                0.880032
19                          -63.166675          -271.560631          0.028692                0.481643
20                          46.268153          333.670977          0.485278                0.535684
21                          317.049633          81.058962          0.943827                0.654984
22                          152.110210          259.748328          0.083638                0.664709
23                          -434.194914          319.622062          0.532467                0.896681
24                          35.743443          -414.186557          0.719963                0.476407
25                          249.327603          141.522220          0.848694                0.710653
26                          3.136183          23.968951          0.649000                0.376218
27                          49.661265          91.002517          0.038997                0.265229
28                          -127.253251          104.902057          0.164603                0.113966
29                          -191.360116          -141.134920          0.906702                0.127628
30                          52.551624          216.746248          0.329331                0.467178
31                          -31.633932          314.315950          0.965564                0.757423
32                          -285.018449          31.940253          0.359397                0.303749
33                          -16.086971          -257.353355          0.421423                0.873261
34                          80.618363          -257.965733          0.238443                0.172663
35                          3.910738          139.085180          0.717756                0.871858
36                          -16.258888          -147.949884          0.612208                0.079209
37                          156.844845          265.668515          0.135212                0.762934
38                          78.164422          296.742270          0.251927                0.566189
39                          -580.644950          -561.057004          0.621578                0.986728
40                          -226.447173          -88.662329          0.556515                0.891538
41                          403.010293          -352.543364          0.213718                0.882190
42                          259.757882          -31.757621          0.978618                0.099270
43                          -228.137101          30.765044          0.999026                0.371406
44                          -52.391270          26.374053          0.706141                0.187983
45                          -534.472935          337.347314          0.369451                0.333316
46                          287.837387          -118.618707          0.868115                0.076664
47                          288.609022          -469.107374          0.627655                0.412669
48                          10.275880          423.691463          0.781915                0.294549
49                          -30.065246          137.072509          0.109715                0.209617
50                          -243.229395          426.663755          0.021013                0.795818
51                          -333.082685          88.824767          0.060054                0.708036
52                          -234.166131          116.932606          0.110215                0.925300
53                          99.900178          -204.501288          0.753602                0.028472
54                          34.251095          -717.935048          0.193037                0.682151
55                          -328.038416          -287.595274          0.126487                0.943488
56                          143.309469          371.524173          0.944154                0.068629
57                          -150.150401          -322.476591          0.810165                0.226292
58                          72.528232          150.775770          0.205139                0.662946
59                          -155.865691          -97.982430          0.932871                0.091387
60                          -260.331660          -176.263152          0.565827                0.232128
61                          -81.302274          243.673771          0.705588                0.017720
62                          358.190485          138.936591          0.173664                0.040069
63                          -156.629970          383.564376          0.988211                0.060014
64                          75.554102          198.847204          0.832894                0.625590
65                          150.867479          50.416682          0.801648                0.957301
66                          218.832307          47.175219          0.711175                0.156632
67                          -12.338656          -42.885682          0.550267                0.862636
68                          254.779524          236.461747          0.354667                0.695698
69                          176.457121          323.105467          0.197278                0.442879
70                          71.465897          245.666890          0.735385                0.999756
71                          88.311161          206.889412          0.460140                0.902265
72                          273.209208          -383.155872          0.752525                0.548557
73                          510.481785          -339.845962          0.054332                0.030843
74                          288.945810          380.376665          0.583498                0.005734
75                          422.396100          -115.800645          0.222252                0.567469
76                          -400.743792          204.707791          0.998622                0.866017
77                          -113.850041          -50.905685          0.500031                0.811060
78                          -18.319794          53.644427          0.925426                0.638266
79                          139.352167          -204.973485          0.685984                0.215728
80                          -216.275427          56.390353          0.512567                0.232266
81                          415.519212          -559.813423          0.986360                0.858401
82                          -111.153581          -208.009672          0.039442                0.398050
83                          205.787049          116.329177          0.798911                0.820465
84                          143.528103          28.336385          0.666912                0.791423
85                          -166.651678          14.161137          0.162349                0.032623
86                          162.752339          427.359671          0.460133                0.139608
87                          -28.615387          -139.278684          0.846218                0.658857
88                          -25.654014          -26.826615          0.305878                0.930300
89                          198.094184          -141.511180          0.378184                0.404013
90                          191.886336          -504.792911          0.608359                0.396595
91                          -390.020684          -155.387907          0.043927                0.511091
92                          -338.831409          448.178977          0.704637                0.772223
93                          75.330735          -176.570719          0.665477                0.084116
94                          -77.417377          423.749442          0.986095                0.569039
95                          -365.749055          -353.277907          0.645859                0.709166
96                          117.596693          115.976189          0.731729                0.163392
97                          -298.322157          249.316564          0.472068                0.581813
98                          -111.027460          -46.199726          0.427112                0.105468
99                          -72.532810          300.234392          0.661557                0.372733
100                          557.697265          200.124294          0.627551                0.489313
101                          35.004980          214.849326          0.478693                0.229580
102                          14.203231          58.618684          0.903321                0.620056
103                          103.392032          -8.630655          0.420313                0.648944
104                          -432.398037          12.972053          0.387379                0.064483
105                          98.275128          -26.900545          0.469331                0.674830
106                          88.929232          -99.967448          0.071249                0.292523
107                          153.191073          316.965026          0.151636                0.967881
108                          -77.200811          34.336269          0.684585                0.393616
109                          -257.809133          -59.142139          0.744404                0.045149
110                          -105.310496          105.226261          0.673488                0.136029
111                          -226.784562          58.886836          0.482805                0.170125
112                          -167.024562          -12.383694          0.389858                0.866114
113                          139.001973          185.331575          0.607278                0.644245
114                          57.962165          -10.666414          0.588202                0.939410
115                          -47.022530          78.654590          0.056527                0.888258
116                          226.366546          272.841727          0.696000                0.311049
117                          149.006030          -48.779007          0.590802                0.364187
