Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -110.886045          382.084829          0.892413                0.887434
1                          -163.327036          -156.087661          0.726865                0.047096
2                          -306.689688          -656.879835          0.706671                0.190639
3                          -146.497626          689.182457          0.129155                0.187652
4                          98.144972          -115.486820          0.235738                0.917238
5                          430.817925          -366.412608          0.351518                0.423525
6                          -6.348457          -100.976455          0.610046                0.668888
7                          -535.350324          -14.944578          0.105517                0.618216
8                          83.876232          -34.371206          0.132988                0.385879
9                          -78.602049          329.309807          0.819523                0.699240
10                          250.739120          -224.298732          0.439991                0.434134
11                          -196.239655          221.869707          0.816476                0.328534
12                          63.028403          4.943071          0.303407                0.398398
13                          -87.055232          -309.685403          0.677758                0.940270
14                          -29.978029          358.514672          0.927975                0.208908
15                          -360.421355          -97.249325          0.021953                0.353623
16                          -192.040782          -15.539078          0.948189                0.362863
17                          -172.122052          -230.274135          0.578031                0.754296
18                          165.396643          -458.508268          0.834265                0.167060
19                          -362.163595          241.716804          0.515527                0.082850
20                          204.455648          -164.495569          0.690952                0.350634
21                          15.130886          267.124423          0.091166                0.462739
22                          -393.413768          -173.772760          0.597142                0.711329
23                          -113.553427          317.139590          0.652457                0.682662
24                          294.117665          75.900876          0.594249                0.645169
25                          -488.071610          138.501568          0.046427                0.677131
26                          -408.198506          -208.998264          0.538290                0.493337
27                          -522.099247          109.448555          0.297413                0.207614
28                          30.931127          123.312779          0.946167                0.235764
29                          -173.466543          534.404119          0.526436                0.036864
30                          130.242468          37.737723          0.249626                0.848789
31                          -504.544296          204.676672          0.590927                0.048907
32                          -294.584309          284.989676          0.210268                0.380759
33                          243.922083          341.925586          0.626961                0.587848
34                          125.033646          82.409223          0.671903                0.816204
35                          -104.903371          60.558525          0.064294                0.602281
36                          120.381682          192.619874          0.904978                0.133460
37                          -129.604486          154.307575          0.124987                0.568746
38                          154.763949          52.125793          0.524073                0.571255
39                          306.892522          -8.727618          0.173981                0.863877
40                          -309.877857          127.376928          0.498053                0.583830
41                          -324.556875          317.224418          0.668928                0.368207
42                          138.127850          394.245352          0.489990                0.398173
43                          -467.556758          -162.130018          0.361747                0.434217
44                          -452.420443          378.502771          0.758642                0.799613
45                          190.754261          345.818534          0.609473                0.096065
46                          -174.515836          -143.882382          0.584231                0.195346
47                          23.343098          -151.335265          0.528772                0.541275
48                          -41.979562          428.533453          0.635910                0.456991
49                          -587.177058          34.991381          0.781483                0.140466
50                          194.593687          61.860153          0.493632                0.593491
51                          -6.649511          14.023338          0.379845                0.434555
52                          219.679622          56.818395          0.077249                0.747672
53                          -78.114243          -89.082788          0.973020                0.457426
54                          -393.510159          223.812032          0.961667                0.617310
55                          -68.012888          6.634481          0.389163                0.001344
56                          -95.969150          -115.418790          0.279187                0.357272
57                          3.011581          -31.997867          0.794269                0.168432
58                          -93.625295          51.941285          0.611127                0.688341
