Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -324.176849          248.107442          0.994900                0.157339
1                          365.210770          356.221522          0.593067                0.385594
2                          -427.917680          133.368831          0.832384                0.245692
3                          -48.517995          -136.021224          0.131529                0.448407
4                          240.946522          255.589735          0.536042                0.065697
5                          -406.891937          -549.584675          0.858212                0.539760
6                          205.066095          -34.181111          0.256113                0.991662
7                          201.571411          -116.149948          0.255371                0.578130
8                          -342.614540          -17.909024          0.130655                0.466729
9                          -129.948695          283.688934          0.307074                0.929457
10                          -131.803447          -336.467585          0.206063                0.120565
11                          -161.067505          -306.665844          0.422980                0.561029
12                          -165.920946          -267.603637          0.973846                0.098227
13                          -22.225688          -547.738561          0.432140                0.621990
14                          106.587875          -195.549529          0.328005                0.647444
15                          -115.791946          -2.918103          0.577014                0.035724
16                          -30.821413          -51.270855          0.941268                0.971674
17                          35.119448          -31.651164          0.856505                0.714618
18                          25.471977          55.261540          0.277366                0.934650
19                          414.020830          -41.437498          0.909369                0.021109
20                          -61.030290          -28.271849          0.125938                0.899017
21                          517.892880          -2.420370          0.002767                0.345963
22                          -58.885919          -307.684015          0.765072                0.677593
23                          -227.667710          -188.704212          0.042269                0.982096
24                          279.918086          275.394605          0.532223                0.450507
25                          124.714569          -142.824744          0.804544                0.793293
26                          -281.008823          114.143248          0.923630                0.237866
27                          -428.928155          14.844963          0.232642                0.336709
28                          -279.749292          -79.683163          0.599298                0.173671
29                          27.216934          280.244927          0.650978                0.149046
30                          -10.524546          -91.970430          0.100955                0.389328
31                          -22.983065          253.733443          0.912062                0.202701
32                          -35.378281          -241.550366          0.597973                0.481041
33                          32.048334          -471.662534          0.826095                0.656803
34                          -396.845601          127.817311          0.874728                0.737692
35                          -147.815820          -197.032809          0.559725                0.602980
36                          -340.350480          230.974256          0.402990                0.639778
37                          -402.191461          219.091311          0.594437                0.870756
38                          168.668066          -90.048667          0.934888                0.795534
39                          469.113030          -179.494642          0.766346                0.052411
40                          -7.492095          -288.618359          0.640267                0.767993
41                          -104.917933          102.351937          0.090917                0.909268
42                          64.225423          1.037725          0.902648                0.731680
43                          -247.531602          420.584625          0.788359                0.391692
44                          -139.650454          217.990217          0.174539                0.164005
45                          90.781631          -505.865511          0.353275                0.957472
46                          128.812055          349.076499          0.632175                0.416465
47                          -101.844387          -371.636221          0.287098                0.544189
48                          190.913117          247.088651          0.809343                0.254332
49                          -403.234784          -151.128389          0.123112                0.562491
50                          -192.397990          -72.050870          0.102013                0.790289
51                          -10.039915          -351.546085          0.036009                0.372594
52                          337.989478          101.020119          0.435241                0.682233
53                          345.634735          141.969478          0.769428                0.465097
54                          344.131196          -514.358847          0.613874                0.555008
55                          -313.736767          -337.667583          0.433904                0.358001
56                          -289.165986          -461.297391          0.922575                0.905837
57                          315.626824          220.444131          0.383028                0.815907
58                          -290.614450          -288.598470          0.001595                0.400853
59                          -292.602171          -78.183342          0.661206                0.331391
60                          -213.638188          416.860797          0.767697                0.635090
61                          184.383700          -162.436613          0.419080                0.033781
62                          210.889661          -394.146787          0.935483                0.920344
63                          -87.261919          -194.353207          0.721002                0.001229
64                          -93.513254          87.296258          0.468623                0.872930
65                          81.889921          -98.886758          0.740833                0.213455
66                          31.106682          -44.642833          0.654292                0.308746
67                          -427.084342          417.193290          0.767670                0.220367
68                          -172.433041          245.568823          0.064972                0.909009
69                          -154.290650          -480.169204          0.420434                0.735451
70                          -397.056191          -2.475745          0.241835                0.725702
71                          336.916498          -152.272433          0.152430                0.998694
