Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          295.581696          317.355140          0.140784                0.124956
1                          289.251267          -162.164563          0.615531                0.825167
2                          -190.983043          -162.530066          0.007989                0.220485
3                          -388.542117          -86.426011          0.412803                0.656804
4                          264.493401          -46.449552          0.709526                0.166343
5                          443.363078          -50.101923          0.231538                0.252256
6                          -392.583942          17.445584          0.594808                0.910653
7                          -301.171568          -183.551165          0.322838                0.774687
8                          -216.260928          -151.019837          0.770673                0.638625
9                          572.551447          52.379439          0.200281                0.111469
10                          -37.143468          113.018938          0.213248                0.788568
11                          -350.117820          -157.059180          0.792908                0.716368
12                          -138.615783          -115.275786          0.399825                0.166345
13                          7.589310          170.688542          0.478961                0.655742
14                          52.034546          -49.980834          0.379061                0.527184
15                          -413.960086          357.151813          0.345209                0.283458
16                          -46.148363          107.724196          0.303999                0.486313
17                          -84.925014          -162.302716          0.485004                0.114145
18                          252.510290          172.307910          0.332040                0.242468
19                          -78.405820          -162.352624          0.985272                0.853305
20                          -193.942153          2.037397          0.170624                0.340266
21                          -272.259004          74.956159          0.929088                0.423843
22                          81.485082          96.230223          0.657173                0.234590
23                          -151.501609          -14.633644          0.974259                0.238987
24                          -294.576526          220.819179          0.910585                0.318467
25                          190.997917          358.771089          0.469510                0.975788
26                          0.124279          160.875386          0.595817                0.713718
27                          90.542994          130.260273          0.674393                0.481762
28                          -242.677543          -46.418292          0.623843                0.331332
29                          -132.057335          -17.658251          0.660144                0.931276
30                          260.201716          470.964388          0.823713                0.059860
31                          244.351717          144.730287          0.875634                0.947726
32                          94.456704          309.263134          0.662738                0.512906
33                          75.830915          578.072312          0.779942                0.610438
34                          -180.203661          -213.343956          0.668306                0.592851
35                          476.171066          96.280795          0.053303                0.399154
36                          -164.306089          124.044997          0.055812                0.326558
37                          140.001200          -224.369301          0.691382                0.064902
38                          149.297793          302.707172          0.918786                0.521522
39                          -333.083841          -141.043344          0.740510                0.642292
40                          -179.031117          -14.456240          0.383069                0.166616
41                          -266.512279          387.931367          0.627642                0.441555
42                          43.147640          -512.021671          0.991314                0.136513
43                          -397.690773          -188.122597          0.120863                0.535100
44                          -408.284852          432.322864          0.980545                0.817696
45                          415.356020          350.693294          0.167459                0.538919
46                          -299.181796          -318.636047          0.748355                0.357003
