Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -333.425557          -34.351674          0.825029                0.440900
1                          -169.227482          175.247934          0.488353                0.541562
2                          639.090733          702.987819          0.279157                0.644810
3                          589.282905          -157.099388          0.795753                0.338341
4                          503.610771          230.952879          0.540547                0.755276
5                          -48.851449          426.996249          0.395978                0.195644
6                          -149.926029          205.691267          0.681258                0.359293
7                          252.047916          52.833130          0.150487                0.345068
8                          37.481278          324.972136          0.398829                0.312007
9                          178.851365          24.002241          0.165999                0.568677
10                          -56.165168          -117.095006          0.011487                0.339309
11                          182.887655          -223.098459          0.246382                0.398972
12                          181.377793          184.605031          0.682280                0.444177
13                          -50.807105          -131.629660          0.945814                0.497895
14                          -391.184484          -353.273153          0.488028                0.172511
15                          149.226033          136.892587          0.461678                0.822385
16                          -5.058553          286.318507          0.480010                0.854783
17                          265.766068          1.919733          0.277267                0.637481
18                          117.335817          136.910400          0.006124                0.897464
19                          -241.809347          330.211837          0.931147                0.940136
20                          272.679127          -186.295845          0.169100                0.934094
21                          -95.593740          -51.884249          0.685009                0.276857
22                          -386.846805          -46.549353          0.517801                0.660737
23                          219.574963          -114.287338          0.181658                0.239222
24                          21.697486          275.162461          0.149953                0.289007
25                          -235.661392          187.828047          0.702409                0.126780
26                          99.047123          90.112369          0.597492                0.925935
27                          158.401791          -67.457070          0.426836                0.879497
28                          -252.759583          44.970902          0.402566                0.280917
29                          108.629056          93.650642          0.979033                0.093185
30                          499.200969          -102.919458          0.464529                0.291894
31                          -218.603999          -107.226232          0.141414                0.094986
32                          262.903599          67.816315          0.529725                0.997489
33                          214.756619          148.922512          0.986693                0.968217
34                          -227.613473          98.475526          0.751695                0.332246
35                          -125.166852          -89.442402          0.304157                0.983341
36                          79.492710          -173.516404          0.474336                0.452967
37                          -270.787964          -147.610572          0.377198                0.560134
38                          -53.515928          345.608239          0.267824                0.363143
39                          155.590195          -494.511784          0.737450                0.824304
