Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -3.082674          128.184445          0.766867                0.301930
1                          -123.140740          -65.477975          0.453037                0.089560
2                          -223.375060          211.177299          0.456096                0.532700
3                          -95.355258          -74.805492          0.957431                0.667025
4                          -128.176860          19.706940          0.683691                0.869089
5                          430.817925          -366.412608          0.786144                0.811442
6                          -6.348457          -100.976455          0.824679                0.082766
7                          235.360860          -454.283129          0.198506                0.992027
8                          -19.619191          315.456925          0.104678                0.025003
9                          337.837826          -49.265216          0.538335                0.418993
10                          -160.350353          231.224301          0.962213                0.335750
11                          -87.908201          37.588746          0.622620                0.287264
12                          -56.756465          62.479693          0.723593                0.334530
13                          -176.531629          -323.965888          0.838784                0.246246
14                          202.351597          165.998125          0.741302                0.054340
15                          -242.518559          154.730495          0.128594                0.851667
16                          164.618750          -134.117605          0.421436                0.224546
17                          -526.841678          -72.933890          0.590951                0.018012
18                          -32.081279          231.362990          0.378176                0.862400
19                          308.218085          -171.573916          0.819807                0.186733
20                          54.648037          -400.292961          0.350440                0.086647
21                          15.130886          267.124423          0.579611                0.431621
22                          60.227314          340.614707          0.076153                0.141651
23                          -140.480966          261.282968          0.153280                0.393726
24                          230.594823          -213.604917          0.509329                0.840584
25                          -288.463467          -561.914644          0.993215                0.521817
26                          -230.113175          -44.389057          0.515791                0.415193
27                          364.528886          -298.507970          0.279082                0.823503
28                          30.931127          123.312779          0.900427                0.066725
29                          78.240054          454.794016          0.450833                0.759029
30                          130.242468          37.737723          0.846303                0.572928
31                          361.442498          207.725251          0.258906                0.837832
32                          188.040310          20.123081          0.392830                0.149753
33                          -233.114676          -96.192344          0.316216                0.969788
34                          173.146537          -172.906371          0.468704                0.209185
35                          282.858816          27.226737          0.400591                0.174675
36                          -44.099029          270.378902          0.124437                0.332066
37                          -303.922330          -232.224162          0.634839                0.381005
38                          461.190940          -113.153676          0.910394                0.554002
39                          -242.217597          -198.510656          0.213662                0.286578
40                          20.835682          -38.581566          0.662290                0.895358
41                          -132.587641          200.435589          0.066355                0.355282
42                          138.127850          394.245352          0.820073                0.069267
43                          64.782830          424.735719          0.367936                0.779279
44                          138.582824          -84.165268          0.891301                0.069510
45                          227.054147          205.635016          0.979455                0.164340
46                          -374.544692          373.508719          0.863833                0.415634
47                          350.125345          -555.388893          0.494035                0.856892
48                          50.111789          381.449705          0.831240                0.243038
49                          -265.985723          -104.302403          0.013825                0.202846
50                          194.593687          61.860153          0.914681                0.502083
51                          -139.171092          -244.465751          0.419995                0.111335
52                          75.334676          -35.463220          0.695364                0.621903
53                          -20.253958          -176.667557          0.201954                0.553041
54                          -80.661783          -244.407777          0.940217                0.175177
55                          495.480834          324.798470          0.646570                0.504375
56                          -28.701263          -40.733533          0.991906                0.228678
57                          119.346092          28.506872          0.528857                0.072057
58                          261.094332          -105.398960          0.582768                0.453819
59                          -345.617567          -43.340838          0.978085                0.578863
60                          -42.442384          346.332402          0.514235                0.249791
61                          554.980285          111.439949          0.660184                0.001804
62                          -473.903308          -64.240711          0.125011                0.999331
63                          -63.123896          70.378422          0.254972                0.490484
64                          -72.946325          235.815791          0.203014                0.728600
65                          333.222139          -214.078012          0.559749                0.976826
66                          67.063992          78.958127          0.607798                0.636267
67                          652.236431          -542.750765          0.960225                0.968657
68                          2.588438          -460.047009          0.926713                0.892228
69                          -38.499684          462.800062          0.064743                0.030549
70                          -138.211016          -38.663434          0.874463                0.149181
71                          -417.603563          282.608625          0.681109                0.445580
72                          162.849189          24.728537          0.190827                0.531532
73                          22.092202          -86.897733          0.634598                0.755460
74                          136.645225          295.016289          0.974670                0.379621
75                          29.967984          -80.078243          0.639972                0.549494
76                          -471.681875          111.778853          0.765201                0.812620
77                          -448.512633          -205.403316          0.737691                0.322837
78                          90.557273          -420.788421          0.956592                0.158287
79                          -54.385238          427.580528          0.815767                0.810722
80                          24.774790          104.964942          0.625114                0.763527
81                          55.466002          -286.579618          0.151520                0.936900
82                          -308.423337          -158.245801          0.798335                0.317341
83                          -81.309375          45.384854          0.107357                0.768024
84                          -492.973472          -25.613401          0.823419                0.879350
85                          45.274716          293.698314          0.446487                0.433132
86                          -81.313397          317.086283          0.452309                0.363519
87                          -31.003685          120.850831          0.696326                0.068161
88                          21.883528          -134.486757          0.831648                0.635605
89                          96.143232          29.383839          0.567299                0.200987
90                          326.378355          -3.480222          0.849423                0.628741
91                          116.860341          115.045996          0.277634                0.078117
92                          -106.495562          -178.710454          0.461568                0.199248
93                          -134.742607          -119.493559          0.967031                0.207664
94                          167.215205          255.724010          0.213249                0.736820
95                          -0.625268          12.397385          0.920958                0.576898
96                          -17.088987          110.184007          0.411331                0.891891
97                          -165.026917          -2.164069          0.743097                0.434027
98                          -386.215565          -75.673635          0.347259                0.826137
99                          253.771993          260.643964          0.992670                0.867980
100                          442.237322          -11.426320          0.168718                0.212340
101                          -230.271464          -28.811086          0.828126                0.366868
102                          -98.166621          -112.386924          0.736984                0.036976
103                          117.568041          -136.828494          0.528353                0.745854
104                          -325.740011          256.364241          0.851257                0.786477
105                          212.557895          -3.968024          0.331302                0.285634
106                          161.434578          389.980302          0.427719                0.116730
107                          -183.407155          372.046223          0.869401                0.618131
108                          -33.859384          -388.556081          0.164524                0.892893
109                          -346.597419          239.746219          0.693033                0.709854
110                          -357.709315          253.759251          0.379858                0.847041
111                          108.314899          -139.114524          0.512038                0.951487
112                          -23.673518          -207.715090          0.511739                0.657433
113                          167.684316          -31.065696          0.515873                0.747182
114                          92.135940          -42.741044          0.232475                0.110359
115                          122.605206          470.970467          0.798777                0.606688
116                          292.539887          556.808789          0.677057                0.108914
117                          -33.914862          -0.945485          0.511159                0.436293
118                          185.101510          117.984837          0.412257                0.566577
119                          75.859625          -107.873276          0.149994                0.151750
120                          44.490013          535.914780          0.002933                0.947925
121                          74.097016          -225.533989          0.513041                0.272058
122                          -208.561839          -7.281116          0.459899                0.006054
123                          180.979143          71.191669          0.535345                0.491184
124                          213.619527          169.351440          0.448464                0.146713
125                          -23.257158          14.159603          0.389731                0.782860
