Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          246.743893          94.579815          0.471614                0.522091
1                          -77.276266          -293.889387          0.677325                0.942971
2                          -171.175734          246.693251          0.776587                0.882610
3                          219.576117          219.378818          0.469004                0.394480
4                          -112.326073          -265.221852          0.773531                0.362548
5                          -199.189123          -111.077641          0.127719                0.814530
6                          390.143073          -123.914617          0.777897                0.633487
7                          -203.852030          182.389188          0.709306                0.896980
8                          -410.193377          112.777061          0.222725                0.048546
9                          139.839207          -94.032440          0.918682                0.612392
10                          0.621742          -253.787765          0.477513                0.273217
11                          192.168176          344.968172          0.808817                0.070239
12                          133.543103          342.959299          0.818647                0.070637
13                          -37.639608          -186.670752          0.839275                0.148973
14                          312.096283          573.830077          0.085171                0.996231
15                          57.868018          -154.464200          0.916739                0.345580
16                          111.384542          183.807718          0.164528                0.984029
17                          -105.364522          261.921826          0.533059                0.371873
18                          -358.601004          -20.185870          0.287583                0.131078
19                          -43.503997          155.709496          0.515309                0.536199
20                          -128.418696          28.985859          0.162920                0.381424
21                          81.051704          268.926404          0.895028                0.580054
22                          -344.515258          146.674023          0.526825                0.460076
23                          269.043651          -722.215973          0.124289                0.171416
24                          97.943211          -152.301238          0.525928                0.022510
25                          -161.954061          -179.097841          0.385320                0.280328
26                          27.867646          204.739229          0.076921                0.785038
27                          169.078333          -465.242061          0.079041                0.260442
28                          -58.307705          148.703673          0.978475                0.390145
29                          522.969393          96.537126          0.282971                0.065141
30                          82.866197          -203.097399          0.756029                0.110888
31                          -42.684559          289.325494          0.586208                0.024041
32                          -244.081527          -26.375783          0.593910                0.288947
33                          104.417228          -253.390492          0.440350                0.637239
34                          316.124624          -382.405790          0.510307                0.949177
35                          -326.648650          112.885598          0.526939                0.042799
36                          -709.937504          -233.804295          0.926443                0.955851
37                          -349.192569          -182.461309          0.569312                0.496446
38                          -326.055585          -405.299299          0.268464                0.297205
39                          176.865953          515.459694          0.367835                0.310342
40                          -12.862306          -169.543795          0.738129                0.313925
41                          323.490925          621.240391          0.472981                0.157638
42                          4.828933          104.614468          0.861843                0.959694
43                          167.094411          34.826209          0.176146                0.458313
44                          -3.634114          131.873430          0.153182                0.826020
45                          -338.596218          34.185853          0.863219                0.548829
46                          166.947789          -232.622517          0.278842                0.387349
47                          15.825552          217.898298          0.208792                0.658475
48                          -35.184871          -11.395963          0.670441                0.294092
49                          61.178702          81.807373          0.333584                0.852001
50                          -20.050687          -203.975668          0.097574                0.310783
51                          -232.073759          -230.134242          0.310764                0.705774
52                          -495.860058          384.014113          0.589519                0.689335
53                          14.115870          118.367938          0.936063                0.946886
54                          -70.016766          -377.372037          0.171871                0.803674
55                          33.799731          -185.707824          0.043351                0.904953
56                          -510.444116          -211.742267          0.638562                0.534419
57                          -13.512262          204.340370          0.348091                0.180756
58                          12.543694          116.334144          0.656077                0.986812
59                          -302.700132          215.388102          0.253325                0.797861
60                          159.095086          -62.414094          0.439062                0.959226
61                          82.008532          -251.230864          0.298487                0.617248
62                          298.225964          80.184172          0.317609                0.383290
63                          163.162261          286.452258          0.534706                0.033037
64                          243.424029          305.731110          0.009152                0.737704
65                          15.320663          273.287448          0.166967                0.737620
66                          -341.582588          574.638827          0.123750                0.055145
67                          -197.748273          226.927680          0.879810                0.606678
68                          -267.333265          159.889644          0.014157                0.469538
69                          385.270527          -108.556362          0.834236                0.033247
70                          561.264495          -142.732106          0.534228                0.308308
71                          -158.265008          285.338871          0.184680                0.651069
72                          -311.982701          -248.710193          0.568902                0.929338
73                          412.621289          -87.504486          0.624530                0.676598
74                          35.129560          405.601390          0.493962                0.602633
75                          98.113100          -205.027632          0.824219                0.280256
76                          238.580209          2.876086          0.492915                0.355573
77                          178.102790          244.275799          0.340450                0.225352
78                          -54.945642          -387.342114          0.941994                0.202936
79                          358.667414          114.510521          0.655543                0.040073
80                          -265.805602          146.370199          0.411819                0.652425
81                          -550.947370          44.350002          0.459643                0.140147
82                          105.255053          -129.226809          0.235718                0.774332
