Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -33.103894          -123.835565          0.684889                0.765385
1                          79.133386          -265.473101          0.993210                0.758323
2                          -43.397878          147.810567          0.863357                0.212519
3                          -115.353446          -101.708587          0.215074                0.106675
4                          -300.004006          -344.838634          0.184884                0.210868
5                          -79.885321          -92.678640          0.764923                0.037605
6                          -111.550838          112.525308          0.568269                0.862343
7                          109.622088          146.009756          0.974327                0.644103
8                          407.410049          -43.975606          0.931816                0.678406
9                          -120.955881          82.595253          0.751961                0.999120
10                          -6.253962          109.042506          0.252922                0.509783
11                          63.306346          97.805999          0.838234                0.409009
12                          75.714431          -158.624003          0.189356                0.919950
13                          -179.221169          -154.759643          0.983713                0.113150
14                          245.766757          111.227981          0.571566                0.075572
15                          290.094846          -79.402333          0.914003                0.672263
16                          -172.132973          360.463727          0.532313                0.691366
17                          204.174290          251.199189          0.551628                0.115070
18                          112.160149          452.089111          0.679636                0.554978
19                          235.366972          10.734304          0.271346                0.156540
20                          -263.173071          13.883908          0.131546                0.809466
21                          433.747417          -127.242755          0.819825                0.670888
22                          -327.447257          134.293247          0.733393                0.058101
23                          -49.496223          169.461204          0.959336                0.642400
24                          -77.447327          -259.489239          0.227577                0.870948
25                          40.521433          -257.488341          0.695313                0.483184
26                          -247.129378          547.163516          0.507941                0.431863
27                          -145.409116          125.219207          0.761295                0.232390
28                          -176.279922          -81.935846          0.616299                0.488973
29                          425.918736          -394.633394          0.170803                0.106042
30                          -47.693975          -169.437371          0.490741                0.008111
31                          715.007292          67.530019          0.970165                0.361346
32                          -174.121749          -485.554249          0.003727                0.506506
33                          40.820788          293.106579          0.045241                0.045674
34                          -421.351188          130.988787          0.859571                0.406420
35                          -183.530426          82.354972          0.813789                0.035563
36                          4.319852          -173.266425          0.189054                0.844476
37                          -127.372740          89.769347          0.035116                0.673989
38                          206.657492          -245.912305          0.353937                0.308730
39                          356.150150          88.953547          0.741009                0.849708
40                          182.838158          148.000928          0.204917                0.795412
41                          -309.734792          197.397137          0.136110                0.729896
42                          -209.377473          -70.791130          0.747875                0.493073
43                          -269.711865          -13.394858          0.223536                0.948965
44                          -440.791554          137.422993          0.110062                0.895733
45                          283.221871          516.557474          0.783225                0.595377
46                          -162.321618          -75.776285          0.313255                0.475352
47                          119.372329          261.729442          0.678185                0.491631
48                          40.481182          -18.603621          0.691943                0.711493
49                          9.016994          321.141968          0.214530                0.210895
50                          55.770576          -10.310381          0.334330                0.543051
51                          47.421170          -264.235342          0.460611                0.401156
52                          220.215632          174.097639          0.311651                0.799309
53                          -276.522170          -204.575356          0.896593                0.118800
54                          -205.339963          279.375064          0.433085                0.624828
55                          -433.121758          494.726533          0.040347                0.537925
56                          195.374650          -9.608828          0.493262                0.351836
57                          -314.526979          -410.531261          0.725836                0.838434
58                          231.849667          24.574772          0.672029                0.984336
59                          -41.759937          -226.405213          0.490516                0.160887
60                          32.728307          -111.958608          0.219657                0.604322
61                          233.580046          36.067821          0.835698                0.784637
62                          262.888163          157.123233          0.299700                0.941038
63                          -36.624429          463.258808          0.523760                0.169889
64                          283.005871          2.737899          0.130012                0.851840
65                          277.130053          15.553691          0.172690                0.518712
66                          128.254193          -134.552413          0.040337                0.487301
67                          -273.547318          -590.560480          0.369251                0.423224
68                          -415.919505          -142.926718          0.377790                0.677322
69                          -138.840576          72.984464          0.444383                0.366564
70                          229.251690          -80.292391          0.205441                0.549873
71                          20.375561          394.758999          0.723090                0.374959
72                          114.578492          182.582014          0.649720                0.922088
73                          155.147910          -91.704696          0.472996                0.038723
74                          3.758152          -538.849469          0.832437                0.952898
75                          -382.276289          -136.700682          0.038503                0.722689
76                          306.052820          642.989150          0.331389                0.000910
77                          -466.613985          -28.791763          0.833471                0.136650
78                          -330.099236          156.956556          0.354849                0.387872
79                          510.353204          -215.440161          0.080800                0.245553
80                          7.656063          93.405606          0.845414                0.827342
81                          238.260063          550.869961          0.056092                0.348009
82                          28.796925          61.304354          0.571231                0.481544
83                          -117.032991          -147.437546          0.898603                0.248643
84                          241.424229          -134.919999          0.379705                0.778961
85                          342.852210          408.527282          0.415438                0.140381
86                          152.590522          254.256473          0.357598                0.947810
87                          -21.616203          -100.042885          0.917245                0.036765
88                          -123.042446          152.251387          0.997240                0.892347
89                          41.039701          149.033996          0.396797                0.389604
90                          52.016058          9.987987          0.076319                0.391894
91                          -39.398965          197.154479          0.868761                0.313698
92                          -26.954190          -370.822363          0.273512                0.133529
93                          -195.472931          -25.271702          0.851207                0.491981
94                          -175.036377          298.955915          0.310558                0.237378
95                          223.415750          -158.011005          0.875192                0.223877
96                          -116.146975          184.875896          0.492030                0.155893
97                          85.205210          -256.514826          0.773306                0.057617
98                          -425.199429          -318.482266          0.760751                0.064224
99                          -97.962729          589.085371          0.524803                0.150547
100                          -276.924978          27.377874          0.728779                0.764413
101                          -4.912147          -359.265135          0.035701                0.171616
102                          20.476092          95.302237          0.426463                0.110387
103                          -263.262172          -590.905560          0.883811                0.431286
104                          -411.801636          -9.609824          0.623759                0.231382
105                          -183.112402          -100.285460          0.817775                0.792498
106                          -115.002872          348.575887          0.261835                0.001019
107                          -122.968314          -219.673707          0.529987                0.053447
108                          -310.378076          -82.397633          0.908741                0.430367
109                          5.862144          370.090160          0.903752                0.977052
110                          274.466300          49.529753          0.357503                0.867428
111                          -166.875186          -56.665313          0.850186                0.573127
112                          -128.847410          -166.121663          0.469658                0.792089
113                          -161.733590          -27.159865          0.271367                0.205107
114                          -128.531193          95.814460          0.178948                0.552043
115                          639.918800          -138.754035          0.027111                0.751092
116                          -493.022135          144.305123          0.539808                0.774441
117                          68.574695          -73.549777          0.230796                0.449209
118                          -218.106997          -234.781308          0.641642                0.792667
119                          -118.565851          -187.943876          0.765897                0.643412
120                          42.366579          -48.398403          0.206931                0.331292
121                          41.443150          -87.571222          0.191998                0.139865
122                          131.645603          -381.793711          0.896780                0.397683
123                          -61.711329          253.833722          0.786531                0.821846
124                          374.822649          -164.473270          0.068454                0.631781
125                          371.858139          -162.187655          0.079668                0.167569
126                          -300.553667          -34.432142          0.409067                0.470736
127                          277.825967          53.741975          0.354948                0.061845
128                          -370.269461          -50.627960          0.165108                0.744435
129                          -105.129079          310.048971          0.610622                0.915229
130                          456.824253          -215.681317          0.234127                0.753260
131                          119.590089          9.272931          0.219988                0.795820
132                          94.865185          114.285572          0.021766                0.202197
133                          134.132664          -167.845562          0.851469                0.965518
134                          -233.766964          61.255088          0.977096                0.928652
135                          -252.175940          -154.722141          0.837364                0.183635
136                          -507.539313          35.552845          0.375190                0.045409
137                          228.690046          33.004730          0.952751                0.457526
138                          -321.288123          24.716000          0.249572                0.325792
139                          -20.098216          32.496157          0.169226                0.351855
140                          77.562733          206.583895          0.072278                0.716819
141                          74.545543          -445.527343          0.792637                0.396277
142                          135.089414          -29.610721          0.984482                0.942325
143                          280.772358          -62.974252          0.302402                0.601441
144                          717.132097          -7.431154          0.553133                0.026991
145                          36.910912          178.580529          0.708431                0.685278
146                          73.870709          -94.348524          0.920964                0.388921
147                          62.623485          -110.097360          0.659857                0.562635
148                          -0.048257          361.250677          0.811615                0.745840
149                          -392.136164          -190.033842          0.874733                0.628850
150                          -216.826452          -123.544156          0.954791                0.839945
151                          209.656115          -273.627623          0.851258                0.112275
152                          -252.828707          166.995890          0.885230                0.154199
153                          -241.738591          -324.589038          0.950524                0.672859
154                          83.683311          150.067900          0.189940                0.149187
155                          -13.159412          11.954605          0.208347                0.601266
156                          361.595517          228.322528          0.597981                0.412918
157                          -30.155342          548.388137          0.170907                0.496089
158                          -172.204309          210.163394          0.685185                0.226418
159                          -292.147961          -75.087437          0.077932                0.456520
160                          -11.167981          -188.337694          0.020290                0.334177
161                          48.689028          -499.718980          0.611464                0.954937
162                          47.231337          -535.877713          0.390954                0.387135
163                          -19.921839          -29.125383          0.817458                0.256560
164                          -409.235850          146.401510          0.736352                0.639293
165                          83.698260          111.082411          0.755593                0.599671
166                          -61.982162          137.373442          0.878185                0.649956
167                          -130.520944          -42.218239          0.332369                0.801265
168                          23.783164          -160.537532          0.809703                0.187115
169                          209.083735          189.427182          0.101055                0.399007
170                          260.509697          -31.703173          0.197898                0.649447
171                          382.280284          -578.870198          0.299354                0.113622
172                          -92.735296          -123.644913          0.883751                0.194679
173                          162.621389          -260.985342          0.064121                0.632355
174                          217.481178          164.597830          0.659934                0.258364
175                          -351.868986          -82.922520          0.872690                0.364560
176                          -246.836678          94.729870          0.932515                0.869579
177                          124.277726          -214.315788          0.599767                0.191910
178                          0.852243          -430.004147          0.572829                0.647388
179                          117.600805          -408.343346          0.376252                0.047523
180                          -319.842614          -102.433635          0.047786                0.074526
181                          227.058734          -33.137284          0.295760                0.207571
182                          38.473373          -393.712346          0.575665                0.728659
183                          -87.690378          -360.715282          0.331285                0.830529
184                          -229.856629          15.927079          0.900234                0.322943
185                          387.931864          249.575265          0.271827                0.928042
186                          -5.590569          -109.387466          0.854992                0.170432
187                          29.806115          -79.922381          0.675085                0.186484
188                          82.036680          124.126775          0.765637                0.317176
189                          151.676965          -114.050710          0.639172                0.869874
190                          210.985324          278.094773          0.134158                0.066676
191                          115.078643          273.868754          0.426996                0.772251
192                          2.871393          -7.936405          0.418774                0.442380
193                          169.258306          -136.659963          0.772727                0.633104
194                          55.781425          -232.157565          0.106218                0.771035
195                          -618.559037          464.708839          0.467976                0.328698
196                          464.894172          288.578968          0.942610                0.436077
197                          144.221770          -107.470101          0.213525                0.414572
198                          69.591961          293.064269          0.390370                0.353270
199                          -247.662695          177.580379          0.718158                0.994044
200                          -334.545536          -275.254730          0.188134                0.395974
