Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -106.765422          -395.240764          0.310427                0.260317
1                          38.719314          351.239779          0.730380                0.031680
2                          239.071686          -276.676600          0.188443                0.379876
3                          -203.836504          456.567117          0.003771                0.735304
4                          -88.544330          -16.206948          0.868370                0.431704
5                          -226.937684          72.180992          0.806574                0.289305
6                          93.912561          22.691391          0.281913                0.973817
7                          -99.815303          -63.830151          0.543936                0.329850
8                          -182.888373          341.134884          0.576078                0.411684
9                          68.622644          -135.057181          0.736357                0.649607
10                          -290.704245          -63.871054          0.988603                0.807170
11                          19.783283          -88.537271          0.809452                0.241097
12                          -179.014656          236.768251          0.961411                0.964247
13                          331.692657          -142.566483          0.258574                0.252687
14                          450.986123          -232.239271          0.200382                0.007651
15                          -178.199076          -546.364119          0.011731                0.566140
16                          -352.207328          -239.727485          0.724396                0.437217
17                          -204.041151          -142.714570          0.191182                0.393576
18                          -0.750370          -79.237599          0.480067                0.252444
19                          9.404050          -81.392544          0.149921                0.270005
20                          221.749420          302.593206          0.292782                0.562961
21                          13.337553          9.911728          0.034814                0.614253
22                          -76.833293          -375.811662          0.457324                0.888150
23                          -84.968817          247.023988          0.956827                0.378020
24                          -260.236737          35.644376          0.074195                0.371975
25                          102.718181          -485.129651          0.322799                0.684535
26                          224.117642          -367.400099          0.576381                0.140011
27                          424.178433          408.312609          0.433865                0.548680
28                          80.724547          216.457471          0.845758                0.545019
29                          -290.643813          -404.199464          0.917807                0.570647
30                          51.953682          -34.722738          0.862801                0.895958
31                          434.462274          195.731084          0.279604                0.909922
32                          -126.085531          277.687386          0.409312                0.227508
33                          484.360496          482.325968          0.954980                0.605471
34                          238.378319          552.224039          0.079857                0.846598
35                          26.486242          -157.574316          0.971102                0.560943
36                          132.031500          219.992089          0.661239                0.374841
37                          226.781290          -286.539449          0.934515                0.460427
38                          -302.008231          -16.749576          0.016156                0.681311
39                          -173.507835          122.106858          0.483413                0.982433
40                          384.080833          -45.752179          0.347474                0.318022
41                          221.703766          -140.639161          0.332221                0.819817
42                          252.591845          -404.329790          0.267841                0.644762
43                          19.204858          75.369501          0.837526                0.069510
44                          93.389093          -25.997495          0.370431                0.000347
45                          -77.103929          182.105103          0.217133                0.394257
46                          67.696683          361.738873          0.361177                0.859276
47                          167.713902          243.898786          0.180376                0.369201
48                          114.483338          272.592505          0.229103                0.686301
49                          91.374756          -76.826779          0.088000                0.298471
50                          -369.127627          300.758059          0.084549                0.659156
51                          -139.064780          -38.886178          0.289653                0.951264
52                          157.471620          -556.434228          0.988906                0.078681
53                          129.106850          -186.453406          0.609236                0.182007
54                          452.987966          -3.163857          0.564225                0.534973
55                          83.818095          143.476618          0.976694                0.036328
56                          123.268911          107.249448          0.094504                0.706625
57                          -68.595908          -90.122292          0.147060                0.818997
58                          237.520472          234.890472          0.644550                0.842324
59                          286.055777          41.316662          0.754363                0.857995
60                          46.171984          -81.797992          0.753892                0.832647
61                          106.677244          -136.961833          0.806504                0.838328
62                          288.920504          309.489192          0.816169                0.668093
63                          26.075167          168.333055          0.807843                0.100336
64                          -339.827981          -288.066824          0.208935                0.668247
65                          417.838310          -322.830862          0.940906                0.136538
66                          541.805103          -77.758640          0.253984                0.860945
67                          351.982918          135.696446          0.238158                0.931838
68                          -455.960816          556.688811          0.397206                0.828806
69                          57.569817          95.617109          0.416231                0.205072
70                          90.997998          -172.709852          0.102368                0.905510
71                          -199.940438          83.013946          0.732889                0.428559
72                          -37.463621          264.453910          0.345914                0.578317
73                          -71.471583          100.555189          0.949149                0.629016
74                          -255.426495          -441.820683          0.681178                0.819470
75                          -251.580435          379.030169          0.751952                0.987093
76                          -196.077282          -247.174287          0.274518                0.576084
77                          -219.509257          -60.894117          0.965725                0.737811
78                          -247.370080          106.940730          0.543538                0.380079
79                          214.994939          -332.256709          0.304008                0.637131
80                          128.711676          409.152922          0.084664                0.238613
81                          -125.658443          297.876574          0.184385                0.739769
82                          -22.470304          152.420503          0.893089                0.245602
83                          254.920663          -166.419289          0.908219                0.990679
84                          512.870153          -49.077632          0.629273                0.851864
85                          147.481221          212.178891          0.076217                0.421961
86                          256.863932          -67.068388          0.314221                0.708081
87                          -4.563430          -414.599615          0.391391                0.556155
88                          -90.600048          -333.464069          0.601107                0.227856
89                          81.375211          27.692933          0.285239                0.750284
90                          302.788003          -47.985031          0.366105                0.486644
91                          91.652947          -144.652860          0.014283                0.006669
92                          17.990869          -475.189108          0.569963                0.902425
93                          -238.593052          -37.376031          0.713166                0.780260
94                          -13.220884          305.257202          0.079579                0.447243
95                          97.266203          194.259381          0.981070                0.955947
96                          -152.195411          34.614671          0.168067                0.665235
97                          81.216920          70.834281          0.962669                0.075244
98                          -166.484135          188.730934          0.740080                0.523496
99                          201.339979          -99.188634          0.984815                0.446131
100                          -315.353941          -12.599400          0.852802                0.405838
101                          -94.037569          74.452321          0.033998                0.536282
102                          -32.737484          -564.738712          0.392306                0.470448
103                          -169.266250          410.260699          0.869483                0.092904
104                          316.723503          -192.987534          0.378763                0.138149
105                          106.530852          -32.744176          0.432369                0.898228
106                          -69.821028          -202.730950          0.894842                0.009096
107                          297.017045          -164.849081          0.473080                0.046120
108                          -265.919215          -31.287132          0.266099                0.117300
109                          -276.257089          196.580770          0.709012                0.731701
110                          -141.231609          -95.305141          0.384362                0.879898
111                          193.224139          196.339020          0.792304                0.894419
112                          344.670121          128.368117          0.171352                0.907725
113                          176.473971          174.396500          0.841528                0.675467
114                          86.893676          58.405019          0.629708                0.448704
115                          -60.294683          -140.386983          0.163956                0.133694
