Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -119.134234          0.594732          0.305179                0.707297
1                          219.101087          33.792018          0.830199                0.065212
2                          100.012921          596.498091          0.318867                0.232924
3                          369.856107          -132.851254          0.928520                0.916933
4                          182.369867          79.910142          0.593313                0.680034
5                          300.975594          12.634707          0.021585                0.902114
6                          85.688317          -280.249269          0.558851                0.273938
7                          428.251976          85.044161          0.350297                0.550213
8                          -395.570662          -389.399265          0.966494                0.547214
9                          -534.414122          -118.989099          0.461588                0.234151
10                          -330.084134          206.769144          0.456654                0.905942
11                          22.331366          333.253736          0.317265                0.933766
12                          76.511614          77.319831          0.077727                0.438705
13                          202.577357          -197.580229          0.006625                0.362905
14                          -108.510386          264.343554          0.021744                0.115060
15                          -47.392326          -95.525321          0.471058                0.682594
16                          -311.854321          141.839482          0.071254                0.857320
17                          -241.427713          -147.930548          0.110330                0.154548
18                          -516.063623          -504.124209          0.229909                0.620876
19                          354.442648          227.838794          0.632576                0.759881
20                          -276.039790          214.914259          0.464735                0.161644
21                          30.763391          106.595118          0.542262                0.666463
22                          -8.837312          0.578914          0.857470                0.150882
23                          -110.870032          -312.078023          0.116937                0.473577
24                          -186.475845          -146.543728          0.903670                0.099349
25                          251.471790          466.909545          0.707995                0.699789
26                          -221.882262          -13.244326          0.962363                0.188395
27                          -176.385022          -314.909434          0.010946                0.254249
28                          -187.540007          274.303739          0.841288                0.956919
29                          -585.712426          22.654862          0.541766                0.485742
30                          510.921968          431.525365          0.514079                0.148597
31                          -423.245743          -78.591696          0.366388                0.521848
32                          297.475059          495.399449          0.308823                0.971181
33                          -187.732096          -408.370967          0.430473                0.673612
34                          -4.728162          342.111381          0.666963                0.694430
35                          -97.069555          88.443823          0.958768                0.292822
36                          -123.863372          103.310342          0.257208                0.263286
37                          -59.399714          260.879069          0.430606                0.028511
38                          -181.056880          -506.911263          0.694685                0.071480
39                          105.318408          -202.120387          0.164769                0.463918
40                          46.809791          546.390529          0.091884                0.017172
41                          110.828647          -90.997858          0.002879                0.977981
42                          15.419839          -51.426279          0.712148                0.640108
43                          77.931498          328.811903          0.651555                0.834251
44                          52.610170          376.314157          0.774372                0.894035
45                          205.723219          -117.264043          0.984181                0.326360
46                          -304.836257          4.965805          0.245663                0.204492
47                          492.824876          -341.122006          0.707340                0.727520
48                          63.685661          158.871905          0.240579                0.424731
49                          192.367116          426.387783          0.497569                0.701252
50                          494.003447          -301.131952          0.342061                0.701726
51                          -383.498591          -500.982118          0.443120                0.989402
52                          703.081498          -437.665905          0.505876                0.597883
53                          -164.415580          -35.393621          0.100976                0.266318
54                          3.909360          -363.282869          0.557301                0.592977
55                          -197.206721          -59.960961          0.123233                0.504927
56                          318.419546          -92.239627          0.258714                0.011309
57                          164.125817          170.120544          0.898770                0.130202
58                          134.363902          677.760588          0.741458                0.120757
59                          220.005755          -290.648771          0.561330                0.563830
60                          71.428427          -315.481043          0.607529                0.690681
61                          292.933654          -233.197918          0.008848                0.032048
62                          56.408005          -210.996373          0.857748                0.368928
63                          -365.509906          149.260849          0.518386                0.056825
64                          122.738692          -332.593490          0.693828                0.714097
65                          90.289856          259.358011          0.498957                0.359646
66                          -199.785261          90.355031          0.394537                0.962027
67                          280.693641          197.341295          0.603802                0.781658
68                          215.557196          630.854319          0.569706                0.992982
69                          282.914512          -100.501872          0.787243                0.392817
70                          -211.620941          -165.329972          0.224657                0.000272
71                          17.152185          -107.128601          0.444416                0.080822
72                          -268.489527          -120.667389          0.907144                0.356503
73                          461.623531          179.585689          0.204701                0.178816
74                          2.760835          131.738279          0.368319                0.614180
75                          5.117408          -555.758296          0.458506                0.621068
76                          -455.595601          -341.077007          0.675106                0.780816
77                          -163.008095          -71.309751          0.624140                0.107896
78                          361.140760          204.090083          0.939077                0.355390
79                          -184.859228          399.627329          0.697531                0.335435
80                          -10.071188          -20.408144          0.603015                0.991448
81                          -438.841854          211.426181          0.519935                0.717221
82                          -232.812373          601.783825          0.767962                0.048578
83                          -113.727467          -69.028220          0.688283                0.199654
84                          -171.047639          342.011445          0.561592                0.072196
85                          19.277710          -277.023852          0.405133                0.487894
86                          -246.245405          -85.685467          0.890640                0.148263
87                          -207.915600          -91.044018          0.074998                0.013386
88                          26.860360          6.156115          0.279458                0.051152
89                          -350.206111          -307.495259          0.003274                0.592404
90                          -498.038184          -55.787372          0.259757                0.434227
91                          452.872483          -91.196768          0.912698                0.348075
92                          367.237360          41.689737          0.193584                0.255071
93                          -13.049261          -569.438335          0.723513                0.195512
94                          152.650083          -53.077701          0.248287                0.939970
95                          -14.728760          362.957525          0.032723                0.818870
96                          72.225556          -191.820238          0.754035                0.745660
97                          -234.920698          -262.148263          0.631517                0.220176
98                          -126.327069          71.168056          0.335280                0.804963
99                          248.377483          51.671547          0.506146                0.565686
100                          -170.682793          326.205109          0.544260                0.210273
101                          -132.705115          304.896666          0.167810                0.398056
102                          -102.921835          128.692183          0.296677                0.324957
103                          122.179896          41.527231          0.127162                0.906280
104                          -352.255386          83.848986          0.289788                0.679052
105                          -145.330193          -17.739680          0.120502                0.774443
106                          167.050533          51.851537          0.969011                0.807917
107                          -189.713113          32.937288          0.507634                0.836417
108                          34.899641          386.565996          0.191517                0.195411
109                          -162.035691          382.593152          0.215660                0.570221
110                          -125.123399          63.246134          0.419754                0.743476
111                          63.103258          -243.998129          0.012385                0.436494
112                          364.029361          69.061138          0.810295                0.681407
113                          253.797923          -46.490087          0.884273                0.574775
114                          -12.444453          -276.336246          0.856002                0.111684
115                          -326.570113          -32.989988          0.781544                0.933026
116                          472.960714          32.887444          0.180740                0.523128
117                          29.154010          161.577434          0.513188                0.688316
118                          174.773872          256.523908          0.977957                0.594272
119                          29.908779          247.428423          0.917922                0.470715
120                          60.689155          -147.822751          0.763551                0.663940
121                          52.288319          -149.286282          0.046533                0.099421
122                          304.376000          -353.261556          0.868604                0.127118
123                          -151.072534          -36.373755          0.615338                0.916732
124                          239.781222          252.669189          0.671183                0.729285
125                          -13.257497          92.608758          0.851101                0.790187
126                          518.177345          117.552859          0.600160                0.435292
127                          613.974283          39.815892          0.310465                0.271100
128                          -166.846931          -340.011926          0.514184                0.349063
129                          238.626534          -76.434962          0.034401                0.572702
130                          296.411958          173.264474          0.039632                0.917266
131                          -327.048123          -128.460026          0.589938                0.176039
132                          -115.829807          -123.554372          0.728825                0.631615
133                          67.797542          344.501339          0.007359                0.567013
134                          128.361251          201.110281          0.940723                0.711374
135                          -291.568208          -155.689933          0.736738                0.962894
136                          34.947831          51.064242          0.445277                0.018588
137                          -60.209766          354.443232          0.497679                0.504756
138                          -48.859787          172.506452          0.821465                0.108865
139                          285.011040          -121.365420          0.650017                0.816578
140                          -411.221032          -0.980835          0.046298                0.721470
141                          162.873092          466.428506          0.484859                0.529828
142                          42.838250          -461.539443          0.162785                0.021116
143                          352.272889          174.736209          0.933742                0.378543
144                          -535.113866          -94.945685          0.000558                0.675319
145                          95.404768          249.008688          0.324344                0.471139
146                          -372.930380          -278.945810          0.402201                0.598874
147                          36.601817          -4.076638          0.021998                0.095410
148                          -108.020208          252.944919          0.108522                0.524731
149                          -124.505373          -136.644995          0.111990                0.650976
150                          117.082516          -69.553446          0.599423                0.211041
151                          4.791280          -33.033094          0.144666                0.687381
152                          -62.432356          29.599713          0.751781                0.707561
153                          253.680213          -411.863336          0.764525                0.810187
154                          -369.743808          347.046545          0.155176                0.954730
155                          -339.530423          151.617483          0.186552                0.949697
156                          -436.144349          250.643228          0.388037                0.809879
157                          84.595636          18.776326          0.630826                0.999132
158                          -206.168875          -379.017459          0.738978                0.955304
159                          159.761727          -9.700889          0.647550                0.580019
160                          306.278037          -318.351557          0.274653                0.280618
161                          77.090190          -254.741329          0.004189                0.276216
162                          -177.406285          47.283744          0.055038                0.238131
163                          108.026614          397.923314          0.225737                0.399988
164                          -88.566949          -375.655004          0.645125                0.985631
165                          14.646237          -103.369969          0.001731                0.035679
166                          295.529655          439.856021          0.437581                0.290612
167                          -400.649580          309.793971          0.401778                0.839059
168                          -205.172391          208.152414          0.731543                0.498242
169                          188.420370          255.598560          0.752283                0.428858
170                          -51.886916          526.068146          0.573463                0.085757
171                          -181.852309          -113.979016          0.264569                0.594125
172                          115.107352          200.618559          0.613815                0.125113
173                          288.278971          -320.205088          0.342801                0.598453
174                          -121.063623          508.567527          0.320315                0.244721
175                          -296.796801          -45.210612          0.981659                0.995754
176                          -142.972524          420.794763          0.961210                0.342138
177                          475.063035          56.258889          0.875869                0.746545
178                          -361.861104          -216.796881          0.160203                0.272371
179                          377.051012          -51.563207          0.110502                0.420061
180                          268.555240          -52.090989          0.208242                0.640468
181                          -273.288854          310.031352          0.576932                0.928390
182                          293.366082          70.976554          0.381187                0.025904
183                          217.441823          185.376650          0.021633                0.747861
184                          268.664861          -88.313328          0.427671                0.199886
185                          207.741895          -175.044121          0.845075                0.091090
186                          -58.321277          -354.988812          0.345046                0.674488
187                          305.230649          -281.870045          0.388142                0.534894
188                          -45.164932          -15.563535          0.545137                0.863578
189                          2.198032          -543.639496          0.982735                0.589347
190                          728.919969          133.643076          0.624678                0.158739
191                          -322.452360          19.344930          0.773225                0.840714
192                          358.274542          407.480224          0.453847                0.048954
193                          -191.349775          160.825990          0.512441                0.334406
194                          357.148810          221.157935          0.552959                0.154483
195                          61.562686          -31.546770          0.084927                0.750408
196                          23.037700          -272.339514          0.496197                0.331406
197                          322.692992          -180.553452          0.484546                0.917315
198                          -112.339348          319.928870          0.020514                0.429476
199                          -240.124372          240.405589          0.511930                0.377848
200                          -320.388089          -476.782722          0.080141                0.132503
201                          103.548185          -247.742497          0.836305                0.329359
202                          121.101493          221.822337          0.799885                0.452345
203                          35.322747          -197.702349          0.253455                0.495637
204                          -238.577776          -26.383922          0.471643                0.151193
205                          -443.374524          106.077436          0.349766                0.542162
206                          -115.051183          317.388905          0.862853                0.722387
207                          164.888308          62.337148          0.383202                0.644542
208                          295.119560          223.496789          0.301973                0.039579
209                          159.826902          -4.464334          0.532853                0.507218
210                          64.694754          -85.005155          0.367840                0.367342
211                          -321.244131          -180.072382          0.003817                0.121241
212                          166.211905          321.108202          0.805860                0.262004
213                          177.942607          -291.692584          0.961117                0.328212
214                          54.820874          0.566016          0.011100                0.127371
215                          154.112848          90.478491          0.791139                0.753287
216                          -231.966218          34.521818          0.206420                0.679442
217                          -447.689499          221.209578          0.901328                0.746928
218                          -1.630136          3.930908          0.234005                0.799333
219                          -164.525032          -217.697916          0.057988                0.060716
220                          -118.201886          404.950267          0.096489                0.130352
221                          445.900324          239.123823          0.185724                0.743224
222                          127.575838          464.287083          0.802657                0.392161
223                          -111.189169          -25.021491          0.023898                0.811270
224                          423.240703          -5.635219          0.523776                0.332790
225                          -169.087297          -314.663932          0.817221                0.002508
226                          46.880157          170.017797          0.745588                0.079709
227                          105.490661          222.098841          0.142005                0.328976
228                          104.545354          469.378293          0.536443                0.054290
229                          -323.671942          -86.424476          0.923155                0.403792
230                          -133.935469          -91.246608          0.990879                0.733741
231                          26.447926          58.247915          0.737193                0.780600
232                          -364.463672          -242.930029          0.410220                0.132010
233                          128.165733          32.340932          0.253817                0.245368
234                          -117.543087          -399.725695          0.335091                0.725814
235                          -536.903393          -228.910585          0.655429                0.345503
236                          -269.598351          425.691263          0.313987                0.022153
237                          245.892228          15.833223          0.374434                0.169779
238                          -396.417005          163.507058          0.935362                0.977767
239                          -1.616257          31.185803          0.755574                0.622909
240                          47.381174          203.271386          0.998722                0.979834
241                          -220.959599          -425.663551          0.878139                0.056963
242                          -59.076063          -694.272430          0.740314                0.110802
243                          -221.128467          453.902242          0.101304                0.639670
244                          333.296105          197.495857          0.760965                0.775679
245                          210.548429          38.140382          0.386006                0.404019
246                          -464.655479          -208.935461          0.898022                0.648114
247                          -29.181857          118.916144          0.379639                0.116501
248                          162.595445          197.783399          0.370446                0.595674
249                          -196.694091          38.067001          0.369312                0.408117
250                          -77.239728          -74.294292          0.297396                0.288700
251                          -396.801412          -247.540483          0.492075                0.637343
252                          71.943215          214.047333          0.410844                0.358407
253                          -364.074597          -59.353316          0.200656                0.098344
254                          -260.083616          125.004207          0.254874                0.715922
255                          -171.645780          219.129703          0.429352                0.196881
256                          82.543556          -219.013740          0.862440                0.541501
257                          -164.632963          46.717748          0.123122                0.681300
258                          -113.954271          -61.409278          0.971327                0.460767
259                          50.382058          282.549584          0.836833                0.462622
