Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -72.319651          126.145845          0.870572                0.620249
1                          -112.918406          200.589176          0.459133                0.873541
2                          100.317119          106.788099          0.601827                0.046734
3                          161.132566          5.816198          0.287543                0.379986
4                          -18.385528          -28.347698          0.684026                0.962031
5                          -108.715093          402.277378          0.221814                0.341114
6                          -118.159771          110.269274          0.445699                0.414914
7                          -284.561189          263.445816          0.437053                0.518175
8                          -119.465449          117.795457          0.234891                0.475877
9                          -308.621648          274.013944          0.296513                0.394453
10                          120.683835          -146.368736          0.190851                0.797097
11                          -158.039599          32.163201          0.116358                0.006924
12                          -195.267650          -119.777816          0.334856                0.570772
13                          331.692657          -142.566483          0.696318                0.898053
14                          160.032645          120.611075          0.173444                0.491168
15                          13.585836          -88.357296          0.946921                0.033654
16                          -135.379087          -313.479933          0.022312                0.563910
17                          221.649650          11.170053          0.800576                0.015945
18                          216.338000          -72.170286          0.022665                0.713475
19                          67.384726          8.647376          0.483231                0.742667
20                          -54.828216          170.246701          0.419346                0.092774
21                          -50.404632          -89.260797          0.213982                0.533969
22                          353.174415          709.742006          0.750864                0.534225
23                          85.737309          -520.396991          0.279667                0.310694
24                          -29.536843          -383.021593          0.593720                0.619437
25                          209.372626          55.700243          0.301551                0.471973
26                          -28.540712          327.877021          0.402102                0.994778
27                          -24.146941          321.443991          0.084940                0.961838
28                          -147.024860          144.237933          0.521147                0.077241
29                          314.749412          -285.723848          0.517330                0.452536
30                          276.029235          -273.149319          0.745682                0.456785
31                          412.887102          -257.985970          0.531732                0.802619
32                          -88.190689          160.170336          0.216252                0.792231
33                          381.123782          228.658919          0.607488                0.043019
34                          -112.975692          304.827949          0.644711                0.341497
35                          -238.778770          -244.133963          0.853928                0.497908
36                          -571.137375          41.482477          0.176152                0.237756
37                          -198.642045          -339.163807          0.818072                0.346678
38                          -211.061914          359.668636          0.095396                0.974024
39                          14.841657          214.348973          0.393355                0.645413
40                          165.525895          272.397664          0.171240                0.275820
41                          -379.659612          34.236786          0.146264                0.209675
42                          -183.346901          -389.064863          0.876184                0.162305
43                          45.129682          152.782172          0.590341                0.450026
44                          667.670299          -54.844826          0.419154                0.629591
45                          -282.811012          -182.354427          0.414597                0.080247
46                          -130.344387          -110.771077          0.004509                0.610461
47                          237.902191          38.889416          0.312582                0.195577
48                          -332.281026          -94.290944          0.013020                0.178156
49                          300.087665          283.054749          0.783227                0.533729
50                          113.352619          40.147576          0.871551                0.088924
51                          559.996802          211.113766          0.712923                0.535799
52                          -127.537538          191.669789          0.723596                0.185837
53                          -193.032202          55.201110          0.050412                0.626377
54                          -56.117566          -35.546214          0.609405                0.668420
55                          170.269623          -110.656128          0.825225                0.369151
56                          50.917455          820.532192          0.511209                0.428717
57                          27.839393          415.519709          0.260592                0.680951
58                          -82.744426          175.664347          0.196665                0.021839
59                          519.673670          -67.905486          0.509205                0.211281
60                          26.202967          -74.437241          0.403387                0.059887
61                          -43.890802          154.300677          0.620465                0.895307
62                          402.997177          -115.996257          0.032731                0.169500
63                          349.037946          449.845376          0.881839                0.440812
64                          8.664097          66.308493          0.231763                0.176698
65                          16.105068          -529.986924          0.842269                0.017714
66                          271.142820          27.443694          0.583339                0.341940
67                          -105.684881          -242.327020          0.957495                0.821636
68                          56.534873          1.808756          0.155135                0.074370
69                          -210.002510          157.331654          0.097649                0.440258
70                          -117.041184          -205.005100          0.857324                0.841873
71                          -28.972279          236.820346          0.895575                0.901566
72                          -61.392984          -71.229255          0.440727                0.685010
73                          -53.776538          -0.706418          0.280290                0.460323
74                          -142.764070          286.449970          0.031826                0.314226
75                          168.123732          92.678557          0.035945                0.573249
76                          11.509963          -111.725214          0.942700                0.970974
77                          21.810079          -185.729015          0.269807                0.122400
78                          31.628616          -26.058393          0.379226                0.368591
79                          -160.321624          -275.311045          0.618610                0.835580
80                          114.829849          -126.473449          0.479855                0.872800
81                          40.214314          108.229949          0.020090                0.039121
82                          221.058898          -128.063531          0.894393                0.086470
83                          208.785164          -181.061333          0.492779                0.948813
84                          128.750503          -375.266751          0.390324                0.292849
85                          143.699513          -43.683510          0.373890                0.799665
86                          120.059993          122.984542          0.804251                0.643368
87                          -11.386598          -155.904888          0.607232                0.566358
88                          -357.840721          95.303956          0.392268                0.840324
89                          -89.784206          71.677300          0.739636                0.752852
90                          100.708996          -123.711093          0.128569                0.197052
91                          101.634511          -194.518256          0.840874                0.253830
92                          303.349690          533.321735          0.690553                0.162585
93                          309.107919          -142.023483          0.204911                0.480393
94                          -43.328992          143.147738          0.378856                0.793546
95                          -39.953317          216.191141          0.723729                0.968397
96                          11.148903          726.486024          0.592578                0.165496
97                          81.216920          70.834281          0.722116                0.226251
98                          -60.517162          -188.182230          0.502139                0.033545
99                          290.942462          11.214264          0.418881                0.112599
100                          -812.389705          339.050750          0.155888                0.199433
101                          141.121579          369.734445          0.059621                0.607857
102                          -137.646822          494.893968          0.505228                0.140095
103                          38.115765          44.938568          0.626831                0.937641
104                          -20.814792          -60.733453          0.670408                0.131498
105                          452.597118          229.850858          0.098563                0.461365
106                          -167.234438          -67.974881          0.671047                0.298918
107                          -87.773701          -84.393134          0.718896                0.764287
108                          4.468365          -35.260287          0.160437                0.022708
109                          -43.683024          -484.559471          0.526839                0.719979
110                          232.656253          -311.254636          0.925819                0.217624
111                          204.974155          224.723555          0.238629                0.431656
112                          -176.954780          -5.847269          0.469971                0.283967
113                          -340.126103          -65.117757          0.989018                0.162237
114                          -167.683964          85.831237          0.108926                0.388489
115                          -22.790079          -264.054084          0.799651                0.349314
116                          -119.982158          299.171806          0.866734                0.253981
117                          106.060976          -71.713975          0.213284                0.355954
118                          -109.688760          340.705508          0.310952                0.367772
119                          62.572443          -357.013823          0.428163                0.062463
120                          -295.962115          150.389002          0.684183                0.287536
121                          -139.465038          -18.917121          0.867859                0.640266
122                          -254.301124          181.672783          0.584742                0.090387
123                          -474.385500          -360.903074          0.023791                0.788704
124                          -200.409427          -4.065191          0.175607                0.425796
125                          164.789837          325.359924          0.831895                0.079873
126                          68.014107          501.292074          0.323488                0.545675
127                          -226.618990          302.376029          0.808024                0.673135
128                          -11.520976          109.550445          0.320428                0.299534
129                          19.117453          122.468542          0.001703                0.659788
130                          603.760801          -129.677368          0.616428                0.665501
131                          312.115457          -68.454631          0.189762                0.712653
132                          13.141617          53.564675          0.755281                0.053503
133                          82.851123          -141.292850          0.386395                0.510551
134                          476.672529          15.370671          0.075222                0.684766
135                          -270.669445          -226.858413          0.185822                0.797048
136                          217.623313          -103.251491          0.496083                0.517523
137                          -171.528525          57.484354          0.047653                0.511159
138                          -373.155673          84.124615          0.573072                0.004265
139                          -275.757280          59.829598          0.622268                0.039685
140                          446.790340          -254.310953          0.088124                0.724046
141                          -410.248950          3.041777          0.061632                0.542672
142                          38.867220          -277.060052          0.148556                0.523921
143                          23.072904          218.637435          0.964245                0.980153
144                          -555.585201          -39.684171          0.283454                0.898759
145                          -189.086073          -47.520375          0.240642                0.254355
146                          -186.550269          327.286361          0.588071                0.300471
147                          512.215223          -536.755443          0.604265                0.190758
148                          193.315845          -112.648894          0.638972                0.738147
149                          331.827621          -324.676814          0.363780                0.961187
150                          -190.612528          -104.757070          0.893494                0.813140
151                          -44.851386          8.833385          0.003794                0.090162
152                          181.977533          120.538077          0.928226                0.766600
153                          -226.114584          405.979920          0.848907                0.261429
154                          157.921919          98.667948          0.335947                0.745067
155                          248.930119          324.101537          0.458669                0.959866
156                          90.531481          190.749956          0.679384                0.422284
157                          -302.969314          -179.479569          0.105675                0.458690
158                          225.695601          126.476373          0.866703                0.182210
159                          -63.748388          -27.248105          0.870676                0.180981
160                          276.594468          -364.410788          0.915626                0.895099
161                          -229.438664          431.337748          0.324090                0.227653
162                          161.854383          216.447870          0.661957                0.351921
163                          169.738241          92.459239          0.647004                0.294904
164                          158.165444          -487.666502          0.450523                0.906366
165                          390.633774          306.226244          0.474868                0.761402
166                          -227.033967          18.191567          0.203421                0.514725
167                          -282.388770          -288.689785          0.307114                0.128919
168                          55.385103          -264.328685          0.563007                0.462622
169                          80.881349          -155.082798          0.334900                0.279065
170                          57.496303          -52.207976          0.331867                0.036476
171                          106.721076          101.025871          0.166836                0.232143
172                          47.304171          138.099645          0.942996                0.379770
173                          325.101941          -250.270473          0.296104                0.691776
174                          -195.996645          -269.904398          0.495831                0.477583
175                          148.521626          -435.535419          0.707812                0.120153
176                          -253.518260          185.737811          0.278096                0.037966
177                          -14.445054          -311.127792          0.115853                0.473070
178                          207.435638          198.233011          0.067777                0.708367
179                          -293.303960          284.868784          0.837007                0.203821
180                          -53.819448          591.002643          0.815008                0.012654
181                          -197.176839          -540.393757          0.493292                0.463369
182                          360.318890          -524.785677          0.614131                0.001837
183                          -124.481807          -55.043028          0.957935                0.808946
184                          -30.278988          -141.682367          0.666260                0.541630
185                          96.374841          -53.637299          0.741860                0.647619
186                          454.772390          -174.687447          0.393138                0.600061
187                          107.096646          -77.784924          0.696330                0.440703
188                          337.206177          -354.086611          0.914784                0.763809
189                          -108.457579          -1.311018          0.247800                0.986629
190                          -279.841915          109.415130          0.130641                0.883910
191                          115.472131          -689.529368          0.516943                0.989702
192                          -111.002661          31.493616          0.047097                0.741354
193                          -294.379311          -142.787353          0.327163                0.525443
194                          -502.033752          87.251336          0.516577                0.077178
195                          247.570345          160.833006          0.526219                0.582685
196                          -435.290298          -49.766845          0.648789                0.611678
197                          349.123007          -300.259129          0.825009                0.492411
198                          -174.914313          -39.961252          0.808553                0.869101
199                          -51.356843          -506.630746          0.745703                0.232703
200                          -269.165959          -322.215311          0.770775                0.910244
201                          160.459967          -172.743414          0.564523                0.384603
202                          -185.399745          31.403892          0.989417                0.511947
203                          -212.728043          202.013984          0.346680                0.731443
204                          -125.140025          -254.561333          0.765911                0.055987
205                          121.124873          315.834727          0.626519                0.174720
206                          -241.843741          -269.755604          0.506712                0.542613
207                          -118.019050          17.402918          0.787935                0.089598
208                          -103.632737          218.622984          0.943094                0.335703
209                          232.554358          163.276294          0.141091                0.301419
210                          -209.213050          -282.852035          0.009954                0.147075
211                          25.440846          349.751521          0.637788                0.186413
212                          -198.512932          149.607767          0.815602                0.414221
213                          -280.850788          161.144566          0.626136                0.545604
214                          -290.868825          -349.447038          0.769185                0.756892
215                          167.752720          -454.731660          0.950350                0.573444
216                          166.348362          -50.067160          0.668536                0.716096
217                          31.090048          -196.796397          0.780093                0.814266
218                          483.541572          457.440086          0.070515                0.396699
219                          -75.584598          286.767482          0.375847                0.200447
220                          65.352748          77.729476          0.304306                0.175682
221                          23.783729          -369.837762          0.878033                0.390505
222                          287.245677          -33.311661          0.809931                0.025133
223                          -14.688589          207.950348          0.374423                0.799647
224                          104.573594          -209.527629          0.847104                0.859349
225                          24.102599          139.840268          0.958943                0.230881
226                          -106.016560          -549.208417          0.803918                0.851401
227                          207.387194          190.141603          0.044525                0.550360
228                          -179.557494          -158.424057          0.325741                0.676863
229                          -48.652420          227.514134          0.405390                0.245072
230                          95.888809          244.538605          0.915703                0.888965
231                          -152.533537          -312.962740          0.474056                0.126570
232                          -13.552665          222.441610          0.723618                0.496184
233                          -228.906621          -426.926564          0.519111                0.953450
234                          -139.026483          4.379887          0.414091                0.519069
235                          243.310268          161.717104          0.740155                0.275558
236                          43.218807          400.428083          0.804454                0.370322
237                          -288.492260          15.465744          0.258730                0.704332
238                          146.376304          -248.626237          0.515824                0.009436
239                          -377.269966          -118.527387          0.260271                0.582384
240                          -181.044660          -350.014384          0.394332                0.246351
241                          85.170806          -84.511450          0.994288                0.397845
242                          120.405112          -30.364888          0.606257                0.695082
243                          -102.254678          56.437852          0.752630                0.150039
244                          23.911750          -46.349481          0.570727                0.941171
245                          -64.840393          -211.775651          0.256812                0.490710
246                          -11.666856          -499.868863          0.429394                0.771454
247                          -39.581011          -178.996293          0.750063                0.981184
248                          105.416077          56.637312          0.978546                0.271734
249                          -102.578738          -458.267493          0.849427                0.080190
250                          -83.461120          -187.457891          0.895747                0.300011
251                          -244.953864          352.551065          0.022801                0.455595
252                          -403.607007          53.073482          0.455610                0.357230
253                          550.631281          35.841851          0.297015                0.340328
254                          -98.403429          -192.134562          0.429538                0.135823
255                          393.129669          123.604405          0.456001                0.579048
256                          336.342448          64.138664          0.475886                0.887305
257                          -150.855069          52.606584          0.105715                0.492235
258                          523.367356          91.545835          0.096022                0.223112
259                          287.497046          -133.279784          0.033485                0.185082
260                          -10.049763          -350.210134          0.019148                0.561707
261                          -484.580795          -175.224383          0.550248                0.920104
262                          25.273797          -162.748565          0.821107                0.541650
263                          -0.998925          74.320782          0.550445                0.923313
264                          53.581709          115.309686          0.315875                0.941381
265                          -282.158013          -64.982792          0.619899                0.156021
266                          -127.625038          323.400082          0.551823                0.664111
267                          57.302016          -52.009528          0.662624                0.385982
268                          -74.852306          128.770173          0.761838                0.632705
269                          330.938025          -250.211478          0.055301                0.133246
270                          271.572496          158.614460          0.471571                0.151410
271                          100.361428          143.566774          0.497760                0.457279
272                          156.722861          -93.971669          0.603880                0.944262
273                          -569.078775          159.849885          0.940858                0.148140
274                          636.462889          -30.690559          0.913736                0.104312
275                          -151.372037          223.115831          0.689584                0.872002
276                          -87.823932          297.163554          0.566998                0.986794
277                          -356.252772          84.702982          0.543393                0.175939
278                          -119.272398          249.177173          0.886914                0.071390
279                          14.452868          -174.104008          0.063052                0.266448
280                          -61.677800          -215.823141          0.471487                0.466716
281                          78.299530          -189.390564          0.312194                0.068853
282                          -59.207320          -54.543450          0.654965                0.472861
283                          -172.563697          30.688874          0.218862                0.473572
284                          -265.131467          16.446469          0.085555                0.776761
285                          21.169425          -387.874553          0.005549                0.849900
286                          208.378174          -13.875825          0.297977                0.386941
287                          -230.143413          212.206969          0.219217                0.438192
