Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          8.613730          15.513604          0.051921                0.980653
1                          -68.499293          -299.346163          0.169166                0.119309
2                          629.418619          79.228956          0.984249                0.084826
3                          491.811334          -151.472354          0.077694                0.347098
4                          343.681895          -277.893466          0.197735                0.915207
5                          141.943941          -212.509028          0.536616                0.484027
6                          -121.062451          -185.925648          0.787782                0.735963
7                          -23.338283          -165.547522          0.494562                0.249766
8                          -2.346210          -78.963828          0.535918                0.671720
9                          -158.229954          -132.451314          0.556387                0.733437
10                          -22.271217          -64.143771          0.648063                0.557095
11                          -496.053101          283.080866          0.696540                0.027906
12                          177.819685          -146.138426          0.683272                0.751864
13                          123.135303          234.334894          0.268265                0.548938
14                          100.508279          -370.539441          0.067279                0.592044
15                          40.332444          96.133125          0.702905                0.998367
16                          18.665546          -153.881181          0.724267                0.021387
17                          227.971054          -24.340235          0.565918                0.334010
18                          142.767182          -76.703293          0.183881                0.107390
19                          483.546612          264.055071          0.534075                0.546639
20                          358.995229          84.974854          0.558319                0.385303
21                          -20.975542          -52.249641          0.584696                0.105217
22                          -118.535249          -130.147925          0.214099                0.515142
23                          -149.687310          -192.769820          0.176268                0.403089
24                          -451.286172          189.075196          0.643255                0.907037
25                          242.508955          -413.033578          0.535372                0.222287
26                          68.134676          -49.106847          0.305402                0.765523
27                          -206.021171          234.616818          0.900085                0.485292
28                          383.436559          -176.274311          0.939791                0.131804
29                          -198.676031          133.468815          0.428781                0.029841
30                          107.007906          -57.209554          0.225833                0.140902
31                          -501.566926          -91.870750          0.550827                0.369374
32                          -91.192578          -67.874791          0.156691                0.797217
33                          55.239356          -283.201750          0.316463                0.677342
34                          123.254068          236.783902          0.027635                0.183316
35                          -268.399490          289.524222          0.275056                0.021580
36                          39.834279          -344.039403          0.205138                0.279387
37                          -2.398189          -207.215308          0.378980                0.835452
38                          142.490976          568.704977          0.528229                0.476038
39                          -181.473959          11.589882          0.426944                0.290985
40                          233.030208          32.807432          0.095681                0.044603
41                          144.994140          -288.025075          0.995408                0.168759
42                          49.068605          -229.064292          0.327561                0.665540
43                          33.081675          -179.404872          0.438797                0.387598
44                          125.722785          86.276758          0.718733                0.654457
45                          406.382645          -279.962122          0.690417                0.518130
46                          -246.145134          65.043016          0.296059                0.284128
47                          218.521298          -109.902246          0.763697                0.357088
48                          506.825043          83.869521          0.935255                0.852352
49                          28.695089          82.411424          0.610188                0.484006
50                          432.834341          -76.593002          0.469886                0.641726
51                          -13.107682          308.729215          0.005815                0.968793
52                          292.329299          -549.830765          0.921499                0.751357
53                          16.277228          65.395921          0.498435                0.155692
54                          -161.024937          153.257464          0.302936                0.294268
55                          -86.291142          33.048801          0.508885                0.955271
56                          77.519136          283.343113          0.652891                0.785247
57                          -66.314066          265.236053          0.041320                0.324267
58                          -306.593277          170.391638          0.875712                0.509959
59                          -440.324583          186.057613          0.153757                0.456131
60                          118.485231          -238.971863          0.051758                0.544798
61                          -289.558585          -345.116214          0.489946                0.738161
62                          -65.023927          235.713878          0.635848                0.835810
63                          -191.237505          74.454828          0.012643                0.279517
64                          119.757866          47.623768          0.565061                0.229236
65                          -706.194029          561.666540          0.640246                0.286302
66                          -356.395244          343.481318          0.595652                0.848461
67                          -378.351600          -35.327490          0.994196                0.413415
68                          166.073743          -167.256788          0.046961                0.391321
69                          44.758680          232.469932          0.806411                0.244203
70                          70.089270          316.574385          0.370447                0.057731
71                          188.548477          -10.633996          0.700962                0.674215
72                          165.892863          -72.449245          0.042404                0.440685
73                          137.858808          -80.707418          0.355800                0.335320
74                          34.054504          -386.145582          0.590292                0.170768
75                          -244.177419          122.920754          0.604754                0.697592
76                          -453.280995          23.981242          0.726622                0.462660
77                          362.518446          166.411066          0.469965                0.235382
78                          -191.325137          -106.204501          0.710914                0.208813
79                          -4.406322          -390.147400          0.574928                0.397820
80                          -80.012591          -151.880691          0.466352                0.491711
81                          -304.770367          98.539537          0.573154                0.593039
82                          5.184721          89.854998          0.334008                0.938076
83                          -266.897615          85.641421          0.622392                0.153513
84                          -67.069031          79.557460          0.829227                0.755199
85                          362.359892          -239.158367          0.384085                0.218662
86                          -42.042327          123.808325          0.787020                0.595236
87                          -158.382050          230.628217          0.043102                0.306011
88                          -93.790006          127.906858          0.242420                0.349774
89                          13.359257          20.818424          0.081122                0.254644
90                          -506.535780          -109.063925          0.415189                0.596427
91                          -195.569571          160.225780          0.888041                0.329234
92                          -317.249266          20.844114          0.752699                0.503387
93                          179.076889          97.119217          0.231421                0.251789
94                          63.262127          514.981172          0.397727                0.740891
95                          -176.461494          17.193864          0.025836                0.311982
96                          223.057187          51.872739          0.892006                0.645580
97                          -119.705649          -253.576831          0.991257                0.763371
98                          -14.984862          -154.108370          0.000907                0.827860
99                          124.907032          466.869832          0.399608                0.378188
100                          176.417459          -329.705213          0.557971                0.552321
101                          -629.038400          35.701553          0.108244                0.620465
102                          86.424396          -175.060454          0.841948                0.652016
103                          81.142336          414.641556          0.301659                0.293569
104                          -94.514048          419.080584          0.860339                0.181370
105                          18.300641          -282.703956          0.851897                0.649775
106                          -247.707921          -81.929549          0.201444                0.291295
107                          375.019645          -197.977750          0.708227                0.592442
108                          -250.714171          -30.059437          0.295248                0.861383
109                          -112.983165          -187.555228          0.305403                0.968840
110                          -295.878588          12.250306          0.622009                0.218026
111                          141.755734          75.727700          0.352432                0.815518
112                          -549.236440          -445.314491          0.301177                0.683157
113                          228.949438          238.350511          0.180985                0.674475
114                          -306.931690          27.085852          0.461606                0.482912
115                          -89.515986          -584.994256          0.333393                0.132674
116                          327.276309          -71.734176          0.751656                0.648109
117                          -255.654438          444.068067          0.991954                0.291640
118                          166.981101          149.702696          0.085168                0.819792
119                          203.096900          165.756453          0.625703                0.694114
120                          -38.087612          731.180140          0.869523                0.516019
121                          -218.773772          -214.750776          0.922277                0.776866
122                          193.870169          104.479502          0.049923                0.205268
123                          -224.285072          -194.996238          0.964455                0.840050
124                          -169.198601          385.183448          0.896796                0.077657
125                          128.011163          -527.749821          0.420311                0.690772
126                          654.137103          -52.908473          0.496485                0.699359
127                          25.834411          -258.008971          0.562309                0.436094
128                          -187.104198          176.082223          0.907871                0.295802
129                          -35.974901          145.355815          0.908694                0.247277
130                          333.112292          234.577354          0.568346                0.362637
131                          -406.373572          -109.955650          0.724064                0.025972
132                          99.086978          77.502282          0.593232                0.353783
133                          -112.077789          -101.313896          0.757022                0.410896
134                          -120.101717          37.443935          0.211560                0.909777
135                          146.832506          -148.419789          0.144288                0.317020
136                          160.587769          182.257136          0.803309                0.304616
137                          -439.928887          47.765095          0.984632                0.070708
138                          398.690137          106.628762          0.501999                0.589541
139                          517.924440          -148.998341          0.480647                0.819957
140                          -599.205828          33.811381          0.326725                0.215317
141                          -247.494961          326.558823          0.328499                0.246864
142                          63.072592          -63.189021          0.842799                0.757219
143                          220.445423          -181.479158          0.184237                0.539332
144                          73.744673          24.082609          0.760853                0.832364
145                          524.290369          318.000691          0.099176                0.669745
146                          188.905825          -281.778882          0.713107                0.940419
147                          -446.587973          42.236506          0.181480                0.352667
148                          -53.229585          -52.225579          0.098217                0.092922
149                          24.269727          55.084937          0.705564                0.762270
150                          -3.427079          510.688028          0.088174                0.217359
151                          86.052606          0.155923          0.383431                0.337443
152                          93.092312          365.628721          0.234244                0.844611
153                          -14.685621          22.337380          0.780699                0.618138
154                          -395.472222          132.808424          0.570155                0.233965
155                          -218.789478          58.968653          0.591300                0.259952
156                          181.670995          -118.907515          0.839476                0.848167
157                          -423.244157          -157.356146          0.601521                0.276336
158                          84.588178          114.807401          0.555791                0.776282
159                          -109.315140          367.507476          0.796045                0.998291
160                          -471.713175          163.059020          0.453572                0.141726
161                          -315.986233          -8.897342          0.188264                0.728613
162                          208.837486          397.479761          0.860573                0.327875
163                          -369.892612          288.124868          0.412301                0.325715
164                          -146.528576          -86.767032          0.728041                0.351517
165                          -73.775085          -140.277402          0.229283                0.203442
166                          237.316115          123.864237          0.154844                0.474249
167                          -154.234046          564.919634          0.972010                0.103007
168                          354.540093          518.224318          0.405563                0.570291
169                          169.877572          -404.903132          0.997548                0.739031
170                          164.633689          -123.760732          0.463331                0.226401
171                          -283.612185          129.117843          0.889242                0.441246
172                          61.616805          188.551262          0.593873                0.014297
173                          -383.393444          59.377889          0.076081                0.341891
174                          -255.584129          60.587386          0.037254                0.443123
175                          -347.595302          218.039535          0.661241                0.241567
176                          449.385833          -253.598122          0.648749                0.086271
177                          -431.193922          83.612981          0.702299                0.951888
178                          -125.228633          -115.418951          0.004199                0.839521
179                          -86.857606          61.158580          0.967295                0.537309
180                          6.068435          -302.107713          0.676087                0.028098
181                          -407.843909          109.196180          0.518111                0.477292
182                          -370.918397          -118.213314          0.435626                0.578831
183                          -391.214807          -249.755773          0.662379                0.770786
184                          352.529071          -352.341435          0.436662                0.961624
185                          14.453462          45.384299          0.231925                0.836025
186                          -68.890371          116.351823          0.921838                0.182395
187                          360.974314          186.996867          0.902753                0.771928
188                          166.754352          26.726202          0.244651                0.694063
189                          -297.161539          -61.695693          0.812457                0.446018
190                          -319.133760          -98.440707          0.887680                0.003336
191                          -60.193683          270.795731          0.770679                0.380061
192                          -241.693044          -258.589635          0.054436                0.291939
193                          -299.917302          215.183371          0.667122                0.535819
194                          250.459209          341.466248          0.784365                0.471495
195                          135.530855          231.062186          0.712681                0.689957
196                          258.880308          -292.991952          0.644950                0.938993
197                          76.745500          138.739033          0.285855                0.659727
198                          -97.373513          -71.828887          0.269931                0.569579
199                          -153.285916          -37.469999          0.358763                0.143632
200                          9.915856          -113.098838          0.877180                0.159282
201                          -111.599975          57.583489          0.190388                0.234351
202                          -223.554550          531.779441          0.311986                0.875401
203                          328.427226          241.172502          0.636078                0.877093
204                          367.071061          0.864177          0.944333                0.597812
205                          421.425742          149.400099          0.566045                0.288035
206                          -160.139196          85.766238          0.099208                0.328919
207                          267.367537          303.745902          0.061294                0.924696
208                          129.398561          147.799961          0.227058                0.845436
209                          -74.793499          27.858541          0.201088                0.451745
210                          -211.304793          134.234370          0.523628                0.414094
211                          -328.625463          -33.184131          0.306853                0.872510
212                          -204.158228          223.152151          0.835014                0.991949
213                          296.904755          -194.019101          0.109361                0.314502
214                          400.373719          280.587830          0.321872                0.233369
215                          654.497429          -249.344469          0.030901                0.481519
216                          -194.697037          97.665233          0.705956                0.938830
217                          280.954006          503.649117          0.422533                0.435151
218                          43.833574          -111.043491          0.977807                0.017908
219                          269.731064          -101.272110          0.362901                0.281303
220                          241.629105          -105.860582          0.916833                0.416865
221                          -75.220552          -80.052950          0.034992                0.583537
222                          94.273903          -281.865892          0.169607                0.280103
223                          95.153720          -49.698654          0.872733                0.243977
224                          -31.620199          -271.632874          0.893994                0.865902
225                          674.195628          -463.737355          0.193363                0.452582
226                          -79.385737          511.461485          0.435164                0.662501
227                          -434.057863          -13.089248          0.154665                0.958158
228                          -120.536675          136.355467          0.539954                0.530485
229                          222.695245          -395.444894          0.217660                0.585777
230                          42.327135          243.730688          0.318144                0.600371
231                          -340.210040          183.299105          0.336197                0.688208
232                          -100.277711          67.097672          0.865340                0.508428
233                          233.476601          -275.003822          0.961339                0.189054
234                          -26.698343          -557.035392          0.839894                0.526105
235                          -172.329597          213.837269          0.340201                0.753955
236                          52.056597          65.108783          0.807520                0.356598
237                          346.290820          -114.068153          0.521277                0.051366
238                          153.026572          -103.784769          0.186801                0.911798
239                          -210.702535          272.177514          0.603455                0.808056
240                          47.341805          20.752603          0.633797                0.399924
241                          -102.751938          45.428054          0.669623                0.249962
242                          -146.948552          20.756914          0.238808                0.425283
243                          167.019992          -243.570804          0.780561                0.132640
244                          245.388378          -79.486855          0.350066                0.974924
245                          -200.507607          -119.339083          0.570946                0.104726
