Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          121.136081          -478.587426          0.436882                0.496780
1                          -4.061637          -254.838508          0.068612                0.011340
2                          -175.214427          127.364464          0.893157                0.931729
3                          -0.071202          -274.607811          0.325316                0.789180
4                          471.299191          -336.832091          0.454934                0.051806
5                          64.628701          149.101207          0.405530                0.780566
6                          -88.319609          91.239794          0.217417                0.832417
7                          130.571307          557.010455          0.003599                0.463129
8                          -96.602108          153.275326          0.445131                0.656143
9                          -95.776499          247.351788          0.693705                0.229884
10                          -162.198163          -490.432294          0.148771                0.143453
11                          269.904745          460.600777          0.045999                0.291163
12                          82.126649          29.631815          0.989473                0.825892
13                          265.692057          -463.218180          0.525623                0.912151
14                          -238.363641          20.454579          0.516182                0.823075
15                          6.069092          38.434917          0.201780                0.301501
16                          -22.965439          -192.795158          0.986255                0.656305
17                          -489.278463          387.181801          0.718802                0.411935
18                          19.524196          91.937801          0.743026                0.650291
19                          232.165182          -307.329193          0.692833                0.164651
20                          -93.009139          37.080400          0.890025                0.376056
21                          -279.515513          401.203289          0.530708                0.191310
22                          126.762319          36.116360          0.064203                0.243793
23                          -249.399537          -223.168388          0.511053                0.278095
24                          -300.554306          -320.270982          0.393489                0.319928
25                          -152.684112          -211.735617          0.541114                0.650037
26                          -159.448752          624.980607          0.605162                0.770709
27                          20.964047          -109.601130          0.910181                0.522920
28                          136.351092          117.411386          0.518940                0.095809
29                          -67.452442          46.661934          0.517385                0.274841
30                          289.483852          0.320576          0.884254                0.970706
31                          -225.568084          -459.266172          0.280414                0.097530
32                          315.542678          63.462566          0.847932                0.185045
33                          51.467754          95.402306          0.155869                0.884524
34                          16.326161          -94.278681          0.449156                0.917467
35                          105.058801          201.704227          0.246487                0.549384
36                          -82.053314          -0.805689          0.372002                0.531036
37                          -94.460049          233.365116          0.573462                0.448799
38                          430.503558          -281.945463          0.501143                0.968109
39                          -361.964077          187.161185          0.218087                0.532575
40                          129.832521          3.406051          0.416513                0.220801
41                          270.774130          -77.568955          0.811508                0.135904
42                          -138.446886          443.375059          0.542817                0.602853
43                          37.401730          -254.267259          0.923069                0.100232
44                          154.702045          1.202243          0.068055                0.929187
45                          260.302708          -190.955440          0.740280                0.663754
46                          538.496857          256.055658          0.986924                0.802205
47                          -160.573065          -400.999040          0.448961                0.294462
48                          300.652098          74.723517          0.674876                0.865494
49                          141.388404          -117.280781          0.032894                0.588779
50                          250.476967          183.813550          0.960752                0.913566
51                          405.804419          -48.764611          0.470718                0.539106
52                          -46.369595          292.025325          0.717888                0.443795
53                          309.917636          -17.124104          0.246212                0.268983
54                          107.175326          434.776577          0.123482                0.184506
55                          185.958343          109.243406          0.490313                0.267902
56                          -16.546667          -189.785165          0.176623                0.239733
57                          -427.902620          314.356664          0.902729                0.282778
58                          -220.613695          -310.561628          0.070219                0.573466
59                          140.121937          117.392817          0.522735                0.323955
60                          695.695520          81.643197          0.646733                0.102088
61                          -140.410494          156.741059          0.907071                0.568552
62                          -14.468233          142.768074          0.834612                0.046523
63                          6.193912          119.785463          0.721926                0.729649
64                          240.942651          22.288154          0.876448                0.319592
65                          42.793830          74.440410          0.828828                0.600456
66                          -57.510161          177.854822          0.415556                0.531210
67                          398.983004          18.045509          0.456905                0.290816
68                          23.178811          -106.217447          0.158394                0.642340
69                          -21.612820          340.014125          0.861680                0.497635
70                          -127.649724          -145.731767          0.884899                0.098598
71                          -206.584732          -143.879351          0.974486                0.570430
72                          271.929860          373.487175          0.663862                0.505998
73                          231.789137          111.494665          0.821580                0.353901
74                          -74.232811          -105.379987          0.707286                0.026581
75                          39.673090          -99.959557          0.237250                0.389146
76                          -375.712033          -268.182109          0.588542                0.612886
77                          -56.267533          -19.997807          0.149693                0.303786
78                          -98.680154          -54.008535          0.329783                0.764446
79                          262.094331          364.348033          0.996262                0.557481
80                          46.191381          -119.111301          0.935916                0.999981
81                          -609.729760          89.719771          0.828521                0.353464
82                          539.309259          -163.625570          0.202615                0.515015
83                          305.080301          -211.145573          0.388565                0.051325
84                          114.822679          71.800027          0.064164                0.706899
85                          178.005395          -364.816015          0.506524                0.650045
86                          -459.857640          -192.382314          0.599747                0.933833
87                          240.952497          285.197329          0.425864                0.633477
88                          -114.473007          -274.750916          0.252130                0.249061
89                          37.864010          257.674762          0.900035                0.929692
90                          467.713704          -278.382741          0.682065                0.214395
91                          -686.730796          30.635855          0.031346                0.213793
92                          160.242492          329.650316          0.969811                0.870534
93                          103.470507          315.074063          0.975967                0.713459
94                          35.171561          233.409646          0.691075                0.625012
95                          -176.735067          -170.047873          0.296553                0.718357
96                          150.743051          402.156072          0.897644                0.413279
97                          202.482957          184.864749          0.937333                0.734274
98                          -9.726105          -9.391532          0.013107                0.867513
99                          -52.437618          -409.258877          0.535684                0.632553
100                          -80.418320          -105.880856          0.790232                0.852217
101                          -276.708708          -415.968036          0.053038                0.125848
102                          297.240860          300.885169          0.351296                0.284189
103                          -164.901737          107.917050          0.576127                0.985481
104                          164.682525          -368.051293          0.057592                0.800055
105                          106.324252          352.196651          0.586844                0.438085
106                          -119.302172          -63.389738          0.027086                0.647686
107                          331.944766          258.246517          0.180300                0.176944
108                          -372.797299          84.359744          0.105875                0.472548
109                          274.433221          275.492008          0.115224                0.705580
110                          112.520356          -125.337141          0.853912                0.133995
111                          58.598090          -170.705706          0.059013                0.065910
112                          -145.426826          -35.264221          0.754835                0.953823
113                          -266.997792          393.293882          0.520536                0.501900
114                          197.695968          29.847498          0.941440                0.765689
115                          235.876297          -235.415068          0.170494                0.210513
116                          -61.101243          -91.046391          0.880994                0.405299
117                          -283.592964          -206.211538          0.561088                0.043018
118                          -111.005516          -120.072919          0.724657                0.134347
119                          -54.425475          -88.443568          0.853215                0.217744
120                          -376.211759          -320.233699          0.799670                0.950471
121                          -104.224244          98.166859          0.139984                0.802018
122                          235.480302          287.201883          0.498433                0.862743
123                          -87.790071          -78.207151          0.800247                0.383680
124                          86.674517          -156.561024          0.853184                0.693712
125                          284.500626          110.304763          0.188861                0.976576
126                          -199.823476          126.391897          0.577113                0.300548
127                          -382.476434          -199.280553          0.934932                0.444565
128                          411.086781          291.096468          0.610687                0.538210
129                          -115.399958          -16.245741          0.660936                0.469574
130                          17.930558          244.621283          0.013387                0.637703
131                          -260.377879          482.910204          0.869106                0.061946
132                          -140.336671          -651.866974          0.372951                0.749534
133                          292.376591          90.580366          0.425285                0.168187
134                          -100.261974          254.526618          0.554430                0.697644
135                          -184.335426          314.974612          0.391238                0.747037
136                          -176.334716          -131.989781          0.038867                0.034611
137                          -235.489786          -73.396413          0.725554                0.451146
138                          4.496268          157.278621          0.413657                0.984702
139                          199.189405          -39.161426          0.689805                0.820676
140                          -31.612527          -221.616327          0.211146                0.331512
141                          -339.431945          242.442324          0.617319                0.837951
142                          -144.037327          224.812967          0.079442                0.269369
143                          -365.268684          176.625167          0.072323                0.373721
144                          235.638394          213.626420          0.323012                0.327391
145                          284.176844          -191.879493          0.066892                0.195342
146                          151.712364          -15.668080          0.195875                0.800245
147                          482.985452          -221.089612          0.057039                0.991248
148                          -145.500381          -473.902857          0.810241                0.297054
149                          121.758365          248.124973          0.944844                0.854845
150                          357.594356          180.851492          0.323007                0.300917
151                          1.136960          -274.896897          0.615976                0.466308
152                          -318.341799          261.285586          0.614439                0.460906
153                          537.737473          43.002814          0.988059                0.972454
154                          -149.429987          -15.483375          0.112800                0.323097
155                          -186.504007          49.085932          0.870890                0.567875
156                          40.473824          -287.153349          0.007158                0.528051
157                          496.381936          212.594782          0.998933                0.851096
158                          -201.496617          117.799919          0.527903                0.372497
