Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -333.488193          94.043988          0.706283                0.060752
1                          128.694695          -136.382966          0.863032                0.947605
2                          271.625506          25.299972          0.249946                0.897341
3                          152.171835          245.282186          0.363835                0.001095
4                          -39.976940          -354.712233          0.719818                0.711478
5                          272.160451          -226.627422          0.644981                0.284211
6                          217.691517          273.646282          0.762551                0.096716
7                          -228.585462          -362.939269          0.960671                0.548609
8                          128.250242          192.009437          0.488421                0.186376
9                          109.589331          212.328296          0.098241                0.569553
10                          -16.554446          39.323573          0.432283                0.689219
11                          -235.073714          -1.487944          0.182539                0.042458
12                          263.183233          274.256491          0.444670                0.243944
13                          41.830035          -67.582375          0.760283                0.631861
14                          -29.900344          293.677330          0.654116                0.110849
15                          122.494162          177.396410          0.801953                0.681516
16                          416.726454          -126.636996          0.042332                0.083321
17                          -479.047195          -81.592424          0.208879                0.538378
18                          338.462313          149.591971          0.634837                0.920414
19                          -222.142577          -170.317590          0.473947                0.836501
20                          48.926789          106.992160          0.172016                0.959572
21                          168.566304          192.796661          0.689425                0.504827
22                          -166.288064          -29.993509          0.126260                0.901641
23                          433.306231          37.893314          0.160828                0.364536
24                          -67.257281          75.116313          0.804868                0.973346
25                          172.189617          -158.370433          0.213971                0.911049
26                          32.076479          176.558865          0.425907                0.342351
27                          -196.917280          -250.621353          0.833492                0.167192
28                          -204.483122          118.374381          0.038625                0.880139
29                          130.934211          573.759984          0.700747                0.314104
30                          285.663574          302.721996          0.688768                0.048388
31                          -310.227669          -164.712580          0.073717                0.188037
32                          -269.668337          -171.847146          0.442558                0.767322
33                          -79.571393          -327.006806          0.486973                0.570017
34                          21.783708          -525.065097          0.189182                0.554356
35                          -103.128410          638.316680          0.753539                0.724943
36                          256.427546          -219.213810          0.154119                0.647376
37                          111.704330          545.212716          0.425832                0.562607
38                          -189.856302          -117.861779          0.409256                0.752978
39                          -160.270589          17.545224          0.693206                0.792117
40                          -100.061082          368.548947          0.168575                0.626778
41                          53.176069          -185.538307          0.397496                0.476111
42                          153.981678          -54.977162          0.823878                0.494050
43                          452.636035          17.882434          0.433266                0.482968
44                          184.530507          165.397513          0.852720                0.020636
45                          357.876359          -167.011714          0.605111                0.294523
46                          -257.616537          95.967879          0.349994                0.218851
47                          -479.687771          -227.036114          0.974348                0.314433
48                          1.911590          -36.907468          0.726618                0.552370
49                          204.046250          -334.128250          0.673397                0.597474
50                          229.771590          226.040984          0.099672                0.565491
51                          -205.893049          308.763358          0.351055                0.438941
52                          443.512049          277.320853          0.013129                0.251884
53                          133.594141          -538.136566          0.355644                0.367560
54                          -123.747539          19.623392          0.100692                0.880244
55                          -64.027769          -204.149424          0.406349                0.974658
56                          -1.460305          156.218904          0.335584                0.371237
57                          -267.355105          -188.741215          0.172820                0.570676
58                          -277.410717          -130.615688          0.204392                0.834209
59                          140.530474          75.125050          0.214646                0.830185
60                          -293.387333          30.439272          0.755202                0.535045
61                          72.567350          102.401093          0.866539                0.667467
62                          -18.973813          -369.301068          0.978179                0.721109
63                          -142.480547          68.867798          0.747147                0.550707
64                          -10.218219          152.733202          0.010624                0.791951
65                          58.069268          -38.916044          0.738204                0.867097
66                          -87.492062          344.237865          0.872805                0.203907
67                          241.259259          -159.058917          0.590941                0.898792
68                          -19.909636          15.092663          0.599158                0.162874
69                          73.625083          464.936132          0.354414                0.742695
70                          -81.935721          116.024859          0.845831                0.994038
71                          165.996588          -4.203703          0.441384                0.062960
72                          -182.059084          306.886233          0.676889                0.810242
73                          108.069194          -101.824955          0.224700                0.660796
74                          -12.986223          -211.782877          0.989040                0.201286
75                          124.755572          -150.483716          0.340936                0.934170
76                          -219.657395          326.716781          0.446377                0.339506
77                          -86.279824          -326.696476          0.846957                0.119449
78                          -472.904326          233.062321          0.016971                0.930984
79                          -45.224758          -145.720606          0.403823                0.885438
80                          173.307494          167.921073          0.586247                0.325914
81                          -27.455368          -107.105243          0.762390                0.935814
82                          374.192548          301.124869          0.889853                0.867303
83                          -324.821613          326.045265          0.216586                0.560974
84                          25.215624          171.209900          0.269001                0.726496
85                          167.540988          -307.144144          0.443284                0.884849
86                          -109.386885          178.244959          0.214349                0.910266
87                          769.586330          350.087707          0.218843                0.612717
88                          -50.180859          -360.933980          0.653721                0.571222
89                          -6.860896          344.058508          0.903787                0.125690
90                          50.640961          -51.117694          0.149998                0.116785
91                          -60.203941          -28.438239          0.092457                0.661668
92                          229.911839          55.740958          0.777795                0.704438
93                          -299.644113          -136.560332          0.756631                0.920812
94                          70.133918          -112.604808          0.353986                0.536507
95                          -480.726595          -162.669238          0.082551                0.547111
96                          -165.841556          -209.470049          0.599025                0.139123
97                          149.684024          -311.584961          0.873882                0.653545
98                          216.876046          -342.099468          0.448296                0.433235
99                          263.052393          -43.423260          0.652081                0.929054
100                          26.344824          350.863378          0.012254                0.161392
101                          240.949612          81.098689          0.082278                0.973225
102                          -335.013687          -511.014997          0.148356                0.254220
103                          -15.666575          -148.373074          0.064136                0.309702
104                          52.650266          -145.289346          0.569830                0.018346
105                          173.562155          -231.660874          0.600984                0.447915
106                          -158.556183          -101.437415          0.057014                0.335206
107                          -218.374714          -80.790292          0.139788                0.789541
108                          509.316485          -280.769310          0.579623                0.983808
109                          426.088461          411.191743          0.079383                0.936703
110                          87.349446          22.865348          0.614213                0.338760
111                          33.439778          -158.755992          0.686335                0.645966
