Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          121.136081          -478.587426          0.095594                0.845146
1                          -4.061637          -254.838508          0.080055                0.729319
2                          -175.214427          127.364464          0.386804                0.572894
3                          -0.071202          -274.607811          0.325517                0.562857
4                          471.299191          -336.832091          0.127101                0.000793
5                          64.628701          149.101207          0.223446                0.360491
6                          -88.319609          91.239794          0.466248                0.575359
7                          130.571307          557.010455          0.635729                0.893814
8                          -96.602108          153.275326          0.717297                0.224307
9                          123.228762          423.356964          0.593331                0.235473
10                          -162.198163          -490.432294          0.605747                0.525191
11                          269.904745          460.600777          0.285572                0.993472
12                          86.983584          397.887321          0.747143                0.912393
13                          -241.492392          -143.335138          0.348640                0.856723
14                          -238.363641          20.454579          0.187745                0.765446
15                          6.069092          38.434917          0.184681                0.193215
16                          -22.965439          -192.795158          0.050957                0.199484
17                          -489.278463          387.181801          0.097289                0.321093
18                          19.524196          91.937801          0.688018                0.391267
19                          232.165182          -307.329193          0.038734                0.030517
20                          -93.009139          37.080400          0.152067                0.271586
21                          -279.515513          401.203289          0.318212                0.060965
22                          126.762319          36.116360          0.707064                0.142039
23                          -193.954969          -241.590868          0.057499                0.958750
24                          -300.554306          -320.270982          0.240267                0.222255
25                          24.670605          326.159075          0.871349                0.943487
26                          -159.448752          624.980607          0.054391                0.009896
27                          20.964047          -109.601130          0.851117                0.831709
28                          136.351092          117.411386          0.134786                0.765016
29                          -54.926955          109.189840          0.679193                0.002443
30                          289.483852          0.320576          0.068666                0.969802
31                          -225.568084          -459.266172          0.915927                0.391461
32                          315.542678          63.462566          0.958926                0.006246
33                          51.467754          95.402306          0.010864                0.615739
34                          16.326161          -94.278681          0.403159                0.183086
35                          105.058801          201.704227          0.950495                0.981105
36                          -82.053314          -0.805689          0.603178                0.533306
37                          -94.460049          233.365116          0.839593                0.791319
38                          430.503558          -281.945463          0.288247                0.762459
39                          -81.742924          115.347903          0.690792                0.060562
40                          129.832521          3.406051          0.050724                0.211204
41                          -44.662316          -187.438064          0.937339                0.663990
42                          -138.446886          443.375059          0.932875                0.353693
43                          37.401730          -254.267259          0.817694                0.816602
44                          154.702045          1.202243          0.632200                0.925800
45                          260.302708          -190.955440          0.006906                0.201749
46                          538.496857          256.055658          0.469769                0.080797
47                          -160.573065          -400.999040          0.901358                0.424232
48                          300.652098          74.723517          0.827823                0.654969
49                          141.388404          -117.280781          0.634548                0.919205
50                          250.476967          183.813550          0.255061                0.395692
51                          405.804419          -48.764611          0.327409                0.676495
52                          168.109506          60.525112          0.365113                0.142827
53                          440.167755          100.187960          0.226268                0.185023
54                          107.175326          434.776577          0.821527                0.959572
55                          201.804111          -13.425550          0.190247                0.837473
56                          -16.546667          -189.785165          0.223241                0.774431
57                          -427.902620          314.356664          0.108297                0.397114
58                          -220.613695          -310.561628          0.691774                0.448439
59                          140.121937          117.392817          0.127958                0.993214
60                          695.695520          81.643197          0.686689                0.872067
61                          -140.410494          156.741059          0.302661                0.126952
62                          -14.468233          142.768074          0.875375                0.644289
63                          6.193912          119.785463          0.704475                0.392167
64                          240.942651          22.288154          0.197619                0.256798
65                          42.793830          74.440410          0.708261                0.390728
66                          -57.510161          177.854822          0.577584                0.030123
67                          398.983004          18.045509          0.332815                0.239974
68                          -784.952342          -199.585790          0.548454                0.994206
69                          -21.612820          340.014125          0.922572                0.539684
70                          -127.649724          -145.731767          0.244538                0.509181
71                          -206.584732          -143.879351          0.556515                0.975794
72                          395.188883          165.747395          0.758823                0.687853
73                          231.789137          111.494665          0.168540                0.039777
74                          241.203634          4.489122          0.027722                0.013933
75                          -161.114623          -24.993486          0.351754                0.586288
76                          -375.712033          -268.182109          0.647068                0.368459
77                          -56.267533          -19.997807          0.308220                0.360127
78                          -98.680154          -54.008535          0.607804                0.916609
79                          262.094331          364.348033          0.257840                0.530971
80                          46.191381          -119.111301          0.805777                0.335564
81                          -609.729760          89.719771          0.546366                0.100688
82                          539.309259          -163.625570          0.683172                0.976012
83                          305.080301          -211.145573          0.529036                0.646204
84                          114.822679          71.800027          0.740664                0.504611
85                          178.005395          -364.816015          0.005014                0.677873
86                          -459.857640          -192.382314          0.895344                0.475849
87                          240.952497          285.197329          0.747007                0.829966
88                          -114.473007          -274.750916          0.574645                0.023141
89                          129.798142          302.138202          0.534344                0.078452
90                          467.713704          -278.382741          0.364334                0.998707
91                          -753.341938          176.361149          0.003667                0.045367
92                          160.242492          329.650316          0.518346                0.941781
93                          103.470507          315.074063          0.684451                0.825774
94                          35.171561          233.409646          0.591983                0.967406
95                          -176.735067          -170.047873          0.794484                0.197447
96                          150.743051          402.156072          0.472942                0.280249
97                          20.901815          -91.746410          0.776128                0.836895
98                          -128.770744          175.393939          0.107588                0.789850
99                          -52.437618          -409.258877          0.683421                0.785594
100                          -80.418320          -105.880856          0.016802                0.150525
101                          -276.708708          -415.968036          0.832634                0.297791
102                          297.240860          300.885169          0.513854                0.436478
103                          -164.901737          107.917050          0.040719                0.681437
104                          164.682525          -368.051293          0.593617                0.836998
105                          66.519189          -360.618573          0.332145                0.249122
106                          -119.302172          -63.389738          0.363207                0.826280
107                          331.944766          258.246517          0.245083                0.449364
108                          -372.797299          84.359744          0.156190                0.234874
109                          274.433221          275.492008          0.342039                0.929412
110                          112.520356          -125.337141          0.536898                0.487118
111                          -48.076100          9.481369          0.074245                0.242260
112                          -145.426826          -35.264221          0.164559                0.053176
113                          -266.997792          393.293882          0.272772                0.393839
114                          197.695968          29.847498          0.384454                0.681597
115                          235.876297          -235.415068          0.505939                0.873768
116                          -61.101243          -91.046391          0.053140                0.661812
117                          -283.592964          -206.211538          0.360080                0.623996
118                          -111.005516          -120.072919          0.037402                0.472639
119                          -54.425475          -88.443568          0.006553                0.466924
120                          -376.211759          -320.233699          0.859605                0.852694
