Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -402.798641          236.259591          0.277436                0.807392
1                          268.230410          -312.950783          0.099003                0.828697
2                          -427.917680          133.368831          0.931458                0.968136
3                          -48.517995          -136.021224          0.596289                0.751370
4                          197.697026          90.465868          0.642279                0.199113
5                          -38.291694          -570.201048          0.301992                0.885616
6                          205.066095          -34.181111          0.291761                0.319087
7                          -100.257829          -45.683016          0.174864                0.492212
8                          -342.614540          -17.909024          0.412601                0.638281
9                          -408.455479          21.756885          0.295035                0.359584
10                          -131.803447          -336.467585          0.468624                0.343628
11                          -161.067505          -306.665844          0.965865                0.498617
12                          107.112982          -95.042713          0.101677                0.369932
13                          157.521848          -455.733086          0.616789                0.965440
14                          106.587875          -195.549529          0.306988                0.520636
15                          -115.791946          -2.918103          0.686199                0.063676
16                          -30.821413          -51.270855          0.236510                0.462804
17                          -78.532763          -267.121741          0.904334                0.813902
18                          25.471977          55.261540          0.033367                0.405293
19                          105.146496          131.317995          0.031940                0.249918
20                          -61.030290          -28.271849          0.710554                0.169836
21                          20.384680          -404.899943          0.807499                0.224548
22                          232.519754          19.858993          0.194540                0.225614
23                          -446.781578          -302.020128          0.406561                0.644227
24                          -75.410520          32.286234          0.727302                0.838803
25                          -274.170876          -415.453415          0.778839                0.563998
26                          -281.008823          114.143248          0.615446                0.144475
27                          -428.928155          14.844963          0.341396                0.194507
28                          -158.796464          -350.134033          0.733816                0.156109
29                          27.216934          280.244927          0.390263                0.464547
30                          72.841907          -108.637098          0.450169                0.420585
31                          -215.005395          248.765268          0.565021                0.783356
32                          -35.378281          -241.550366          0.936866                0.794881
33                          32.048334          -471.662534          0.519101                0.174914
34                          -396.845601          127.817311          0.676160                0.513314
35                          -147.815820          -197.032809          0.975671                0.490380
36                          -340.350480          230.974256          0.663248                0.427248
37                          86.288666          -94.440543          0.058930                0.737909
38                          -320.220587          -69.610135          0.594674                0.646604
39                          469.113030          -179.494642          0.272657                0.771812
40                          164.789560          230.995874          0.935420                0.190374
41                          -104.917933          102.351937          0.095938                0.928827
42                          64.225423          1.037725          0.287425                0.721740
43                          -247.531602          420.584625          0.159493                0.362861
44                          -7.688557          74.329702          0.437909                0.156800
45                          313.644362          -1.110152          0.515842                0.729794
46                          368.605441          -26.249092          0.182205                0.976008
47                          -72.944787          380.051835          0.148688                0.139221
48                          -44.834764          -178.581389          0.463653                0.748896
49                          -403.234784          -151.128389          0.985746                0.010168
50                          3.047973          -337.336530          0.834887                0.629955
51                          -10.039915          -351.546085          0.132182                0.740095
52                          -0.442788          -40.479739          0.960395                0.033477
53                          345.634735          141.969478          0.458551                0.105154
54                          344.131196          -514.358847          0.317400                0.482113
55                          -89.335899          273.250084          0.186336                0.904082
56                          152.809006          36.964892          0.458800                0.551746
57                          315.626824          220.444131          0.359601                0.704247
