Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          234.850992          537.795784          0.825094                0.979736
1                          203.769689          90.601388          0.074490                0.057802
2                          -187.576364          21.551878          0.171191                0.921977
3                          232.575611          -149.439939          0.783337                0.530932
4                          69.492845          94.543378          0.837541                0.768484
5                          -108.715093          402.277378          0.893990                0.954737
6                          -278.494828          353.888834          0.955414                0.724581
7                          23.004015          279.518052          0.177854                0.966032
8                          -63.243769          263.853563          0.654336                0.692800
9                          -317.457476          -17.023614          0.436186                0.858987
10                          120.683835          -146.368736          0.774951                0.663028
11                          89.438179          -167.398085          0.324991                0.613563
12                          -156.721978          261.766569          0.740186                0.810847
13                          166.881332          -373.318243          0.457465                0.794044
14                          -56.251696          -20.073366          0.216059                0.913780
15                          -272.549264          349.563179          0.413183                0.103884
16                          -135.379087          -313.479933          0.123555                0.851631
17                          -194.179715          175.115581          0.426993                0.018645
18                          34.401067          -118.289334          0.761869                0.344878
19                          -153.050981          149.814249          0.801873                0.007370
20                          -321.177439          -174.529530          0.594456                0.601111
21                          -283.094862          33.706555          0.443095                0.742217
22                          778.905533          380.410418          0.165128                0.562956
23                          133.327603          -334.893570          0.866337                0.094633
24                          -11.381024          705.873315          0.757221                0.107962
25                          209.372626          55.700243          0.784668                0.664635
26                          -350.543121          215.825251          0.791640                0.882989
27                          184.206151          44.560010          0.859327                0.128447
28                          -165.883635          97.254444          0.224258                0.795047
29                          -241.988643          313.859350          0.639989                0.262251
30                          -250.651684          -37.562401          0.025896                0.115610
31                          140.750048          -230.352733          0.063908                0.999392
32                          -171.345158          124.241795          0.152623                0.240860
33                          390.699989          184.299696          0.865295                0.489180
34                          83.686990          231.647762          0.447289                0.786047
35                          -525.095388          -158.532767          0.030503                0.379866
36                          11.157894          4.251127          0.053082                0.986865
37                          -198.642045          -339.163807          0.564719                0.084453
38                          648.906666          -100.705189          0.770654                0.851313
39                          179.446260          289.291301          0.592777                0.726353
40                          143.547348          36.076725          0.554507                0.377339
41                          120.719454          199.894454          0.682317                0.156235
42                          14.730437          153.753830          0.122221                0.383880
43                          -304.744025          175.783164          0.512262                0.883300
44                          450.395677          190.685474          0.987000                0.751577
45                          -114.488445          -244.667056          0.825002                0.262741
46                          92.992756          -47.093278          0.619833                0.611476
47                          403.485222          197.161421          0.450918                0.900760
48                          374.176552          135.153878          0.792493                0.545194
49                          300.087665          283.054749          0.208749                0.594540
50                          113.352619          40.147576          0.298674                0.948570
51                          433.429039          -166.620137          0.721415                0.119581
52                          -337.835180          14.840681          0.319305                0.201083
53                          -188.332809          61.352624          0.315329                0.796159
54                          -197.387670          155.582691          0.930192                0.553480
55                          170.269623          -110.656128          0.471063                0.999766
56                          378.501948          324.635748          0.915028                0.025842
57                          27.839393          415.519709          0.856694                0.578121
58                          -146.657222          159.368425          0.547259                0.253155
59                          519.673670          -67.905486          0.636535                0.757279
60                          26.202967          -74.437241          0.964449                0.466025
61                          199.950456          -138.925759          0.029084                0.663075
62                          402.997177          -115.996257          0.661766                0.685771
63                          -149.023044          336.377860          0.448124                0.504510
64                          8.664097          66.308493          0.417280                0.596506
65                          219.691693          -106.925291          0.167139                0.442723
66                          293.757403          -235.156815          0.656688                0.822209
67                          -103.819151          182.515911          0.986915                0.385824
68                          244.456604          -151.065322          0.483462                0.390277
69                          -210.002510          157.331654          0.601044                0.809067
70                          28.825644          -189.439035          0.310158                0.768034
71                          -28.972279          236.820346          0.275216                0.972398
72                          -197.562837          -259.981555          0.438141                0.819969
73                          -389.540016          -110.233204          0.180290                0.279288
74                          -248.410247          -288.310243          0.486709                0.351123
75                          98.113100          -205.027632          0.024221                0.490259
76                          264.272989          0.369109          0.755842                0.273486
77                          248.866800          -105.378667          0.783869                0.869953
78                          -241.736799          -175.393558          0.696426                0.628205
79                          -216.870983          -373.339637          0.737767                0.517973
80                          -68.363167          -93.005967          0.299291                0.877801
81                          40.214314          108.229949          0.881165                0.356556
82                          221.058898          -128.063531          0.627739                0.344355
