Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -153.399912          85.652372          0.005689                0.026164
1                          103.296098          -211.652377          0.645898                0.988569
2                          14.874104          393.113381          0.772689                0.152359
3                          152.190559          -401.253710          0.642260                0.216117
4                          256.731547          482.008679          0.800082                0.852330
5                          -164.860173          -160.666498          0.874768                0.407281
6                          -480.014292          -83.517322          0.212917                0.380756
7                          -177.515629          177.006179          0.346728                0.913577
8                          157.822205          -273.692818          0.356541                0.253965
9                          82.408978          -511.691104          0.770745                0.929131
10                          238.970076          187.809975          0.121261                0.405967
11                          -267.215220          388.752211          0.745774                0.453719
12                          -468.840668          53.247850          0.536494                0.938701
13                          195.871570          280.907773          0.884058                0.422479
14                          8.522096          -13.565127          0.312514                0.407512
15                          -434.568643          15.148367          0.076398                0.208963
16                          -125.615942          371.447454          0.506075                0.857049
17                          -557.388649          22.233255          0.283169                0.597922
18                          259.482627          -216.011125          0.658694                0.031725
19                          -12.031132          66.424934          0.939834                0.899902
20                          81.831467          289.297326          0.174647                0.415162
21                          -306.636080          -27.972858          0.247372                0.165486
22                          -101.749469          -217.443928          0.895342                0.613408
23                          -151.501609          -14.633644          0.181693                0.741977
24                          419.268983          34.555981          0.292286                0.378484
25                          32.666687          185.620481          0.291890                0.277234
26                          414.239176          -158.098073          0.324389                0.092401
27                          76.694771          136.729628          0.765120                0.909660
28                          -14.557560          -38.253862          0.100531                0.076188
29                          -307.320160          603.325450          0.799415                0.729142
30                          -223.644763          -282.439100          0.607413                0.417151
31                          244.351717          144.730287          0.476744                0.973037
32                          94.456704          309.263134          0.416060                0.882872
33                          259.452473          305.022458          0.123706                0.535362
34                          183.802533          97.927309          0.119229                0.014896
35                          -161.692542          -3.752823          0.330269                0.558186
36                          310.851192          115.231170          0.293698                0.107565
37                          217.609902          629.270132          0.517781                0.802592
38                          -30.934828          273.819875          0.340172                0.925289
39                          79.522623          -422.173510          0.556375                0.966567
40                          -179.031117          -14.456240          0.536751                0.663508
41                          -498.745287          466.822942          0.204349                0.481077
42                          174.625306          -199.828871          0.360068                0.383963
43                          38.223189          104.630380          0.488047                0.035264
44                          -256.090391          -324.213888          0.401676                0.642889
45                          -114.802534          -1.953747          0.118871                0.581920
46                          319.930157          -208.918393          0.409312                0.394229
47                          -158.337099          207.554374          0.710434                0.736379
48                          87.996681          61.510223          0.408732                0.268653
49                          -186.497845          -231.509571          0.720614                0.404544
50                          208.911614          104.698628          0.432953                0.185280
51                          -9.844976          1.005333          0.306555                0.834546
52                          224.396432          -161.521406          0.294000                0.692061
53                          -204.785486          -63.785663          0.779698                0.758768
54                          391.013306          602.845555          0.706152                0.551242
55                          -208.174516          -159.568115          0.988296                0.516203
56                          108.883528          -92.892254          0.227045                0.105076
57                          -247.061666          300.956958          0.583460                0.603119
58                          289.256974          -431.577148          0.837791                0.118933
59                          -312.687393          139.885558          0.574897                0.598088
60                          -28.985409          -97.780490          0.597834                0.267422
61                          -250.403476          123.248115          0.336705                0.921212
62                          -128.480868          -122.400238          0.549464                0.737219
63                          324.004943          192.362845          0.190643                0.217478
64                          309.055225          47.450657          0.550440                0.790370
65                          61.799488          -159.901886          0.690932                0.310209
66                          215.908993          98.319313          0.981034                0.468990
67                          362.612327          -28.818090          0.715132                0.891855
68                          7.954405          -354.874226          0.923188                0.485648
69                          -275.844354          605.310098          0.936958                0.757524
70                          9.817377          125.297965          0.064773                0.447518
71                          18.788470          -103.143047          0.411241                0.881984
72                          -628.724092          112.470776          0.055030                0.670075
73                          -724.722110          179.688398          0.609883                0.963081
74                          1.584926          206.972868          0.117396                0.044195
75                          -190.709058          142.573144          0.183501                0.885338
76                          -27.353755          -189.088552          0.508822                0.128613
77                          132.627788          5.432602          0.493785                0.878674
78                          -32.050262          -459.951123          0.707281                0.678569
79                          -119.585663          162.579447          0.489873                0.326302
80                          220.982372          117.536572          0.026090                0.520123
81                          -752.816034          -289.496144          0.015191                0.702468
82                          -162.274121          142.508078          0.066413                0.691069
83                          -216.768691          155.205119          0.445745                0.304837
84                          176.622669          16.131735          0.984638                0.006206
85                          -218.629401          54.399552          0.403704                0.209714
86                          -46.867408          687.351298          0.627636                0.488730
87                          526.733002          104.905152          0.260977                0.694475
88                          288.125810          28.804143          0.204107                0.989539
89                          -122.720950          150.212428          0.178046                0.955474
90                          -602.650907          -85.265192          0.316815                0.389436
91                          -425.275011          -316.692986          0.252242                0.972995
92                          -185.565381          -37.431244          0.809620                0.625267
93                          -137.731509          345.447446          0.721933                0.151578
94                          -68.074757          -42.345577          0.128437                0.087607
95                          258.253086          -68.635683          0.551171                0.257298
96                          318.915325          223.014381          0.296211                0.681155
97                          -5.365173          136.797183          0.936422                0.165569
98                          -255.905251          -392.249947          0.231847                0.117972
99                          356.082890          -148.400944          0.198183                0.365654
100                          21.554414          -380.299279          0.462906                0.819718
101                          265.774146          446.817472          0.526844                0.917033
