Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -163.040845          -143.943144          0.842737                0.775488
1                          -483.970645          -95.781301          0.026984                0.585985
2                          -6.339912          201.025327          0.897325                0.390171
3                          421.665111          -35.807004          0.870014                0.992431
4                          267.500158          178.653882          0.639488                0.918694
5                          -39.218280          120.069569          0.216467                0.299540
6                          312.984838          301.169860          0.325255                0.372038
7                          -130.291731          -323.223528          0.876590                0.614826
8                          389.373107          120.081460          0.154180                0.795240
9                          -223.664410          243.052386          0.911204                0.146642
10                          -58.560188          19.589494          0.679889                0.576473
11                          -301.876227          254.454683          0.551586                0.595613
12                          177.589242          82.294417          0.127761                0.545307
13                          367.730535          73.914347          0.042013                0.349246
14                          209.151756          -240.598173          0.479189                0.537741
15                          41.803181          -191.803084          0.297312                0.435310
16                          220.828159          373.579355          0.396156                0.667662
17                          -50.832475          -34.484340          0.881237                0.094207
18                          358.730077          51.040091          0.057147                0.701380
19                          309.279553          -141.455045          0.066444                0.160595
20                          -175.147035          -200.550462          0.152263                0.044300
21                          -14.992839          25.003495          0.462705                0.021855
22                          -116.130910          -142.390630          0.213474                0.388823
23                          -377.782668          286.390594          0.412175                0.060809
24                          -261.901605          487.135068          0.268746                0.747899
25                          -10.904142          147.469009          0.628348                0.147779
26                          -59.077917          148.020010          0.080881                0.896181
27                          79.784358          -239.658715          0.463559                0.890342
28                          -69.526319          -236.650808          0.630484                0.159427
29                          59.810950          -162.254477          0.318585                0.883276
30                          -142.911046          -163.355901          0.116973                0.599239
31                          -383.943060          219.990302          0.030761                0.114976
32                          -248.910115          -432.684361          0.778026                0.401736
33                          -65.242034          72.730441          0.032773                0.907951
34                          -439.486246          179.117780          0.619861                0.771083
35                          202.247479          -164.499582          0.611764                0.231487
36                          -87.155099          184.295817          0.027720                0.232763
37                          -294.023701          -234.206539          0.611623                0.994416
38                          161.861927          80.392027          0.255007                0.467806
39                          339.745245          222.218077          0.478098                0.956996
40                          62.546096          52.106830          0.461716                0.561714
41                          4.345265          -193.918105          0.871249                0.007859
42                          -91.522917          -182.160725          0.344169                0.576242
43                          319.170525          166.504528          0.581901                0.045205
44                          -179.807457          -101.946878          0.450325                0.398357
45                          243.962849          -400.908458          0.670019                0.377303
46                          -279.185564          195.044610          0.155553                0.567725
47                          -200.949499          28.657665          0.266736                0.939380
48                          -396.801358          319.974737          0.181885                0.203335
49                          96.575353          40.442482          0.665981                0.457507
50                          -65.816027          195.409556          0.155078                0.235441
51                          47.421170          -264.235342          0.399895                0.023180
52                          -361.864057          82.442048          0.447655                0.657817
53                          255.188547          -204.421495          0.740843                0.018987
54                          -131.195293          -114.375980          0.830898                0.206332
55                          -181.856640          -28.288312          0.589979                0.858549
56                          465.622653          -203.848512          0.840552                0.667497
57                          -320.604770          58.954817          0.388266                0.627373
58                          503.477240          -148.584391          0.858453                0.149651
59                          -334.668835          415.288988          0.231303                0.046334
60                          -12.557613          -103.881287          0.717184                0.937927
61                          68.300522          -259.066090          0.034370                0.955770
62                          91.104280          17.742850          0.177751                0.332780
63                          -171.093079          -718.434087          0.295949                0.021494
64                          -490.517762          -182.800990          0.148787                0.778813
65                          -172.591535          -10.721884          0.652247                0.624038
66                          15.680863          245.856350          0.587995                0.988481
67                          -172.627577          -179.170666          0.718866                0.472802
68                          -59.935541          333.982744          0.873453                0.458154
69                          -551.627303          515.246098          0.614770                0.128296
70                          321.638358          274.641659          0.181243                0.167790
71                          -6.400950          -27.440305          0.895491                0.415723
72                          568.527030          -65.104682          0.009521                0.226202
73                          -398.849765          -164.199921          0.840620                0.922243
74                          149.252383          -6.159411          0.263891                0.559149
75                          237.601532          79.286884          0.230676                0.407395
76                          377.874217          719.079688          0.440924                0.272830
77                          30.088036          -141.332658          0.985585                0.720163
78                          -125.281429          -54.376712          0.873450                0.674546
79                          127.782352          70.355634          0.904642                0.704419
80                          284.468222          -246.106664          0.395168                0.659904
81                          102.668728          -122.018901          0.021476                0.811042
