Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          37.063012          -265.662523          0.451288                0.622023
1                          -22.189784          484.443179          0.417031                0.222561
2                          -118.382807          -91.152880          0.474274                0.284655
3                          -558.555444          90.887037          0.509293                0.386064
4                          319.502967          -318.804817          0.118553                0.396950
5                          21.437188          83.102527          0.206310                0.511380
6                          54.812058          -58.428838          0.917481                0.283459
7                          107.266021          262.101473          0.847380                0.446060
8                          -291.635437          -92.865853          0.054757                0.964823
9                          103.362087          282.198252          0.615117                0.584175
10                          -52.505810          -116.813263          0.121312                0.516544
11                          65.182082          -48.101773          0.247766                0.031736
12                          -48.748981          86.152843          0.267112                0.791017
13                          61.558074          337.154352          0.496053                0.628449
14                          101.387982          162.549448          0.562800                0.264805
15                          372.616968          -72.514508          0.340074                0.713494
16                          -79.926546          47.340358          0.064896                0.476409
17                          -45.168083          -253.960239          0.774887                0.524932
18                          409.484669          87.922744          0.089057                0.494995
19                          104.219420          302.627235          0.416238                0.204749
20                          -2.779174          -16.325286          0.968512                0.959185
21                          177.271918          -118.526822          0.080889                0.883063
22                          484.476915          -337.624425          0.530221                0.481908
23                          -289.236640          51.580902          0.577722                0.294904
24                          309.523809          244.974258          0.076807                0.986469
25                          -109.220607          -146.030331          0.826136                0.380638
26                          10.205940          -263.691808          0.847306                0.384959
27                          -5.482200          124.033520          0.635042                0.464065
28                          197.021519          275.491720          0.092903                0.264158
29                          -188.787718          1.573068          0.388677                0.097795
30                          -380.705810          -269.245565          0.625400                0.761436
31                          532.471009          135.778278          0.827395                0.240395
32                          53.618188          -116.207822          0.669772                0.826170
33                          -177.700511          209.625493          0.272498                0.480704
34                          -204.034177          -14.253175          0.538432                0.276053
35                          -755.740263          -185.809111          0.957460                0.017334
36                          234.936729          -138.321161          0.155476                0.424854
37                          328.101930          -162.819954          0.738941                0.441924
38                          102.126026          655.526543          0.738562                0.961809
39                          -242.844234          -305.643134          0.894036                0.202174
40                          18.075379          194.252838          0.694666                0.428457
41                          -25.537982          -213.180399          0.314461                0.856135
42                          -84.819349          -73.680141          0.655838                0.509527
43                          -116.754797          -341.413422          0.795587                0.642247
44                          -296.557441          57.088468          0.797465                0.497102
45                          -40.259624          72.435482          0.862626                0.030860
46                          -254.672382          -126.208960          0.303402                0.927897
47                          212.612688          117.123061          0.125565                0.491755
48                          63.840122          454.825728          0.944238                0.859874
49                          61.976725          212.551455          0.356981                0.900962
50                          -89.335762          116.664629          0.362771                0.180857
51                          -547.775060          361.872750          0.842581                0.642718
52                          -4.505636          343.067669          0.000251                0.886248
53                          239.634948          -298.018081          0.125752                0.135275
54                          -372.506058          -187.022094          0.191771                0.633533
55                          -23.055036          18.739352          0.904150                0.386007
56                          -60.229027          489.459016          0.735836                0.627243
57                          -183.585982          -41.442401          0.186309                0.594628
58                          -287.265764          273.166176          0.723340                0.075602
59                          -0.603407          195.377640          0.959824                0.867667
60                          -320.200463          328.181795          0.638199                0.360846
61                          -416.972512          405.996715          0.023050                0.912737
62                          -401.052023          6.438856          0.027418                0.731715
63                          116.029771          357.491186          0.769016                0.105138
64                          -369.908501          109.758172          0.918375                0.752202
65                          482.507938          -2.911519          0.625598                0.553424
66                          21.287825          -303.081975          0.082441                0.261893
67                          38.079068          -497.110953          0.078974                0.437942
68                          -201.273673          201.742594          0.849944                0.926414
69                          -757.975551          160.957495          0.515859                0.140413
70                          52.458787          -16.521184          0.327397                0.512521
71                          334.215438          -202.599864          0.237671                0.694255
72                          176.146794          -440.856304          0.576885                0.708602
73                          248.592273          403.080215          0.343469                0.012256
74                          -43.855329          41.543099          0.193227                0.218167
75                          -17.953222          177.571733          0.466717                0.325228
76                          162.643927          174.189383          0.161592                0.877402
77                          52.743896          166.686388          0.364013                0.795892
78                          85.942816          -215.628921          0.894964                0.208647
79                          471.983597          -241.586437          0.640028                0.905560
80                          44.679103          127.588477          0.822313                0.268716
81                          -226.422261          242.364145          0.846438                0.626992
82                          -199.876953          -199.269054          0.647728                0.386874
83                          -188.552599          152.485412          0.245502                0.349092
84                          -8.402952          140.471191          0.931619                0.535442
85                          -222.155207          133.130747          0.431080                0.093353
86                          209.451093          -55.725144          0.141601                0.227135
87                          25.942193          -221.066241          0.491882                0.366813
88                          55.807441          36.894086          0.304865                0.905375
89                          15.247833          119.844235          0.383346                0.547400
90                          -183.319809          219.463313          0.161603                0.391628
91                          30.111977          -496.985192          0.017616                0.679012
92                          -296.405659          86.612555          0.986794                0.248430
93                          159.924220          83.596687          0.282128                0.278978
94                          -46.412335          -143.391029          0.387161                0.952379
95                          83.943495          -522.624531          0.141166                0.362531
96                          69.153848          -253.604284          0.763790                0.516201
97                          449.446281          -182.661850          0.811176                0.920192
98                          308.996521          -112.779224          0.847042                0.394510
99                          -130.153438          -316.420765          0.756175                0.280380
100                          -91.142624          285.322800          0.408386                0.034399
101                          -105.306651          134.047437          0.724419                0.102130
102                          57.899258          -392.434172          0.916361                0.676457
103                          -209.661623          354.045868          0.540293                0.234956
104                          10.991257          -160.880016          0.409694                0.702302
105                          94.401570          -124.440877          0.750427                0.048142
106                          297.300324          325.712566          0.950708                0.342382
107                          70.036983          -95.063356          0.599029                0.401001
108                          166.034607          92.861390          0.203841                0.553213
109                          258.980472          -28.691702          0.397336                0.526869
110                          137.453507          451.138484          0.364356                0.362974
111                          38.050326          55.093577          0.239412                0.941428
112                          -394.685493          508.556294          0.264172                0.609970
113                          72.345351          26.078547          0.156409                0.380785
114                          358.456063          242.969099          0.275207                0.647396
115                          -140.377825          127.092818          0.993508                0.142531
116                          311.022459          -291.377643          0.434028                0.647935
117                          -387.313738          80.556868          0.291140                0.039630
118                          -395.740670          -130.306691          0.771554                0.689129
119                          285.062204          -107.530699          0.877145                0.173875
120                          -51.848702          -146.210191          0.217258                0.341866
121                          -534.133948          -232.423982          0.558344                0.967726
122                          -145.814776          16.376971          0.792202                0.793242
123                          -279.438860          67.885976          0.908140                0.059425
124                          80.076041          -56.461117          0.934225                0.677432
125                          142.851598          224.336656          0.324186                0.517253
126                          -64.450166          21.452929          0.032215                0.128579
127                          37.418797          -281.923997          0.253392                0.530646
128                          -224.815138          -379.552661          0.727461                0.995789
129                          -352.341587          73.311298          0.741709                0.298839
130                          -44.970608          -55.097994          0.975795                0.041029
131                          -278.794853          43.595684          0.125419                0.582662
132                          127.867827          88.208728          0.506318                0.959219
133                          389.809497          -457.451513          0.145285                0.304802
134                          420.704579          -344.119044          0.507447                0.641890
135                          -455.041030          -190.752351          0.905347                0.319086
136                          -347.391462          279.079839          0.249935                0.900919
137                          248.288862          312.441523          0.435322                0.099257
138                          -69.901900          503.349025          0.351164                0.596430
139                          -108.073756          327.550908          0.689588                0.662904
140                          100.549136          82.201935          0.426101                0.488584
141                          -196.959248          35.977995          0.937206                0.135946
142                          -24.088664          -53.450209          0.780437                0.255111
143                          -471.584701          344.447336          0.097968                0.918790
144                          -169.060285          -382.904894          0.673666                0.828036
145                          -42.763454          -153.363878          0.743866                0.013406
146                          -149.127084          267.135213          0.809394                0.038138
147                          5.897125          -351.097110          0.618144                0.317418
148                          -26.169528          -170.557505          0.520688                0.835888
149                          101.822836          -208.700760          0.969000                0.323385
150                          127.926717          -308.039111          0.580802                0.776270
151                          237.331248          55.833898          0.454897                0.328528
152                          191.776088          209.153031          0.129746                0.952095
153                          -57.903423          273.187893          0.600796                0.336480
154                          52.596285          214.865298          0.923257                0.665388
155                          23.794801          -508.780397          0.973629                0.943483
156                          61.024769          62.123512          0.864723                0.531300
157                          18.337273          256.593962          0.576712                0.584648
158                          20.501609          0.723796          0.418563                0.654121
159                          118.429065          -159.644858          0.051080                0.637218
160                          190.608378          -97.360654          0.266823                0.655696
161                          210.580209          -236.937174          0.656729                0.770675
162                          79.525188          360.918938          0.133825                0.892950
163                          346.544913          -47.845438          0.080197                0.877352
164                          -120.236894          153.287275          0.152741                0.903887
165                          116.808107          -235.576500          0.205093                0.230207
166                          -68.858932          17.601489          0.046843                0.861582
167                          -101.870923          59.331146          0.007138                0.570115
168                          159.034006          -123.692256          0.115202                0.411043
169                          -267.508640          98.892943          0.953052                0.584386
170                          152.332216          -33.550401          0.824994                0.368337
171                          -380.872537          -306.734761          0.888872                0.453451
172                          183.102312          88.731851          0.489362                0.707975
173                          -64.800913          -23.890691          0.754359                0.984507
174                          131.543892          -60.110048          0.834350                0.423104
175                          -615.637911          -34.926700          0.949860                0.893382
176                          1.548774          264.813525          0.820687                0.978632
177                          297.023573          -403.415429          0.311012                0.757098
178                          -33.658444          -58.857582          0.594964                0.291302
179                          37.974732          -360.724010          0.876014                0.536415
180                          -47.332483          246.251501          0.578331                0.897812
181                          -338.437740          -264.999781          0.767564                0.843679
182                          143.256972          35.169834          0.861220                0.495364
183                          553.664289          474.504833          0.079643                0.928819
184                          -149.074139          114.080857          0.389844                0.091911
185                          -314.831734          575.222525          0.845024                0.174716
186                          -319.004360          142.922202          0.101763                0.094835
187                          410.010886          465.853276          0.898032                0.951143
188                          94.654095          474.537182          0.811074                0.728554
189                          567.615299          -243.229941          0.747109                0.359157
