Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -153.399912          85.652372          0.366239                0.124527
1                          -0.222418          -173.663665          0.025539                0.226371
2                          183.077824          -332.360892          0.752807                0.256485
3                          -332.553662          -331.252760          0.349870                0.915067
4                          -139.105879          -253.706993          0.830055                0.623526
5                          89.790379          -10.070420          0.201137                0.025608
6                          22.152569          -214.656968          0.382803                0.854209
7                          89.648627          -405.388360          0.399292                0.346735
8                          73.612504          -22.085527          0.446309                0.897216
9                          31.820712          -118.645844          0.384231                0.729826
10                          65.529783          233.731104          0.177879                0.913683
11                          -73.898567          120.876483          0.373787                0.809000
12                          144.699185          55.118570          0.274142                0.690255
13                          233.684994          45.517364          0.387421                0.524629
14                          -76.099761          193.172509          0.993629                0.287671
15                          -353.966038          558.483606          0.658301                0.786672
16                          -453.744345          147.118690          0.107310                0.332038
17                          -190.011391          -197.665933          0.377458                0.090078
18                          184.062026          157.216421          0.576114                0.015521
19                          326.152402          68.239797          0.985747                0.051332
20                          -9.847400          -108.548986          0.909825                0.470735
21                          -129.613659          -9.715904          0.604263                0.484342
22                          83.331896          -494.461475          0.085829                0.003020
23                          -293.609423          -24.747875          0.198408                0.923570
24                          -208.397568          -29.388219          0.541751                0.841512
25                          -638.869530          166.467310          0.938091                0.227450
26                          31.757248          -26.325144          0.258489                0.099554
27                          -230.348951          -18.331829          0.459589                0.081062
28                          -286.398942          297.454319          0.391137                0.654270
29                          76.085098          302.228452          0.811770                0.116071
30                          193.157689          16.211897          0.469767                0.711750
31                          -5.358452          344.518410          0.579068                0.158461
32                          -44.658340          220.538569          0.047612                0.374740
33                          -65.516396          59.352262          0.134316                0.140873
34                          -77.672105          -91.092100          0.194999                0.899976
35                          47.328213          293.320532          0.472639                0.520469
36                          -25.597376          -193.023334          0.006696                0.526386
37                          328.259375          283.874132          0.955072                0.377833
38                          -266.598472          -102.161431          0.595771                0.568709
39                          -328.032388          194.567019          0.567256                0.074547
40                          -23.656839          -373.287920          0.714853                0.617439
41                          399.404825          3.925679          0.253423                0.691905
42                          141.748917          242.106743          0.277358                0.299298
43                          -35.598237          150.601313          0.076423                0.862257
44                          111.509261          -378.565349          0.209723                0.687213
45                          -380.727973          -349.255640          0.455437                0.155435
46                          387.389546          434.505706          0.586092                0.374064
47                          174.050694          312.785316          0.936819                0.716928
48                          356.368130          -117.649962          0.441995                0.872815
49                          -103.372247          134.017487          0.063477                0.237172
50                          -86.002196          239.171790          0.733219                0.346169
51                          -13.107682          308.729215          0.318928                0.147258
52                          -252.898930          -493.514934          0.486690                0.806490
53                          98.442021          455.954453          0.463196                0.023587
54                          193.838614          -144.114513          0.663663                0.303984
55                          -32.481258          458.597244          0.185932                0.336015
56                          -7.096885          313.114470          0.515834                0.293769
57                          298.620502          -102.944368          0.878631                0.678752
58                          -263.386647          502.850093          0.822379                0.045400
59                          -255.798657          -88.357575          0.162612                0.660766
60                          -50.840289          105.043404          0.624848                0.140441
61                          -178.675414          231.736266          0.665334                0.630172
62                          197.821756          141.170153          0.485647                0.577632
63                          7.484926          -18.013086          0.473144                0.082823
64                          80.848120          -522.208919          0.516168                0.890529
65                          -223.083187          -41.143941          0.902197                0.726595
66                          142.540910          348.460972          0.723635                0.055694
67                          -112.077004          -203.490856          0.804245                0.225763
68                          179.077116          -50.781894          0.372597                0.205129
69                          212.949670          -327.307536          0.516653                0.982931
70                          -459.518543          346.286974          0.677482                0.070413
71                          -183.170253          55.788628          0.430418                0.618058
72                          43.624973          -34.504314          0.146416                0.799131
73                          137.858808          -80.707418          0.580072                0.105976
74                          -504.744390          -337.835325          0.313303                0.476452
75                          90.396424          246.985899          0.565465                0.231342
76                          -49.661725          485.601315          0.395737                0.063008
77                          347.067424          -64.060210          0.476345                0.989152
78                          -328.826750          -144.964138          0.942148                0.301622
79                          29.740097          74.443195          0.445983                0.119328
80                          -12.189702          -63.809375          0.671779                0.551093
81                          -301.070804          157.051348          0.256288                0.639200
82                          -151.085280          -249.063430          0.774740                0.343070
