Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          280.405733          -285.097627          0.136790                0.799356
1                          10.882106          151.204702          0.649445                0.766871
2                          408.680784          348.191482          0.138392                0.436038
3                          206.851696          -462.326270          0.887600                0.462269
4                          -289.490138          -91.562551          0.874160                0.747621
5                          171.214180          -1.720098          0.949679                0.355669
6                          -93.677336          65.594978          0.845429                0.065229
7                          221.978560          23.065083          0.108090                0.544029
8                          27.052590          159.049142          0.359168                0.308281
9                          194.320502          -65.355477          0.910684                0.123721
10                          -119.122674          -367.494381          0.209624                0.826600
11                          -178.942730          -113.438755          0.543311                0.896836
12                          -448.570158          -44.714906          0.928496                0.814610
13                          -312.763423          -340.332086          0.565869                0.377886
14                          70.393846          -221.141869          0.418490                0.207536
15                          -136.570525          174.742324          0.977621                0.756473
16                          295.930629          180.001112          0.005123                0.652980
17                          -112.059410          -75.773588          0.494756                0.822531
18                          -250.360838          -164.725100          0.018178                0.562565
19                          40.984215          224.004002          0.363164                0.250995
20                          384.819767          29.223760          0.828096                0.750364
21                          146.569232          -34.416318          0.406689                0.973262
22                          471.487001          311.995473          0.642831                0.203014
23                          -320.859113          -147.403836          0.831437                0.918119
24                          210.956287          56.927651          0.575929                0.663937
25                          -16.374141          -501.466597          0.425589                0.529984
26                          -417.032389          -40.131239          0.098968                0.065712
27                          601.636628          54.450581          0.691015                0.785681
28                          -323.373044          191.845831          0.159005                0.737272
29                          -578.861514          -178.182991          0.860456                0.565039
30                          -482.100902          339.566207          0.688600                0.922183
31                          160.967022          5.199045          0.072613                0.869061
32                          -149.994534          -247.263793          0.171210                0.952156
33                          -75.860341          514.625709          0.591350                0.278541
34                          -164.861035          165.086551          0.635421                0.874011
35                          423.677640          -312.720956          0.851785                0.192695
36                          -234.563460          -328.981842          0.825271                0.385624
37                          -99.063104          -75.631369          0.595596                0.343459
38                          -133.757708          720.169077          0.326362                0.609205
39                          209.845191          328.374154          0.925973                0.700539
40                          -459.992154          -62.024315          0.267063                0.826269
41                          -369.279990          -98.887376          0.468042                0.647690
42                          -100.538509          -42.708840          0.041306                0.782251
43                          20.317396          44.236561          0.471401                0.821879
44                          280.807413          -30.243170          0.201479                0.482613
45                          -12.265966          398.302665          0.130289                0.514261
46                          -138.723973          -52.836603          0.634907                0.714498
47                          -108.285429          -182.543280          0.455544                0.605521
48                          133.179016          717.856930          0.265650                0.039345
49                          -20.810201          179.278242          0.671719                0.003786
50                          -144.029905          230.193561          0.670191                0.409294
51                          -113.331749          231.651139          0.988777                0.160367
