Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          314.435577          231.333578          0.037944                0.754625
1                          141.284804          93.815878          0.984226                0.568694
2                          152.878157          -95.592513          0.572283                0.560563
3                          -151.717252          227.377136          0.871025                0.761724
4                          -50.853520          54.238284          0.087301                0.024551
5                          573.215267          120.683426          0.443153                0.664932
6                          85.688317          -280.249269          0.248772                0.746941
7                          -272.960861          -20.529928          0.028772                0.959164
8                          -58.046243          -188.340866          0.968911                0.133431
9                          -191.551854          13.913754          0.833934                0.638955
10                          -190.428656          37.580775          0.543689                0.837767
11                          -145.476191          71.012477          0.510120                0.958147
12                          -484.481180          114.121594          0.981217                0.596522
13                          202.577357          -197.580229          0.001798                0.466284
14                          -69.542668          106.736341          0.211095                0.996246
15                          -47.392326          -95.525321          0.536400                0.798671
16                          -311.854321          141.839482          0.920952                0.654638
17                          -254.980919          -141.211116          0.150401                0.335546
18                          649.112855          -131.592765          0.722517                0.475866
19                          184.572808          440.170476          0.942693                0.603289
20                          -20.703355          106.391539          0.761542                0.810219
21                          126.552825          -204.390013          0.364870                0.067769
22                          -147.872234          441.696500          0.801698                0.536868
23                          400.792014          192.776686          0.857922                0.579922
24                          244.324761          -438.604973          0.149249                0.274995
25                          -86.112623          155.706222          0.377279                0.517648
26                          14.732854          -76.091349          0.253100                0.750129
27                          347.223413          325.937363          0.100300                0.707977
28                          -187.540007          274.303739          0.142677                0.366660
29                          -100.444206          18.172932          0.056407                0.508252
30                          510.921968          431.525365          0.590337                0.659017
31                          189.849432          168.222117          0.363280                0.243648
32                          -106.177060          -435.520854          0.391324                0.473072
33                          -281.206258          -271.101757          0.463980                0.476191
34                          -165.751278          268.913644          0.303455                0.864019
35                          -165.192077          22.166471          0.506992                0.514245
36                          8.208541          126.836666          0.270255                0.738210
37                          27.601680          -182.319772          0.801010                0.590791
38                          248.699021          -433.121830          0.308328                0.398626
39                          253.634434          442.543082          0.360099                0.946895
40                          301.179907          290.336244          0.762954                0.785638
41                          110.828647          -90.997858          0.188610                0.183347
