Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -402.798641          236.259591          0.589828                0.277979
1                          507.740112          -371.590867          0.179056                0.694503
2                          -422.369213          -280.340542          0.487765                0.405208
3                          391.278836          213.361338          0.620095                0.813885
4                          202.346400          -108.246512          0.726212                0.125158
5                          108.412206          99.447216          0.610796                0.964262
6                          205.066095          -34.181111          0.096308                0.685033
7                          -100.257829          -45.683016          0.248232                0.981298
8                          -342.614540          -17.909024          0.080657                0.830017
9                          -409.916977          35.910136          0.672931                0.078803
10                          -159.495027          190.874868          0.113775                0.488690
11                          -161.067505          -306.665844          0.690266                0.781805
12                          107.112982          -95.042713          0.954918                0.387466
13                          181.327815          -56.436953          0.876685                0.788377
14                          -15.464546          -92.691744          0.283072                0.672811
15                          -115.791946          -2.918103          0.925876                0.094918
16                          347.756892          -92.815058          0.513399                0.456489
17                          -78.532763          -267.121741          0.745112                0.673727
18                          25.471977          55.261540          0.760662                0.813659
19                          -342.710954          -17.683914          0.448671                0.355284
20                          -61.030290          -28.271849          0.363949                0.472517
21                          -132.491829          37.280625          0.450684                0.067849
22                          239.040895          -390.212749          0.131533                0.220665
23                          -446.781578          -302.020128          0.189838                0.877677
24                          -176.738862          35.293490          0.448193                0.466032
25                          -274.170876          -415.453415          0.714133                0.011873
26                          -75.124490          575.892608          0.312983                0.584176
27                          -428.928155          14.844963          0.933532                0.035576
28                          -216.373908          294.661398          0.985444                0.728098
29                          27.216934          280.244927          0.098877                0.464224
30                          42.952907          -83.676969          0.922944                0.372694
31                          -150.791674          -421.735785          0.647764                0.451986
32                          -40.926749          172.159007          0.340640                0.516009
33                          -109.416356          -111.797791          0.690520                0.371830
34                          -92.860358          -9.026870          0.383218                0.838870
35                          -147.815820          -197.032809          0.558198                0.599828
36                          -340.350480          230.974256          0.307065                0.954420
37                          64.746972          267.485610          0.159393                0.341122
38                          -228.276571          54.120397          0.297662                0.415784
39                          469.113030          -179.494642          0.250298                0.693495
40                          164.789560          230.995874          0.171171                0.717315
41                          -104.917933          102.351937          0.219197                0.833040
42                          64.225423          1.037725          0.599822                0.710630
43                          -247.531602          420.584625          0.809585                0.860051
44                          -104.494067          190.011258          0.447535                0.252893
45                          -55.562771          -275.571491          0.153064                0.945121
46                          368.605441          -26.249092          0.235888                0.257032
47                          -72.944787          380.051835          0.929640                0.070357
48                          373.287053          -261.856669          0.548655                0.796693
