Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -72.319651          126.145845          0.626069                0.046731
1                          223.488369          81.647657          0.266928                0.484685
2                          100.317119          106.788099          0.940986                0.407770
3                          -130.106785          -22.543585          0.668204                0.383669
4                          -18.385528          -28.347698          0.621867                0.866191
5                          -108.715093          402.277378          0.854263                0.701159
6                          -93.610845          134.715251          0.060050                0.801494
7                          -284.561189          263.445816          0.474990                0.408850
8                          -95.387616          210.977918          0.885264                0.084153
9                          -308.621648          274.013944          0.253105                0.320857
10                          120.683835          -146.368736          0.598867                0.302244
11                          -158.039599          32.163201          0.582047                0.115663
12                          -195.267650          -119.777816          0.674683                0.165819
13                          331.692657          -142.566483          0.817726                0.416055
14                          160.032645          120.611075          0.714493                0.898937
15                          13.585836          -88.357296          0.992853                0.734930
16                          -135.379087          -313.479933          0.564613                0.504076
17                          -272.981381          277.461745          0.549944                0.053709
18                          91.526315          305.621237          0.304664                0.267320
19                          67.384726          8.647376          0.711050                0.771903
20                          -54.828216          170.246701          0.233979                0.668355
21                          -50.404632          -89.260797          0.043571                0.232190
22                          353.174415          709.742006          0.944899                0.933767
23                          85.737309          -520.396991          0.569534                0.551302
24                          -88.916945          157.499735          0.426941                0.933636
25                          209.372626          55.700243          0.009411                0.660288
26                          -28.540712          327.877021          0.305610                0.103286
27                          -24.146941          321.443991          0.003303                0.048597
28                          -147.024860          144.237933          0.024076                0.564890
29                          29.946464          521.897390          0.100016                0.851771
30                          -108.545173          58.552373          0.678900                0.533304
31                          -43.862588          243.930215          0.670280                0.213222
32                          49.839761          -87.572696          0.995868                0.194148
33                          381.123782          228.658919          0.896016                0.816084
34                          -112.975692          304.827949          0.262755                0.372079
35                          -238.778770          -244.133963          0.046650                0.672524
36                          -571.137375          41.482477          0.245213                0.378003
37                          -198.642045          -339.163807          0.146490                0.200011
38                          -211.061914          359.668636          0.381824                0.190015
39                          226.407053          73.073071          0.039595                0.972070
40                          165.525895          272.397664          0.730860                0.196759
41                          -379.659612          34.236786          0.862686                0.325425
42                          -183.346901          -389.064863          0.256313                0.846929
43                          -257.188837          294.968979          0.524855                0.504850
44                          667.670299          -54.844826          0.676457                0.444168
45                          -282.811012          -182.354427          0.458451                0.463731
46                          31.683908          98.299605          0.020329                0.824992
47                          237.902191          38.889416          0.116897                0.327057
48                          -332.281026          -94.290944          0.889623                0.859371
49                          300.087665          283.054749          0.797783                0.490699
50                          113.352619          40.147576          0.254781                0.224658
51                          433.429039          -166.620137          0.906134                0.123956
52                          -127.537538          191.669789          0.292409                0.833847
53                          -169.477044          53.394391          0.424342                0.810968
54                          -56.117566          -35.546214          0.419679                0.548243
55                          170.269623          -110.656128          0.400884                0.995038
56                          371.126499          698.185166          0.405076                0.927067
57                          27.839393          415.519709          0.354714                0.085768
58                          -82.744426          175.664347          0.916917                0.615737
59                          519.673670          -67.905486          0.266152                0.981702
60                          26.202967          -74.437241          0.491976                0.808224
61                          -43.890802          154.300677          0.472076                0.416977
62                          402.997177          -115.996257          0.395210                0.777332
63                          325.576733          445.206000          0.995790                0.948608
64                          8.664097          66.308493          0.261056                0.400879
65                          431.701460          -20.573814          0.896718                0.225899
66                          271.142820          27.443694          0.500036                0.434724
67                          -105.684881          -242.327020          0.600189                0.002361
68                          56.534873          1.808756          0.346272                0.080485
69                          -210.002510          157.331654          0.387659                0.972175
70                          28.825644          -189.439035          0.790394                0.183863
71                          -28.972279          236.820346          0.797624                0.702223
72                          -61.392984          -71.229255          0.233165                0.444193
73                          -53.776538          -0.706418          0.098479                0.457935
74                          -142.764070          286.449970          0.549160                0.282675
75                          168.123732          92.678557          0.604349                0.886583
76                          11.509963          -111.725214          0.981614                0.593246
77                          21.810079          -185.729015          0.343544                0.494476
78                          31.628616          -26.058393          0.486158                0.280491
79                          116.738281          -154.307441          0.076584                0.904790
80                          114.829849          -126.473449          0.868080                0.445210
81                          40.214314          108.229949          0.156049                0.405031
82                          221.058898          -128.063531          0.641763                0.653504
83                          208.785164          -181.061333          0.198653                0.336669
84                          128.750503          -375.266751          0.825612                0.024123
85                          143.699513          -43.683510          0.859719                0.651977
86                          286.229218          -36.372842          0.303790                0.969368
87                          -11.386598          -155.904888          0.568736                0.039264
88                          -357.840721          95.303956          0.182457                0.162534
89                          -89.784206          71.677300          0.436087                0.995183
90                          100.708996          -123.711093          0.469052                0.778802
91                          101.634511          -194.518256          0.184487                0.596190
92                          110.929822          48.010812          0.390864                0.145288
93                          309.107919          -142.023483          0.249964                0.000230
94                          -43.328992          143.147738          0.232366                0.277509
95                          -39.953317          216.191141          0.588652                0.699310
96                          -610.958586          333.708160          0.630271                0.621648
97                          81.216920          70.834281          0.996700                0.465732
98                          -60.517162          -188.182230          0.297538                0.397326
99                          290.942462          11.214264          0.402518                0.150513
100                          -191.190911          450.492962          0.109371                0.471309
101                          164.582792          374.373820          0.602834                0.870950
102                          -137.646822          494.893968          0.039862                0.813265
103                          38.115765          44.938568          0.755695                0.089572
104                          -20.814792          -60.733453          0.600036                0.926167
105                          452.597118          229.850858          0.628733                0.238460
106                          -167.234438          -67.974881          0.105650                0.069105
107                          -87.773701          -84.393134          0.422145                0.478965
108                          4.468365          -35.260287          0.175544                0.903498
