Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -103.773246          407.952952          0.380152                0.675010
1                          -17.784595          337.252249          0.939862                0.207902
2                          -39.989699          136.242052          0.988482                0.986893
3                          284.553339          554.391686          0.920981                0.301331
4                          -7.577632          163.865845          0.162791                0.631863
5                          9.792105          -79.719808          0.645299                0.757050
6                          -174.368974          159.709572          0.181804                0.355904
7                          -103.681770          24.523860          0.774410                0.285829
8                          128.250242          192.009437          0.718856                0.045637
9                          30.016535          118.572479          0.635609                0.549055
10                          -223.849882          141.824018          0.611638                0.278832
11                          455.852723          118.083867          0.641185                0.537518
12                          -221.113025          148.284007          0.030417                0.303437
13                          41.830035          -67.582375          0.204644                0.145217
14                          144.521780          192.240838          0.458816                0.275618
15                          67.768802          129.727323          0.004135                0.615275
16                          -229.387780          -303.396017          0.002887                0.615376
17                          -364.696764          -149.918043          0.766429                0.608463
18                          41.315205          519.352283          0.077552                0.677334
19                          300.946554          -168.556972          0.307855                0.239666
20                          550.356089          -145.338054          0.351476                0.135216
21                          -215.535694          -161.464708          0.058666                0.322414
22                          -93.241760          252.727726          0.878169                0.147988
23                          -52.151136          -436.920645          0.065214                0.193873
24                          121.410045          -174.278091          0.408683                0.530103
25                          -152.082510          542.581627          0.107134                0.405983
26                          97.474387          37.918681          0.016940                0.354193
27                          -196.917280          -250.621353          0.156751                0.487680
28                          -140.464699          -53.590774          0.616700                0.197850
29                          -40.090461          295.967726          0.879592                0.339345
30                          -0.214294          -155.662553          0.961006                0.883581
31                          -337.149253          350.827583          0.826068                0.837748
32                          94.564713          -29.458437          0.473351                0.698351
33                          -161.782531          -304.791682          0.105303                0.793372
34                          447.850890          408.014494          0.805989                0.671765
35                          -25.900560          -84.489100          0.370383                0.390228
36                          -129.536838          288.744125          0.744034                0.466224
37                          83.956198          593.280535          0.730434                0.585817
38                          340.256290          -154.916333          0.846233                0.368087
39                          124.713037          168.169909          0.532950                0.899104
40                          0.999445          -139.277391          0.893851                0.575941
41                          264.738174          279.538861          0.886554                0.158763
42                          295.532369          -212.028091          0.648124                0.739166
43                          165.047657          -268.782599          0.041760                0.149327
44                          -125.408681          -351.878214          0.158450                0.423961
45                          -149.348669          -185.722481          0.176288                0.301803
46                          59.563396          147.095490          0.713602                0.131284
47                          -65.689815          154.499071          0.014363                0.177959
48                          124.532124          49.027287          0.763901                0.958205
49                          555.919085          68.082821          0.302809                0.250942
50                          -155.794340          -53.901282          0.261931                0.300984
51                          24.927939          195.280871          0.195386                0.222863
52                          113.459478          330.011576          0.116480                0.639927
53                          -7.704295          -350.563823          0.944671                0.640750
54                          -197.150495          175.695076          0.100741                0.542237
55                          34.306113          -299.609295          0.123100                0.734319
56                          -165.322323          -219.163939          0.300708                0.809495
57                          -74.665967          602.739703          0.735532                0.691869
58                          -147.905463          561.411657          0.485701                0.863810
59                          56.513622          0.718489          0.937995                0.800112
60                          -101.782287          291.292538          0.093274                0.632406
61                          186.135065          14.038895          0.251659                0.533494
62                          -232.489682          -361.371698          0.502625                0.042896
63                          1.425060          127.473929          0.991792                0.560244
64                          -121.496619          -442.226618          0.986989                0.798622
65                          256.158660          -905.538163          0.451068                0.186446
66                          -142.378825          -35.799055          0.992562                0.397850
67                          2.908053          171.406842          0.166511                0.623785
68                          237.137566          -196.128805          0.952730                0.671531
69                          342.682473          -366.986907          0.691549                0.158941
70                          14.243196          -55.801069          0.851394                0.795314
71                          185.708581          -264.881066          0.668258                0.151130
72                          -398.352044          17.660672          0.378272                0.092217
73                          246.523093          426.964354          0.151535                0.923763
74                          6.155110          -154.314263          0.114679                0.405245
75                          -285.955456          193.383237          0.023465                0.809142
76                          292.788170          146.881338          0.466502                0.154394
77                          -470.843813          -103.517800          0.606219                0.628255
78                          44.817529          -117.520732          0.937919                0.640085
79                          -37.528851          271.373171          0.346138                0.016581
80                          46.415391          -203.570740          0.939158                0.455090
81                          -0.160097          9.006711          0.091329                0.974815
82                          318.716396          543.128713          0.503515                0.401336
83                          236.004537          -392.638033          0.532107                0.901867
84                          -84.045475          392.399906          0.288132                0.993593
85                          -100.675861          -120.774486          0.955614                0.316818
86                          -417.444503          -154.144265          0.023566                0.211343
87                          1.444056          241.740490          0.633274                0.726182
88                          -142.923384          -283.727922          0.734290                0.659788
89                          -185.321207          243.144687          0.482951                0.775414
90                          50.640961          -51.117694          0.266685                0.017827
91                          -287.414347          10.937302          0.900899                0.295685
92                          -54.861728          -99.842412          0.544837                0.404617
93                          97.321909          -214.377952          0.862685                0.196253
94                          61.207229          -144.111540          0.042508                0.771673
95                          -371.310432          46.392510          0.042310                0.957202
96                          -370.368381          290.261010          0.922313                0.609205
97                          -153.425285          -258.626876          0.673530                0.261997
98                          -30.972008          -132.087080          0.041503                0.818839
99                          415.312126          91.505353          0.906617                0.733421
100                          243.271175          284.383799          0.972589                0.525422
101                          -107.964662          -113.733280          0.973798                0.758732
102                          292.839970          450.014443          0.159213                0.624410
103                          -15.666575          -148.373074          0.646768                0.827625
104                          -349.539866          -542.189258          0.378720                0.939488
105                          -268.638237          -234.758634          0.520095                0.242754
106                          -358.378388          216.616744          0.133159                0.388028
107                          95.492470          -100.904933          0.084182                0.805428
108                          -142.306970          -36.322021          0.304086                0.487912
109                          227.000619          69.719123          0.284719                0.507214
110                          -248.820120          32.479606          0.259969                0.434235
111                          -99.963134          499.712555          0.775916                0.725598
112                          31.212787          314.990812          0.196978                0.798309
113                          241.206773          46.354713          0.015654                0.208190
114                          272.106002          49.399688          0.331451                0.788673
115                          -482.043104          182.175141          0.069720                0.283562
116                          113.940326          277.157232          0.904421                0.175346
117                          -46.582492          -224.059942          0.452041                0.683061
118                          26.893840          51.921229          0.649560                0.533676
119                          -252.685385          -162.006780          0.861633                0.034110
120                          -94.016084          -113.733961          0.751117                0.648587
121                          -323.037008          196.583043          0.003498                0.155714
122                          476.228338          244.623356          0.538208                0.302927
123                          -242.712076          309.716422          0.413197                0.422850
124                          131.613175          262.485996          0.162932                0.836264
125                          223.334626          9.448987          0.592774                0.345398
126                          242.593916          470.166491          0.047046                0.285949
127                          219.950500          -155.765709          0.465237                0.312479
128                          -168.852304          770.870534          0.330586                0.619520
129                          32.080996          -128.071332          0.476285                0.641581
130                          -298.013407          -264.050900          0.697832                0.514393
131                          -194.431384          -147.043064          0.347403                0.467249
132                          -342.323484          -186.656219          0.652746                0.458250
133                          55.954320          146.593373          0.089681                0.942384
134                          -227.568596          576.778661          0.619343                0.682510
135                          65.180189          262.808032          0.294730                0.102159
136                          -27.453340          -102.836600          0.293551                0.351539
137                          -139.010494          -197.317984          0.558016                0.077238
138                          445.602096          -268.687845          0.584574                0.105552
139                          37.234554          265.933928          0.596701                0.593211
140                          186.356130          -192.721991          0.088350                0.956469
141                          -156.787873          297.060222          0.598643                0.124920
142                          -218.521976          220.607124          0.771365                0.521599
143                          94.996886          127.531901          0.725548                0.845009
144                          -166.571998          121.956153          0.904711                0.053244
145                          -528.454472          -283.589408          0.935458                0.691175
146                          -173.038021          33.636359          0.779708                0.211259
147                          288.614257          -251.363967          0.882547                0.144341
148                          -395.073939          -106.516662          0.057781                0.839622
149                          -333.511774          -216.649726          0.614187                0.177558
150                          319.402662          274.076478          0.590522                0.929065
151                          -126.185524          -38.451568          0.746989                0.799553
152                          -19.213627          -56.151458          0.284173                0.137459
153                          15.703641          -88.235431          0.520232                0.912147
154                          4.745008          78.851997          0.562987                0.722733
