Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          -269.755440          -24.288702          0.269402                0.411753
1                          -100.030771          -322.094235          0.623107                0.415012
2                          -32.400277          28.630083          0.315287                0.852403
3                          -322.580914          244.312240          0.831332                0.656004
4                          -133.865653          -273.075896          0.024523                0.035512
5                          -38.259056          26.997936          0.479748                0.991166
6                          421.067647          261.399632          0.774858                0.339359
7                          -180.988275          225.888716          0.789325                0.962336
8                          -136.402151          118.430249          0.949673                0.620846
9                          -180.677454          126.980086          0.907476                0.791761
10                          235.989185          192.140254          0.992147                0.044989
11                          22.267945          -151.684355          0.512331                0.591563
12                          139.745678          -317.757634          0.822220                0.455357
13                          -1.080671          366.975757          0.702448                0.472514
14                          116.395940          -92.293270          0.130045                0.464454
15                          138.244019          190.930898          0.674238                0.603029
16                          124.003690          -85.336077          0.312696                0.387402
17                          -63.305997          276.740513          0.777011                0.777112
18                          61.717393          -39.223435          0.856347                0.208159
19                          -158.777306          -166.110615          0.170315                0.430028
20                          0.971171          63.645383          0.719708                0.317473
21                          17.518691          133.251180          0.052683                0.735235
22                          -58.811426          74.780759          0.342701                0.986002
23                          -194.786431          -22.062578          0.154659                0.043358
24                          294.373754          -397.512898          0.670396                0.994386
25                          317.366065          -128.328650          0.282668                0.395636
26                          -288.990842          -312.914976          0.143516                0.909045
27                          114.397614          -500.931626          0.814336                0.392998
28                          454.127871          -160.972938          0.728913                0.495628
29                          -121.623248          -325.552309          0.907769                0.719504
30                          -499.655291          473.787297          0.832945                0.460172
31                          65.206672          -297.187322          0.672899                0.423757
32                          -540.703053          132.435063          0.761098                0.543065
33                          127.875212          -218.013017          0.921182                0.670062
34                          -208.446064          -189.937817          0.615122                0.414441
35                          305.298553          -438.694574          0.045710                0.141863
36                          -8.525350          -295.900217          0.437754                0.791336
37                          112.329272          56.652034          0.720829                0.775061
38                          -152.818163          -173.153376          0.443346                0.852141
39                          78.647097          -232.414282          0.155842                0.703812
40                          15.132441          16.525553          0.838219                0.006727
41                          32.360950          424.740292          0.200258                0.743139
42                          279.429997          165.334697          0.148883                0.399560
43                          121.160300          -258.487517          0.880189                0.163387
44                          92.294189          40.213936          0.061599                0.793455
45                          -39.254885          37.128917          0.008145                0.068388
46                          315.655617          -251.708900          0.095710                0.356004
47                          5.584122          30.189461          0.333395                0.305365
48                          -226.392124          -495.550654          0.292893                0.387973
49                          -39.474517          96.620637          0.641989                0.543751
50                          109.166735          510.297130          0.754520                0.050030
51                          205.987066          -102.718373          0.321355                0.390920
52                          421.994720          -66.330871          0.843764                0.328541
53                          -172.335562          251.108897          0.204236                0.790392
54                          -7.793037          -106.680590          0.923477                0.064263
55                          -446.205351          139.618226          0.931194                0.615258
56                          101.277154          244.995738          0.830660                0.302637
57                          -507.985415          99.376651          0.707991                0.005589
58                          -408.995531          64.198112          0.475736                0.983904
59                          -99.229636          204.856492          0.693004                0.019200
60                          54.503842          163.606346          0.336575                0.822110
61                          -69.823818          180.710967          0.360380                0.070432
62                          107.014491          385.244758          0.970104                0.110381
63                          65.183126          -118.967375          0.881758                0.127306
64                          -137.730408          83.848593          0.239775                0.331878
65                          89.057237          -147.750502          0.766825                0.350678
66                          -147.123893          276.001241          0.854961                0.775809
67                          -114.087992          -453.245864          0.950673                0.337983
68                          -257.758209          -187.196102          0.675127                0.679985
69                          292.594091          91.446643          0.228688                0.584885
70                          -63.817414          -84.742685          0.731040                0.162774
71                          -241.235633          185.935676          0.941483                0.650805
72                          171.294312          -17.772172          0.626427                0.424842
73                          74.750302          425.007444          0.135092                0.907450
74                          408.744909          -146.773385          0.622629                0.199156
75                          251.436681          446.270674          0.647572                0.456005
76                          -261.689071          393.775412          0.354021                0.508368
77                          353.726046          78.524454          0.760278                0.018549
78                          287.627156          -338.222663          0.556793                0.880255
79                          213.373049          -46.406794          0.631757                0.458818
80                          59.423227          63.090554          0.609465                0.480553
81                          -258.114595          -87.463783          0.037413                0.428871
82                          -169.672245          141.269018          0.331599                0.711965
83                          7.784256          -183.009002          0.884394                0.572787
84                          154.910515          279.965062          0.692019                0.132064
85                          270.439829          155.374057          0.005130                0.842333
86                          -193.635609          304.171242          0.756811                0.629685
87                          33.079644          -29.294850          0.963969                0.249556
88                          -246.523222          -135.207826          0.633282                0.187216
89                          -137.666192          -273.360632          0.778938                0.330108
90                          135.263627          -83.735923          0.637330                0.267842
91                          40.866211          -261.877515          0.137498                0.018851
92                          31.349143          575.366157          0.437198                0.158422
