Particle_Number_idendity     vx(m/s)           vy(m/s)          position_x(m)       position_y(m) 
0                          324.797317          284.211913          0.321301                0.329879
1                          -140.727259          -45.270974          0.870244                0.738133
2                          68.859689          111.255794          0.658857                0.300410
3                          -85.911805          -39.438069          0.926855                0.632002
4                          424.194128          417.246716          0.786818                0.899485
5                          -228.069554          -38.496267          0.096633                0.296276
6                          83.149807          453.969885          0.259911                0.995175
7                          -111.746135          7.549831          0.224652                0.257893
8                          32.641058          -154.515029          0.116560                0.575535
9                          -355.522731          254.365716          0.228946                0.622957
10                          -435.158314          -321.633697          0.949265                0.526796
11                          -126.683440          -11.895969          0.592709                0.050368
12                          -373.945345          -315.365538          0.885103                0.936911
13                          124.718313          -186.748990          0.419779                0.526957
14                          -309.155829          -150.285638          0.671215                0.076291
15                          60.698468          366.413872          0.151939                0.590682
16                          64.874097          134.439390          0.602710                0.692173
17                          -313.680367          -8.875213          0.473574                0.284451
18                          150.589459          87.591283          0.440688                0.180034
19                          -590.042734          -237.778323          0.714529                0.476810
20                          -202.088836          354.839478          0.483033                0.483650
21                          -313.084839          -628.278677          0.932868                0.805501
22                          118.691899          226.472875          0.072436                0.748728
23                          10.362146          107.020028          0.778373                0.322660
24                          123.520438          89.839876          0.019697                0.361085
25                          44.966871          337.454757          0.242203                0.440984
26                          499.594060          -85.390226          0.023678                0.251043
27                          -218.593225          48.927024          0.927551                0.879443
28                          -7.576963          4.209896          0.480563                0.358575
29                          -236.213735          1.661617          0.326853                0.707312
30                          -285.116057          444.606594          0.255657                0.735185
31                          -31.949626          -320.603770          0.321890                0.969083
32                          86.478459          -307.640520          0.554482                0.738893
33                          -480.791886          92.985539          0.777716                0.800299
34                          500.327326          185.580097          0.401758                0.494820
35                          -44.892781          -177.111115          0.686402                0.097701
36                          -46.815807          125.423333          0.626528                0.896729
37                          -202.866192          -75.781882          0.804204                0.973867
38                          140.980086          -275.534044          0.601673                0.107829
39                          -137.543998          132.724324          0.311984                0.331539
40                          98.266175          492.937158          0.691431                0.517246
41                          54.039826          -409.196024          0.841230                0.391760
42                          -129.234615          -47.946585          0.646241                0.030295
43                          250.521930          252.279322          0.843508                0.398767
44                          112.235863          154.753506          0.719333                0.334725
45                          284.977405          255.717695          0.645120                0.112094
46                          100.773890          170.374796          0.047271                0.159559
47                          508.223242          -165.793686          0.399365                0.935075
48                          -210.533151          188.232638          0.510606                0.729259
49                          -217.950692          81.296806          0.872056                0.043682
50                          -31.382634          304.081880          0.254931                0.611120
51                          -32.284244          -458.286027          0.866987                0.846550
52                          144.658861          -529.395741          0.391923                0.001047
53                          255.134912          -520.547904          0.061911                0.190086
54                          -100.606496          0.231225          0.857902                0.750726
55                          76.233923          16.123173          0.749996                0.395053
56                          -15.553647          -311.044811          0.353822                0.397388
57                          22.636546          -554.047080          0.435995                0.032770
58                          -313.794936          318.568255          0.289066                0.787328
59                          46.033996          219.190573          0.213767                0.497080
60                          -241.001519          320.567425          0.723765                0.181587
61                          735.237278          -29.296197          0.853082                0.682633
62                          -24.233949          -331.958951          0.887210                0.405417
63                          -250.798857          -37.435568          0.202045                0.259387
64                          71.812652          -357.579230          0.087455                0.516528
65                          -0.815466          -185.936078          0.437489                0.896497
66                          -179.575446          -91.409420          0.537009                0.222965
67                          277.809442          -274.256556          0.550044                0.937415
68                          105.870672          -69.872131          0.958929                0.969122
69                          -112.504363          -58.450036          0.453522                0.849311
70                          -258.122527          -415.088454          0.963416                0.573560
71                          50.645093          -129.537601          0.093902                0.504186
72                          -51.893647          314.463054          0.010693                0.139065
73                          127.690739          -239.977167          0.031657                0.556901
74                          297.886769          235.064911          0.095279                0.014538
75                          -642.502505          20.107225          0.754345                0.342526
76                          -34.518769          688.491924          0.177945                0.756929
77                          -160.547064          33.706588          0.480102                0.634515
78                          473.594605          341.186766          0.362339                0.213098
79                          25.620020          -194.120931          0.531036                0.288035
80                          291.388139          35.326975          0.943954                0.752785
81                          220.073525          -108.591857          0.323222                0.367331
82                          81.480783          354.278173          0.051901                0.540142
83                          58.244586          -242.868514          0.482146                0.383889
84                          61.927404          283.317700          0.913398                0.242994
85                          287.656268          -132.316941          0.887179                0.555246
86                          -98.989852          82.875559          0.845172                0.182772
87                          -490.818215          233.735549          0.876541                0.343213
88                          19.902101          300.188302          0.025348                0.881540
89                          -378.390258          322.985017          0.896931                0.216738
90                          -119.945878          154.805278          0.362192                0.172413
91                          160.144148          46.687187          0.595622                0.707554
92                          5.302681          -130.964946          0.072983                0.142013
93                          -196.125257          117.710605          0.249500                0.192915
94                          350.032556          207.711871          0.930634                0.517911
95                          43.215874          -495.376744          0.201216                0.497903
96                          275.625196          -30.528289          0.328372                0.101074
97                          -16.640535          -145.658107          0.362463                0.814058
98                          135.679309          292.237183          0.985640                0.892420
99                          -245.951193          151.472814          0.609231                0.590005
100                          -77.558061          -220.095625          0.621443                0.029764
101                          82.953605          -61.560709          0.398503                0.836615
102                          -404.544965          363.565100          0.462634                0.008787
103                          391.797989          125.595610          0.671619                0.059397
104                          -192.066394          20.394068          0.017792                0.350350
105                          -117.954899          323.124837          0.331266                0.061882
106                          -336.182543          -167.700522          0.421220                0.924337
107                          101.976423          -81.566883          0.247713                0.038469
108                          -88.143564          71.961352          0.329978                0.887263
109                          283.569740          -116.051233          0.901065                0.084378
110                          -481.769994          207.516756          0.460280                0.636915
111                          347.332866          334.492539          0.142974                0.031757
112                          -72.314190          -265.847202          0.470636                0.758681
113                          -639.488189          -53.519746          0.677771                0.552452
114                          3.282334          -172.018951          0.051968                0.792976
115                          330.003122          218.734327          0.836509                0.608130
116                          -72.997139          -2.329729          0.894004                0.760215
117                          -354.116530          -324.812686          0.850167                0.608511
118                          -151.460260          26.216864          0.350650                0.597214
119                          -197.079115          -230.017339          0.555604                0.144792
120                          107.211633          146.283164          0.581280                0.144991
121                          -123.922775          -82.752836          0.247003                0.820108
122                          -199.595287          -153.864317          0.043253                0.193204
123                          -300.072368          81.330116          0.030572                0.228359
124                          591.150292          463.373529          0.370242                0.798372
125                          162.839701          60.680627          0.963306                0.570266
126                          258.637167          92.152454          0.858445                0.610302
127                          4.387802          52.899444          0.230924                0.255465
128                          526.486387          -58.834682          0.284155                0.220131
129                          -218.766923          148.128160          0.337390                0.776419
130                          -81.446479          -447.288540          0.383396                0.372204
131                          138.272084          187.367132          0.142435                0.182171
132                          -205.882359          246.414105          0.801303                0.471952
133                          255.848639          -65.912541          0.901293                0.162727
134                          45.889304          -55.081236          0.873737                0.895486
135                          95.281090          239.931666          0.621320                0.644672
136                          -46.082879          86.222665          0.546817                0.404760
137                          -256.118378          324.432890          0.204727                0.718692
138                          -290.019275          92.415751          0.075842                0.837414
139                          361.733367          24.158762          0.003503                0.604879
140                          -26.484005          -14.090696          0.941366                0.580103
141                          121.970711          472.236791          0.546455                0.416574
142                          53.883262          20.985000          0.100713                0.996373
143                          -202.371886          408.348115          0.884631                0.307966
144                          436.568504          -138.885238          0.153912                0.974869
145                          -184.860772          112.869232          0.525309                0.751878
146                          7.446744          10.232159          0.550004                0.872305
147                          -30.105079          240.526572          0.651425                0.741086
148                          153.642248          82.963561          0.917236                0.353017
